id,user_id,date,sss1,sss2,sss3,sss4,sss5,sss6,sss7,sss8,sss9,sss10,sss11,sss12,sss13,sss14
15160,82630,2007-04-24,,,,,,,,,,,,,,
15162,82641,2007-04-25,1,1,1,1,1,1,1,1,1,1,1,0,1,0
15164,82645,2007-04-25,0,1,0,0,1,1,0,1,0,0,1,1,1,0
15163,82649,2007-04-25,1,0,0,0,1,0,1,0,1,1,0,1,1,1
15168,82654,2007-04-25,0,0,0,1,1,1,1,0,0,0,1,0,1,0
15172,82669,2007-04-25,0,0,0,0,1,1,1,1,0,1,1,0,1,0
15171,82674,2007-04-25,1,0,0,0,1,1,0,1,0,0,0,1,1,1
15173,82677,2007-04-25,1,1,0,0,1,1,1,1,1,1,1,0,1,0
15175,82691,2007-04-25,1,1,0,0,1,1,0,1,1,1,1,0,1,0
15177,82692,2007-04-25,0,1,0,1,1,0,0,1,1,0,1,1,1,0
15176,82696,2007-04-25,1,0,0,1,1,1,1,0,0,0,1,,1,0
15181,82698,2007-04-25,1,1,1,1,1,1,1,1,1,1,1,0,1,0
15179,82702,2007-04-25,1,1,1,1,1,0,1,1,1,0,0,1,1,0
15178,82704,2007-04-25,1,0,1,0,1,1,1,0,1,0,1,1,1,0
15180,82706,2007-04-25,0,1,0,1,1,0,1,1,1,0,1,1,1,0
15184,82709,2007-04-25,0,1,0,1,0,1,0,1,0,0,0,0,0,0
15182,82710,2007-04-25,0,0,1,0,1,1,1,1,0,0,1,0,1,0
15187,82714,2007-04-25,0,0,0,0,1,1,0,0,1,0,0,1,1,0
15185,82715,2007-04-25,0,0,0,0,1,1,1,0,1,1,1,1,1,0
15186,82716,2007-04-25,1,0,0,1,1,1,1,0,0,0,1,1,1,1
15190,82722,2007-04-25,1,0,0,0,1,1,1,1,1,1,0,1,1,0
15188,82723,2007-04-25,0,0,0,1,0,1,0,0,1,0,0,1,0,0
15198,82733,2007-04-25,0,0,0,1,1,1,0,1,1,0,0,1,1,0
15191,82735,2007-04-25,1,1,1,0,0,0,1,0,0,0,0,0,0,0
15192,82736,2007-04-25,1,1,1,1,1,1,1,1,1,1,1,1,1,0
15193,82740,2007-04-25,1,0,1,1,1,1,0,1,1,0,0,1,1,1
15194,82741,2007-04-25,0,1,0,0,1,0,1,0,0,0,1,1,1,0
15242,82743,2007-04-26,1,0,0,0,1,0,0,1,1,1,0,0,1,0
15195,82745,2007-04-25,0,1,0,0,0,0,0,0,1,0,1,0,0,0
15199,82754,2007-04-25,1,1,0,1,1,1,0,0,0,0,1,0,0,1
15196,82755,2007-04-25,0,1,0,0,1,0,0,0,0,0,0,0,1,0
15200,82757,2007-04-25,0,1,0,1,1,1,1,1,0,0,0,1,1,1
15197,82758,2007-04-25,0,1,1,0,1,1,0,1,1,0,0,1,1,1
15201,82759,2007-04-25,1,1,1,0,1,1,1,1,1,0,1,0,0,1
15202,82762,2007-04-25,1,0,0,0,1,0,1,1,1,1,0,1,1,1
15290,82763,2007-04-27,0,0,0,0,1,1,0,0,0,1,0,1,1,0
15205,82765,2007-04-25,0,1,0,0,1,0,1,0,1,0,1,1,1,0
15204,82766,2007-04-25,1,0,0,1,1,1,0,1,0,0,0,0,0,1
15210,82767,2007-04-25,1,0,0,1,1,0,1,1,0,1,0,0,0,0
15203,82770,2007-04-25,1,1,0,1,1,0,1,1,1,1,1,1,1,0
15206,82772,2007-04-25,0,1,0,1,1,1,0,1,1,0,1,0,1,0
15211,82776,2007-04-25,1,1,0,1,0,0,0,1,1,0,1,1,1,0
15212,82783,2007-04-25,1,1,1,0,1,1,0,1,0,1,1,1,1,0
15213,82784,2007-04-25,0,1,1,0,0,1,0,0,0,0,0,1,1,0
15218,82791,2007-04-25,0,0,0,0,1,1,0,1,0,0,1,0,0,1
15217,82800,2007-04-25,1,0,0,1,1,0,1,1,1,0,1,0,1,1
15219,82811,2007-04-25,0,0,0,0,1,1,1,1,0,0,0,1,1,0
15220,82828,2007-04-25,1,0,0,1,0,1,1,0,1,0,0,1,1,0
15222,82842,2007-04-25,1,0,1,1,1,0,1,1,0,0,1,0,1,1
15223,82843,2007-04-25,1,1,0,0,1,1,0,1,1,1,1,1,1,1
15225,82858,2007-04-25,0,1,0,0,0,1,1,1,0,0,0,0,1,1
15226,82859,2007-04-25,1,0,0,1,1,1,1,1,1,1,1,1,0,1
15227,82863,2007-04-25,0,0,1,1,1,0,1,1,1,1,0,1,1,0
15228,82870,2007-04-25,1,0,0,1,1,0,1,1,1,1,0,0,1,0
15229,82874,2007-04-25,1,1,1,1,1,0,0,1,0,1,0,0,1,0
15231,82886,2007-04-26,0,0,0,1,1,1,1,0,1,0,0,0,0,1
15232,82894,2007-04-26,1,1,1,1,1,1,1,1,0,1,1,1,1,0
15233,82896,2007-04-26,1,0,0,0,1,1,1,0,1,0,0,0,1,1
15236,82905,2007-04-26,0,1,0,0,0,1,0,1,1,0,0,1,1,1
15235,82906,2007-04-26,0,1,0,0,1,0,1,1,0,0,0,1,1,0
15237,82910,2007-04-26,1,1,0,0,0,1,0,0,0,1,1,0,1,0
15239,82923,2007-04-26,1,0,0,0,0,0,1,0,1,0,0,0,1,0
15238,82925,2007-04-26,1,0,0,0,0,0,0,0,0,1,0,0,1,1
15240,82926,2007-04-26,0,0,1,1,1,1,0,0,1,1,1,0,1,1
15249,82932,2007-04-26,1,0,0,1,1,1,1,1,0,1,1,1,1,1
15241,82934,2007-04-26,1,0,0,0,1,1,0,1,0,0,1,1,1,0
15244,82942,2007-04-26,1,0,0,1,0,1,0,1,1,1,1,1,0,0
15245,82945,2007-04-26,0,1,0,0,1,1,0,1,0,1,0,1,0,1
15243,82946,2007-04-26,0,0,0,0,1,1,0,1,1,0,1,0,0,0
15289,82948,2007-04-27,1,0,0,1,1,1,1,1,1,0,0,0,1,1
15247,82949,2007-04-26,0,1,1,1,1,1,0,1,1,0,0,0,1,0
15248,82951,2007-04-26,1,0,0,0,1,1,0,1,0,0,0,0,1,0
15250,82954,2007-04-26,1,0,0,1,1,1,1,0,0,1,1,0,1,0
15252,82973,2007-04-26,1,0,0,0,0,1,0,0,0,1,1,0,0,0
15257,82991,2007-04-26,1,1,0,0,1,0,0,1,1,0,0,1,1,1
15259,83015,2007-04-26,1,0,0,0,1,0,0,0,1,0,0,0,1,0
15260,83020,2007-04-26,0,0,1,0,0,0,0,0,0,0,0,1,1,1
15262,83028,2007-04-26,1,1,0,1,1,1,1,0,1,1,0,1,1,1
15261,83029,2007-04-26,1,0,0,1,0,1,0,0,0,0,1,1,0,0
15263,83033,2007-04-26,1,0,0,0,0,1,0,0,0,0,1,0,0,0
15264,83037,2007-04-26,1,1,0,1,1,0,1,0,0,0,0,1,0,1
15265,83042,2007-04-26,0,1,0,0,1,0,1,1,0,0,0,1,0,0
15300,83051,2007-04-27,1,0,1,1,1,1,1,1,0,0,1,1,1,0
15266,83066,2007-04-26,1,0,0,0,0,0,0,0,0,0,0,0,0,1
15269,83073,2007-04-26,1,0,1,0,1,0,1,1,1,0,1,1,1,1
15267,83077,2007-04-26,1,0,0,0,0,1,1,1,1,1,0,1,1,1
15268,83095,2007-04-26,0,0,0,0,1,0,0,0,1,0,1,0,0,0
15270,83100,2007-04-26,0,1,0,0,1,1,1,1,1,1,0,1,1,1
15272,83104,2007-04-26,0,1,1,0,0,1,0,1,0,0,1,1,1,1
15271,83106,2007-04-26,0,0,0,0,0,1,0,1,0,1,1,1,0,0
15273,83130,2007-04-26,0,0,0,0,1,1,0,0,1,1,1,1,1,0
15274,83131,2007-04-26,1,1,0,1,1,1,1,1,0,1,1,0,1,0
15275,83135,2007-04-26,0,1,0,0,0,1,0,0,0,1,0,0,1,1
15279,83143,2007-04-27,0,0,1,0,0,1,1,1,0,0,0,0,1,0
15276,83147,2007-04-26,0,0,0,0,0,0,1,0,1,0,0,0,0,0
15278,83151,2007-04-26,1,0,1,1,1,1,1,0,0,1,1,1,0,0
15281,83160,2007-04-27,1,1,0,0,1,1,1,1,0,1,1,1,0,1
15280,83161,2007-04-27,1,1,1,0,0,0,0,0,0,0,0,0,0,0
15282,83165,2007-04-27,1,0,0,0,1,1,1,1,0,1,1,1,1,1
15284,83176,2007-04-27,0,0,1,0,1,1,1,1,0,0,0,0,1,0
15283,83177,2007-04-27,1,1,0,0,1,0,1,1,0,0,0,1,1,1
15285,83189,2007-04-27,1,1,0,1,1,1,1,1,0,0,0,0,1,0
15286,83190,2007-04-27,0,1,0,0,1,0,1,0,1,0,0,1,1,1
15287,83195,2007-04-27,1,1,0,0,1,0,1,1,1,0,1,0,1,0
15288,83196,2007-04-27,0,1,0,0,0,1,0,0,0,0,1,0,1,0
15291,83209,2007-04-27,1,0,1,0,0,1,1,1,1,0,1,0,0,1
15292,83223,2007-04-27,1,0,0,0,1,1,0,1,1,1,1,1,1,1
15293,83231,2007-04-27,1,0,0,0,0,1,1,0,0,0,1,1,1,0
15296,83239,2007-04-27,1,0,1,0,1,1,1,1,0,0,0,1,1,1
15294,83249,2007-04-27,1,0,1,0,1,1,1,1,1,0,1,1,1,0
15295,83250,2007-04-27,1,0,1,1,1,1,1,1,0,0,1,1,1,0
15316,83252,2007-04-28,0,1,0,1,1,0,1,0,1,0,1,1,1,0
15298,83259,2007-04-27,0,0,0,0,0,1,0,0,0,0,0,0,1,0
15297,83261,2007-04-27,0,0,0,0,1,1,1,0,0,0,1,1,1,1
15299,83268,2007-04-27,0,0,0,1,1,1,0,1,1,1,0,0,1,0
15302,83270,2007-04-27,0,1,0,0,1,1,0,1,1,1,1,1,1,0
15301,83271,2007-04-27,1,1,0,0,1,0,0,0,0,1,0,1,1,1
15304,83293,2007-04-27,1,1,0,0,0,1,1,1,0,0,1,0,0,1
15306,83305,2007-04-27,1,1,1,0,0,0,0,0,0,0,1,1,0,0
15305,83306,2007-04-27,1,0,0,0,1,0,0,1,1,1,1,0,1,0
15307,83316,2007-04-27,0,1,0,1,0,1,0,0,1,0,1,0,1,0
15308,83318,2007-04-27,1,1,1,0,1,1,0,1,0,0,0,0,1,1
15309,83320,2007-04-27,1,0,1,0,1,1,1,1,0,1,1,1,1,0
15310,83337,2007-04-28,1,0,0,0,1,0,1,0,0,0,1,0,1,0
15311,83345,2007-04-28,1,1,0,1,1,1,0,1,0,0,1,0,0,0
15312,83350,2007-04-28,1,1,0,0,1,1,1,0,1,0,0,0,1,1
15313,83354,2007-04-28,0,1,0,1,1,0,0,1,1,1,0,0,0,0
15314,83355,2007-04-28,0,0,0,0,0,0,0,1,0,0,1,0,0,0
16581,83364,2007-06-09,0,0,0,0,0,0,0,0,0,1,0,0,1,1
15315,83368,2007-04-28,1,1,0,0,1,1,1,1,1,1,1,1,1,1
15317,83379,2007-04-28,1,0,0,0,1,1,1,1,1,1,1,1,1,0
15318,83393,2007-04-28,1,0,1,0,1,1,1,0,1,0,1,0,1,0
15327,83394,2007-04-29,0,0,0,0,1,1,1,0,0,0,1,1,1,0
15319,83403,2007-04-28,1,0,0,1,1,1,1,1,1,0,1,1,1,0
15322,83416,2007-04-28,0,0,0,0,1,1,0,1,0,0,0,1,1,0
15323,83421,2007-04-28,1,1,0,0,1,0,1,1,1,1,1,1,1,0
15324,83428,2007-04-28,1,1,1,0,1,1,0,0,0,0,1,1,1,1
15325,83441,2007-04-28,0,0,0,0,1,1,0,1,0,0,0,0,1,1
15326,83445,2007-04-29,1,1,1,1,1,0,1,1,1,1,1,0,0,0
15328,83449,2007-04-29,0,1,0,0,1,1,0,0,0,1,1,0,1,0
15330,83452,2007-04-29,0,0,1,0,1,0,0,1,0,0,1,0,0,1
15331,83455,2007-04-29,1,0,0,0,1,1,0,0,1,0,1,0,0,0
15332,83464,2007-04-29,1,1,1,0,1,1,0,1,1,1,1,1,1,0
15335,83469,2007-04-29,0,0,0,1,1,1,1,1,1,0,0,1,1,1
15334,83470,2007-04-29,1,1,1,1,1,1,1,1,1,0,1,1,1,1
15333,83471,2007-04-29,0,0,0,0,1,1,1,1,0,0,0,1,1,0
15337,83474,2007-04-29,0,0,0,0,1,0,0,1,0,0,1,1,0,0
15338,83482,2007-04-29,0,0,0,1,1,1,1,1,0,0,0,0,1,0
15341,83492,2007-04-29,0,1,0,0,1,0,0,1,1,0,0,0,0,0
15340,83493,2007-04-29,1,0,0,1,1,1,1,0,1,1,0,1,1,1
15342,83496,2007-04-29,0,,0,0,1,1,0,1,0,1,0,1,1,1
15343,83497,2007-04-29,0,0,0,0,1,1,0,1,1,1,0,0,1,0
15344,83499,2007-04-29,0,1,0,1,1,0,0,0,1,0,1,0,1,0
15346,83500,2007-04-29,1,0,0,1,1,1,1,0,0,1,1,1,1,0
15348,83507,2007-04-29,1,1,1,0,1,1,1,1,1,1,0,1,1,1
15347,83510,2007-04-29,0,1,0,1,1,1,1,1,1,1,1,1,1,0
15349,83512,2007-04-29,1,1,1,0,1,1,1,1,1,0,1,1,1,0
15351,83518,2007-04-29,1,0,0,1,1,1,0,1,0,0,1,1,1,0
15353,83528,2007-04-29,0,1,0,1,1,1,0,1,0,0,1,0,1,0
15354,83537,2007-04-29,1,0,0,0,1,1,1,1,1,0,1,1,1,0
15356,83539,2007-04-29,1,0,1,1,1,1,1,0,0,1,1,0,1,0
15355,83540,2007-04-29,1,1,1,0,1,0,1,0,1,1,0,1,1,1
15360,83558,2007-04-29,1,0,1,0,0,1,1,0,0,0,0,1,1,0
15359,83559,2007-04-29,0,0,0,0,1,1,1,0,0,1,0,1,1,1
15358,83561,2007-04-29,0,1,0,1,1,1,1,1,1,1,0,0,1,1
15363,83565,2007-04-29,0,1,0,0,1,0,1,1,1,1,1,1,1,0
15364,83572,2007-04-29,0,1,1,0,0,0,1,0,0,0,0,1,0,1
15366,83581,2007-04-29,0,0,0,0,0,0,0,0,1,0,1,0,1,0
15367,83585,2007-04-29,1,1,0,0,0,1,0,1,0,0,0,0,1,0
15368,83590,2007-04-30,1,0,1,1,1,0,1,1,1,1,0,0,1,1
15369,83591,2007-04-30,1,0,0,0,1,0,1,1,1,0,1,1,0,1
15396,83610,2007-05-01,1,0,0,0,1,0,1,0,0,0,1,1,1,0
15371,83612,2007-04-30,1,0,1,1,1,1,1,1,1,0,1,1,1,1
15372,83614,2007-04-30,0,0,0,0,1,1,0,1,1,0,0,1,0,1
15373,83615,2007-04-30,1,0,0,0,0,1,0,0,1,1,1,0,0,1
15370,83617,2007-04-30,0,1,0,0,1,0,1,1,1,0,0,1,1,0
18505,83655,2007-08-22,0,0,0,0,0,0,0,1,0,0,0,0,1,1
15375,83660,2007-04-30,1,1,0,0,1,0,1,0,1,0,1,1,1,1
15376,83677,2007-04-30,1,1,1,0,1,0,1,1,0,1,1,1,1,1
15378,83688,2007-04-30,1,1,1,0,1,1,1,1,0,0,1,1,1,0
15380,83689,2007-04-30,0,0,0,0,0,1,0,0,1,0,0,0,0,1
15404,83694,2007-05-01,1,1,0,0,0,1,0,1,0,1,0,0,1,1
15381,83695,2007-04-30,1,0,1,0,1,1,1,1,1,0,1,1,1,0
15383,83701,2007-04-30,1,0,0,0,0,0,1,1,1,1,0,0,1,0
15382,83703,2007-04-30,0,1,1,1,1,1,1,1,1,0,1,0,1,1
15388,83705,2007-04-30,1,1,1,0,1,1,1,1,1,0,1,0,1,0
15384,83710,2007-04-30,0,0,1,1,1,0,0,1,1,1,0,1,0,1
15386,83717,2007-04-30,0,1,1,0,0,1,1,1,0,0,0,1,0,1
15387,83728,2007-04-30,1,0,1,0,1,1,1,1,0,0,1,0,1,0
15389,83741,2007-04-30,1,0,0,0,0,1,0,1,0,0,0,1,0,1
15392,83744,2007-04-30,0,0,0,0,1,0,0,0,0,0,1,0,0,1
15391,83745,2007-04-30,0,0,1,0,0,0,0,0,1,0,1,0,1,1
15394,83758,2007-04-30,1,1,0,0,0,1,1,0,0,1,0,1,1,0
15393,83761,2007-04-30,1,0,0,1,1,1,1,1,0,0,1,0,1,0
15395,83772,2007-05-01,1,1,1,0,1,1,0,1,0,0,1,1,1,0
15397,83780,2007-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20238,83788,2007-12-07,1,1,0,0,1,0,1,0,0,1,1,1,0,0
15398,83793,2007-05-01,0,1,0,0,1,1,1,1,1,1,1,0,0,0
15400,83794,2007-05-01,1,0,1,0,1,1,0,1,1,1,1,0,1,1
15399,83801,2007-05-01,0,1,0,0,0,1,0,1,0,1,0,0,0,0
15401,83808,2007-05-01,1,1,1,1,1,1,1,0,0,1,0,1,1,0
15402,83809,2007-05-01,1,1,0,0,1,1,1,1,0,0,1,1,1,0
15405,83815,2007-05-01,1,1,1,0,0,1,1,1,1,0,1,0,1,1
15406,83842,2007-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15407,83847,2007-05-01,0,1,1,0,1,0,1,1,0,1,1,1,1,0
15408,83853,2007-05-01,1,0,0,1,1,1,1,1,0,1,1,1,1,0
15410,83857,2007-05-01,1,1,,0,1,0,0,1,1,1,1,1,1,1
15413,83867,2007-05-01,0,1,0,1,1,0,0,1,1,0,0,0,1,1
15414,83872,2007-05-01,1,0,0,0,1,1,0,1,0,0,0,1,1,1
15415,83888,2007-05-01,1,1,1,0,1,1,0,1,1,0,0,0,,
15417,83890,2007-05-01,1,0,0,1,1,1,0,1,0,1,0,0,1,0
15418,83891,2007-05-01,0,1,0,0,1,0,1,1,1,0,1,0,1,1
15422,83895,2007-05-01,0,1,0,1,1,1,0,0,0,0,0,1,0,0
15420,83896,2007-05-01,0,1,1,0,1,1,0,1,0,0,1,1,1,0
15423,83899,2007-05-01,1,0,0,0,1,0,0,1,0,1,1,1,1,0
15425,83910,2007-05-01,1,0,0,0,0,1,0,1,0,0,1,1,1,1
15426,83914,2007-05-02,0,1,0,0,0,1,0,0,0,0,0,0,0,1
15428,83916,2007-05-02,0,1,0,0,1,1,0,0,0,0,1,1,1,0
15429,83924,2007-05-02,1,1,0,1,1,1,1,0,0,1,1,1,1,0
15430,83925,2007-05-02,1,1,0,0,0,0,1,1,0,0,0,1,0,0
15431,83927,2007-05-02,0,1,0,0,0,1,1,0,0,0,1,0,0,0
15432,83928,2007-05-02,1,0,1,1,1,1,0,1,1,1,1,0,1,0
15433,83931,2007-05-02,0,0,0,0,0,0,1,0,0,0,0,1,0,0
15434,83935,2007-05-02,0,1,0,0,1,0,1,1,1,0,1,0,1,0
15435,83940,2007-05-02,1,0,0,0,1,1,1,1,0,0,1,0,1,0
15436,83946,2007-05-02,1,1,1,0,1,0,1,0,1,0,0,1,0,0
15437,83949,2007-05-02,0,1,0,0,1,0,0,1,1,0,1,0,0,0
15438,83977,2007-05-02,0,1,0,0,1,0,0,1,0,1,0,0,1,1
15439,83987,2007-05-02,1,0,1,1,0,1,1,1,1,0,0,1,0,0
15440,83989,2007-05-02,1,1,0,0,1,1,0,0,1,0,0,0,1,1
15441,83990,2007-05-02,0,0,0,0,1,1,0,1,1,0,0,0,1,0
15442,83997,2007-05-02,1,1,0,0,1,1,0,1,1,1,0,1,1,1
15443,84011,2007-05-02,0,1,0,0,0,1,0,0,1,0,1,0,0,1
15445,84014,2007-05-02,1,1,0,0,1,1,1,1,1,0,1,0,1,0
15444,84015,2007-05-02,0,1,0,0,1,1,0,0,0,0,0,0,0,0
15446,84019,2007-05-02,1,1,1,0,1,1,0,1,1,0,1,1,1,1
15447,84030,2007-05-02,0,0,0,0,1,0,1,0,1,0,0,0,0,0
15448,84034,2007-05-02,0,1,1,1,0,1,0,0,0,0,1,1,0,0
15449,84040,2007-05-02,0,1,0,0,0,0,0,1,1,1,0,0,0,1
15451,84049,2007-05-03,,,1,,,0,,,,,,,,
15453,84067,2007-05-03,1,0,1,1,1,1,1,1,0,0,0,0,1,1
15454,84070,2007-05-03,0,0,0,0,0,0,0,0,0,0,0,0,1,1
15455,84076,2007-05-03,1,1,0,0,0,1,0,0,0,0,0,0,0,0
15457,84077,2007-05-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15458,84081,2007-05-03,0,1,1,1,1,1,0,1,1,1,0,0,1,0
15460,84094,2007-05-03,1,1,0,0,1,1,1,1,1,0,1,1,0,0
15461,84097,2007-05-03,1,0,0,0,1,1,1,0,1,1,1,1,1,1
15462,84101,2007-05-03,0,1,0,1,0,0,1,0,0,0,1,0,1,0
15463,84106,2007-05-03,1,1,1,0,0,0,0,1,0,1,0,0,1,0
15464,84126,2007-05-03,0,1,1,1,1,1,1,1,1,0,1,1,1,0
15465,84148,2007-05-03,0,1,0,0,1,1,0,1,0,1,0,0,1,0
15467,84157,2007-05-03,,,,,,,,,0,,,,,
15468,84163,2007-05-03,1,1,0,0,1,0,0,1,0,0,1,0,0,0
15469,84166,2007-05-03,1,1,0,0,0,0,1,0,0,0,1,0,1,0
15470,84170,2007-05-03,0,0,0,0,1,0,1,1,1,0,0,0,1,0
15472,84175,2007-05-03,0,0,0,1,0,1,0,1,0,1,0,0,1,0
15473,84193,2007-05-03,1,0,1,0,1,1,1,1,1,0,1,1,0,0
15474,84197,2007-05-03,1,0,0,0,1,0,1,1,0,0,1,0,0,1
15476,84211,2007-05-04,1,1,0,1,1,0,0,1,0,0,1,1,1,0
15475,84214,2007-05-04,0,1,0,0,0,1,0,0,0,0,1,1,0,0
15477,84219,2007-05-04,0,1,0,0,1,1,0,1,0,0,1,0,0,0
15478,84229,2007-05-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15479,84230,2007-05-04,0,0,0,0,1,1,1,1,0,0,1,0,1,1
15480,84235,2007-05-04,1,0,0,0,1,1,1,1,1,0,1,1,1,0
15481,84237,2007-05-04,1,0,1,0,0,1,1,1,0,0,1,1,1,0
15487,84238,2007-05-05,0,1,0,0,1,1,0,1,1,0,0,0,0,0
15482,84255,2007-05-04,0,1,0,0,1,0,0,0,1,0,1,1,1,0
15483,84259,2007-05-04,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15484,84263,2007-05-04,1,1,0,0,1,1,1,1,0,1,1,0,1,1
15485,84275,2007-05-04,1,1,0,0,1,1,0,1,1,1,1,1,1,0
15486,84288,2007-05-04,1,1,0,1,1,1,0,1,0,0,1,0,0,0
15490,84340,2007-05-05,0,1,1,0,1,0,1,1,1,1,0,0,1,1
15491,84354,2007-05-05,1,0,0,1,1,1,0,1,0,1,1,1,0,1
15492,84356,2007-05-05,1,1,0,0,1,0,0,1,0,1,0,0,1,0
15493,84362,2007-05-05,0,0,0,0,0,0,0,0,1,0,0,0,1,1
15494,84365,2007-05-05,0,1,1,0,0,1,0,0,0,0,0,0,0,1
15503,84367,2007-05-05,1,1,1,0,1,0,1,1,0,0,0,0,0,0
15495,84368,2007-05-05,1,0,1,0,1,0,1,0,0,0,1,1,0,1
15496,84370,2007-05-05,1,1,0,1,1,0,0,1,0,0,1,1,0,0
15497,84375,2007-05-05,0,1,0,0,0,1,0,0,0,0,0,1,0,0
15498,84381,2007-05-05,1,0,1,0,1,1,0,1,0,0,0,1,1,0
15499,84385,2007-05-05,1,1,0,0,1,1,1,1,1,1,1,1,0,0
15500,84388,2007-05-05,1,1,1,1,1,1,1,1,1,0,0,1,1,1
15502,84391,2007-05-05,1,0,1,1,1,1,1,0,0,0,0,1,0,1
15501,84392,2007-05-05,1,0,0,0,1,0,1,0,0,1,1,0,1,0
15505,84404,2007-05-05,1,0,0,,1,1,1,1,1,0,,,1,0
15504,84406,2007-05-05,0,1,0,0,1,1,1,1,0,0,0,1,1,0
15510,84409,2007-05-05,1,0,1,1,1,1,1,1,1,1,1,1,1,0
15507,84410,2007-05-05,1,0,1,1,1,1,1,0,1,1,0,1,1,1
15508,84411,2007-05-05,1,1,0,1,1,0,1,0,1,0,1,0,1,1
15511,84414,2007-05-05,1,0,0,0,1,1,1,1,1,1,1,1,1,0
15509,84415,2007-05-05,,,,,,0,,1,,,,,,
15512,84419,2007-05-05,0,1,0,0,1,1,0,1,0,0,1,1,0,0
15513,84420,2007-05-05,0,1,1,1,0,0,0,0,0,0,0,1,1,0
19839,84442,2007-11-08,0,0,0,0,1,0,1,0,0,0,1,1,0,1
15515,84453,2007-05-05,0,0,0,0,1,0,1,1,1,0,0,0,1,0
15516,84455,2007-05-05,1,0,1,1,1,1,1,1,0,0,0,1,1,1
15517,84457,2007-05-05,0,0,1,0,1,0,0,1,1,0,0,0,1,0
15519,84465,2007-05-05,0,0,0,0,0,1,0,0,0,0,0,1,0,1
15518,84466,2007-05-05,1,1,1,1,1,1,1,1,1,0,0,0,1,1
15520,84469,2007-05-05,0,1,0,0,1,1,0,1,1,1,1,1,1,1
15523,84471,2007-05-05,1,1,0,0,1,1,1,1,1,1,1,1,1,1
15521,84474,2007-05-05,1,0,0,0,0,1,0,0,0,0,0,1,0,0
15522,84476,2007-05-05,1,0,0,0,0,1,0,1,1,0,0,1,0,0
15526,84481,2007-05-05,0,1,0,1,1,1,1,1,0,1,1,1,1,1
15524,84483,2007-05-05,1,0,1,0,1,1,0,1,0,1,1,1,1,0
15525,84487,2007-05-05,1,1,0,0,1,0,1,0,1,1,0,0,0,0
15527,84489,2007-05-06,0,1,0,0,1,1,,1,0,,0,,,
15528,84505,2007-05-06,1,1,1,0,1,1,1,1,0,0,0,1,0,1
15529,84519,2007-05-06,1,0,1,0,1,1,1,1,0,0,0,1,0,1
15531,84521,2007-05-06,1,1,0,0,1,0,0,1,1,0,1,0,1,0
15532,84523,2007-05-06,0,1,1,0,0,1,0,1,1,1,1,1,0,0
15534,84525,2007-05-06,1,1,1,0,1,1,1,1,0,0,1,1,0,0
15533,84526,2007-05-06,1,1,0,0,1,1,1,1,1,0,1,1,1,0
15556,84535,2007-05-06,0,1,0,0,1,1,0,0,1,0,1,0,1,0
15537,84538,2007-05-06,1,0,0,0,1,1,1,1,0,0,0,1,1,1
15536,84547,2007-05-06,1,1,1,0,1,0,0,1,0,1,1,1,1,1
15605,84551,2007-05-07,1,1,0,0,1,0,0,1,0,0,0,0,0,0
15538,84556,2007-05-06,1,0,0,0,0,1,1,0,1,1,0,1,0,0
15541,84562,2007-05-06,1,1,1,0,1,1,1,1,1,1,1,0,1,1
15539,84563,2007-05-06,0,0,0,0,1,1,1,1,1,0,0,1,1,1
15543,84565,2007-05-06,1,1,0,0,1,0,0,1,0,0,1,1,1,0
15545,84569,2007-05-06,0,0,0,0,0,0,0,1,0,0,1,0,0,0
15546,84570,2007-05-06,1,1,1,0,1,1,1,1,0,1,1,1,1,0
15547,84573,2007-05-06,0,0,0,0,0,1,0,0,0,0,1,0,0,0
15548,84579,2007-05-06,1,1,1,1,1,0,0,1,1,1,1,1,1,0
15549,84587,2007-05-06,0,1,0,0,0,0,0,0,0,0,0,1,0,0
15550,84594,2007-05-06,0,0,0,0,0,0,1,1,0,0,1,0,0,1
15552,84595,2007-05-06,1,1,1,0,1,1,1,1,1,0,1,0,1,0
15551,84597,2007-05-06,1,0,0,1,1,1,1,1,1,0,1,1,1,0
15553,84599,2007-05-06,0,0,0,0,1,0,1,0,0,0,0,1,1,0
15555,84608,2007-05-06,1,0,1,0,1,1,1,0,1,0,0,1,0,1
15558,84616,2007-05-06,,,,,,,0,,,,,,,
15559,84621,2007-05-06,0,0,1,0,1,1,1,1,0,1,1,0,1,0
26641,84622,2010-06-13,1,0,0,1,1,0,1,1,1,0,1,1,1,0
15560,84623,2007-05-06,1,1,0,0,1,0,1,1,1,0,0,1,1,0
15561,84626,2007-05-06,0,0,1,1,1,1,1,1,0,1,1,1,1,0
15562,84633,2007-05-06,1,0,0,0,1,0,0,1,1,0,0,0,0,0
15564,84634,2007-05-06,1,0,1,0,0,1,1,0,1,0,0,1,1,1
15563,84636,2007-05-06,1,1,1,0,1,1,1,0,0,0,1,1,1,0
15565,84638,2007-05-06,0,1,0,1,1,1,1,0,1,0,0,1,1,0
