user_id,sex,age,id,q2663,q2664,q2665,q2666,q2667,q2668,q2669,q2670,q2671,q2672,q2673,q2674,q2675,q2676,q2677,q2678,q2679,q2680,q2681,q2682,q2683,q2684,starttime,endtime
247004,female,16.1,3937,3,2,1,3,4,1,3,1,3,2,3,3,2,3,2,3,3,3,3,2,3,2,2009-12-07 23:56:12,2009-12-07 23:58:06
247086,female,18.8,3938,1,1,2,4,1,,3,3,2,1,3,2,2,2,2,2,4,2,3,2,3,1,2009-12-08 04:29:36,2009-12-08 04:39:29
247131,female,21.6,3939,1,2,3,4,3,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2009-12-08 05:44:06,2009-12-08 05:46:01
247237,female,25.2,3940,1,2,4,4,4,1,4,1,1,1,4,1,1,1,1,1,4,1,1,1,1,4,2009-12-08 10:04:16,2009-12-08 10:05:48
247217,male,24.8,3941,3,3,1,3,2,2,1,3,3,1,2,3,4,2,3,1,4,3,4,3,3,2,2009-12-08 12:07:33,2009-12-08 12:10:17
247264,female,30.4,3942,1,1,4,4,2,2,4,1,1,1,4,1,1,1,1,1,4,1,2,1,1,3,2009-12-08 12:09:02,2009-12-08 12:11:17
247142,female,23.5,3943,1,1,3,4,2,2,3,1,2,2,3,2,1,2,1,2,4,2,3,2,3,1,2009-12-08 15:53:30,2009-12-08 15:56:16
247342,male,36.1,3944,1,2,4,1,2,1,2,2,1,1,2,1,2,1,3,2,1,1,2,1,2,3,2009-12-08 18:07:26,2009-12-08 18:10:06
247364,female,20.2,3945,2,2,3,4,3,2,3,3,2,,3,2,2,2,2,2,3,3,2,2,3,2,2009-12-08 18:52:37,2009-12-08 18:54:57
247370,male,19.3,3946,3,2,1,3,2,1,1,2,3,3,2,2,3,2,2,1,3,3,3,2,2,2,2009-12-08 19:10:56,2009-12-08 19:14:00
247399,male,32.6,3947,1,2,4,4,3,1,3,1,1,1,3,1,1,2,2,2,4,1,1,2,2,2,2009-12-08 20:16:40,2009-12-08 20:19:19
247441,male,56.2,3948,2,2,3,4,3,2,3,1,2,2,3,4,2,1,2,2,3,2,2,1,2,4,2009-12-08 22:38:26,2009-12-08 22:42:07
247476,female,18.8,3949,2,4,2,2,3,3,1,2,2,4,2,3,2,2,3,3,4,3,3,3,3,2,2009-12-09 00:18:06,2009-12-09 00:20:29
247485,female,16.2,3950,2,1,3,4,2,2,2,2,2,2,2,1,3,3,2,2,4,2,2,2,3,1,2009-12-09 00:38:01,2009-12-09 00:39:37
247488,male,18.3,3951,2,2,2,3,3,2,4,2,2,1,2,2,2,1,2,2,3,2,3,2,2,3,2009-12-09 00:57:23,2009-12-09 00:59:00
247499,male,19.0,3952,1,2,4,3,2,1,3,1,2,1,2,1,1,1,3,2,4,1,1,2,2,4,2009-12-09 01:23:23,2009-12-09 01:25:47
247534,female,16.7,3953,2,1,2,2,3,2,2,2,3,1,1,3,1,1,1,1,3,2,2,2,3,2,2009-12-09 03:28:58,2009-12-09 03:30:17
247532,female,22.3,3954,1,2,2,3,3,1,4,1,1,1,4,2,1,1,1,1,4,1,1,1,1,2,2009-12-09 03:35:43,2009-12-09 03:37:20
247585,male,20.9,3955,3,2,2,2,4,3,3,2,3,3,2,2,3,1,3,2,4,3,3,2,3,3,2009-12-09 10:29:23,2009-12-09 10:32:18
247587,female,14.6,3956,1,2,3,4,4,2,2,2,1,1,3,1,1,1,2,2,4,2,2,1,2,1,2009-12-09 11:18:10,2009-12-09 11:20:39
246902,female,16.9,3957,3,2,2,2,3,1,2,2,1,3,2,2,3,1,2,1,2,3,2,2,2,2,2009-12-09 15:47:23,2009-12-09 15:49:48
247645,female,22.8,3958,1,2,3,,1,1,4,1,1,1,3,2,3,1,2,2,4,2,1,1,2,1,2009-12-09 17:43:04,2009-12-09 17:50:40
247697,female,17.6,3959,1,2,2,3,3,4,3,2,2,1,2,2,1,2,1,2,3,2,1,2,1,1,2009-12-09 21:56:21,2009-12-09 21:58:31
247755,male,19.6,3960,3,2,1,3,4,2,3,2,2,1,3,3,1,3,2,1,3,2,2,2,2,1,2009-12-10 01:57:28,2009-12-10 02:00:02
247773,female,16.3,3961,2,3,1,3,2,3,2,2,2,2,3,2,4,2,4,3,1,2,3,2,3,2,2009-12-10 03:36:22,2009-12-10 03:38:29
247808,female,19.4,3962,1,2,2,4,4,1,3,2,1,1,3,2,1,1,1,2,4,1,1,1,1,2,2009-12-10 07:00:32,2009-12-10 07:02:24
247790,female,18.1,3963,1,1,2,2,4,2,4,1,1,1,4,3,1,1,1,1,3,1,1,1,1,1,2009-12-10 22:39:06,2009-12-10 22:40:28
247935,male,22.6,3964,1,3,2,4,1,2,2,2,2,1,2,3,3,2,1,2,3,3,2,1,2,3,2009-12-11 03:23:10,2009-12-11 03:26:21
247850,male,23.8,3965,2,1,2,4,3,2,2,2,2,2,3,1,2,2,1,3,4,3,2,3,3,3,2009-12-11 04:47:21,2009-12-11 04:51:15
244833,female,16.4,3966,2,2,3,4,3,1,4,1,2,1,3,2,1,1,1,1,4,2,1,1,2,2,2009-12-11 08:15:31,2009-12-11 08:18:17
248079,female,25.8,3967,1,2,4,4,3,1,2,1,1,1,2,2,2,1,2,1,2,1,2,1,1,2,2009-12-11 22:51:01,2009-12-11 22:54:32
248067,female,24.5,3968,1,1,2,4,3,2,4,1,1,1,4,1,2,3,3,2,4,1,1,1,2,2,2009-12-12 00:29:16,2009-12-12 00:31:39
248099,female,41.2,3969,1,2,3,4,1,1,4,1,1,1,1,2,1,1,1,1,4,1,2,1,2,2,2009-12-12 01:46:29,2009-12-12 01:48:20
248135,female,20.1,3970,2,1,2,4,2,2,2,2,2,2,3,2,2,2,2,3,4,2,3,4,3,1,2009-12-12 06:23:37,2009-12-12 06:26:16
248212,female,17.8,3971,2,2,3,3,2,1,2,1,1,1,4,3,3,1,3,1,2,2,2,2,2,1,2009-12-12 20:30:25,2009-12-12 20:32:33
248005,male,39.4,3972,,2,3,3,3,2,3,2,2,1,2,2,1,1,2,1,4,1,2,2,2,2,2009-12-12 22:20:31,2009-12-12 22:31:35
248252,female,20.4,3973,1,1,1,2,3,2,2,1,1,1,2,4,1,3,1,1,2,1,4,1,1,2,2009-12-12 23:30:42,2009-12-12 23:32:03
248269,female,18.3,3974,1,1,3,3,3,1,3,2,1,1,3,2,2,1,1,1,4,1,2,2,1,1,2009-12-13 00:50:40,2009-12-13 00:53:17
248271,male,26.7,3975,1,2,4,3,3,1,4,2,2,1,3,2,2,1,3,1,4,2,2,2,3,3,2009-12-13 01:03:23,2009-12-13 01:08:22
248321,female,17.9,3976,2,2,3,2,2,2,4,2,2,2,3,2,2,2,2,2,4,3,2,2,2,3,2009-12-13 05:44:49,2009-12-13 05:46:46
247838,female,23.0,3977,1,1,3,3,4,3,3,2,2,2,3,1,2,1,1,1,4,1,2,1,2,1,2009-12-13 06:00:05,2009-12-13 06:02:43
248335,female,14.9,3978,2,1,4,,3,1,4,1,1,1,4,2,1,1,1,1,4,1,1,1,1,1,2009-12-13 06:30:03,2009-12-13 06:33:49
248348,female,15.9,3979,3,4,1,2,3,2,2,3,3,3,2,4,2,4,2,3,3,4,4,4,4,3,2009-12-13 07:52:15,2009-12-13 07:54:11
248370,female,23.7,3980,1,1,2,2,3,1,3,1,1,1,2,2,2,1,2,1,4,1,1,1,1,1,2009-12-13 10:53:34,2009-12-13 10:56:24
248374,female,26.2,3981,1,1,4,1,3,2,4,1,2,1,4,1,1,1,1,1,4,1,2,2,2,2,2009-12-13 11:26:55,2009-12-13 11:28:58
248376,female,37.5,3982,1,2,4,3,2,1,3,1,1,1,2,3,1,1,1,1,2,1,2,1,1,1,2009-12-13 12:04:33,2009-12-13 12:06:07
248379,female,21.2,3983,1,1,4,4,1,1,3,1,1,1,4,1,1,1,1,1,4,1,1,1,1,2,2009-12-13 12:12:29,2009-12-13 12:15:30
248375,female,40.1,3984,1,1,2,4,4,1,4,1,1,1,4,2,1,1,1,1,4,2,2,1,1,1,2009-12-13 12:27:44,2009-12-13 12:30:31
248437,male,22.2,3985,3,1,4,4,2,3,1,4,2,1,2,1,1,1,1,2,4,2,3,2,3,1,2009-12-13 19:37:20,2009-12-13 19:42:02
248450,male,19.3,3986,1,3,1,2,3,1,1,1,1,1,2,3,2,4,2,1,4,1,1,2,2,2,2009-12-13 20:21:42,2009-12-13 20:24:29
248442,female,42.5,3987,1,1,3,4,3,1,4,1,1,1,3,2,1,1,1,1,4,1,2,1,1,2,2009-12-13 20:28:40,2009-12-13 20:30:02
247246,female,20.8,3988,1,1,3,4,4,1,1,1,2,1,3,2,2,1,2,1,4,1,1,1,1,2,2009-12-13 21:53:08,2009-12-13 21:56:01
248499,female,14.5,3989,1,2,3,4,3,2,4,2,2,1,4,1,2,1,2,1,4,1,2,2,2,1,2009-12-13 23:39:48,2009-12-13 23:42:18
248528,male,31.6,3990,2,2,2,3,2,2,2,1,2,2,2,2,1,1,2,2,4,2,3,1,2,2,2009-12-14 01:25:43,2009-12-14 01:28:18
248583,female,23.2,3991,1,1,2,4,2,2,3,1,1,1,3,2,1,1,2,1,3,2,2,1,2,3,2009-12-14 04:23:35,2009-12-14 04:26:51
248616,female,15.6,3992,3,1,2,1,2,1,1,3,2,3,2,3,2,4,3,3,3,2,3,2,3,4,2009-12-14 05:30:16,2009-12-14 05:32:22
248646,male,21.0,3993,2,2,2,3,3,2,4,1,1,2,3,2,2,1,2,1,4,2,2,1,2,2,2009-12-14 07:06:53,2009-12-14 07:08:44
248668,female,26.7,3994,1,1,4,4,2,2,4,1,2,3,2,1,1,1,1,1,4,1,1,2,2,1,2009-12-14 08:50:10,2009-12-14 08:51:52
248717,male,30.4,3995,1,3,1,4,1,3,2,3,3,2,2,3,3,2,3,2,3,3,4,3,3,2,2009-12-14 15:45:07,2009-12-14 15:47:02
248722,male,20.5,3996,2,3,2,4,3,2,4,2,1,1,3,1,2,2,1,1,4,2,2,3,2,3,2009-12-14 16:09:12,2009-12-14 16:11:27
248734,female,18.8,3997,1,1,2,3,3,2,4,1,1,1,4,3,1,1,1,1,4,2,2,2,2,1,2009-12-14 16:58:55,2009-12-14 17:03:00
248751,female,47.3,3998,1,1,4,4,3,1,3,1,1,2,3,2,1,1,1,2,4,1,2,1,2,3,2009-12-14 18:34:42,2009-12-14 18:36:50
248763,female,34.0,3999,1,1,2,4,3,3,3,3,3,3,2,3,3,1,2,2,4,3,3,3,3,3,2009-12-14 19:48:53,2009-12-14 19:52:46
248779,female,20.6,4000,1,2,2,1,3,2,3,2,2,1,2,3,1,1,2,2,4,2,3,2,2,1,2009-12-14 21:50:20,2009-12-14 21:53:27
248129,female,22.6,4001,2,1,4,4,3,1,3,1,2,1,3,1,1,1,1,1,4,1,2,1,2,2,2009-12-14 22:13:31,2009-12-14 22:15:06
248785,female,19.6,4002,1,1,1,3,3,2,1,2,1,1,1,1,1,1,1,1,4,1,1,2,1,1,2009-12-14 22:22:56,2009-12-14 22:25:42
248604,female,18.5,4003,1,1,2,3,3,1,3,1,1,1,3,3,1,2,1,2,3,1,2,2,2,2,2009-12-14 23:59:32,2009-12-15 00:01:02
248893,female,56.0,4004,1,3,2,3,1,2,2,1,2,1,2,3,1,1,1,4,,1,2,2,3,2,2009-12-15 05:32:59,2009-12-15 05:35:06
248897,female,21.3,4005,2,1,4,4,3,2,4,2,1,1,4,1,1,1,1,2,4,1,1,1,1,1,2009-12-15 06:56:50,2009-12-15 07:00:59
248909,female,19.5,4006,1,1,3,3,3,2,3,1,2,2,2,2,1,2,1,2,4,2,2,2,2,1,2009-12-15 07:55:29,2009-12-15 07:56:46
248911,female,18.6,4007,1,1,2,3,3,2,4,2,2,1,3,2,2,3,3,2,3,2,2,2,2,3,2009-12-15 07:58:01,2009-12-15 08:00:20
204613,male,35.0,4008,1,2,2,4,2,4,1,1,1,2,2,2,1,3,2,3,3,2,2,2,3,2,2009-12-15 13:04:01,2009-12-15 13:05:54
248947,male,53.2,4009,1,3,2,4,2,2,4,1,2,1,3,3,2,3,1,2,4,2,3,2,1,2,2009-12-15 15:59:01,2009-12-15 16:01:42
248979,male,46.7,4010,2,3,3,3,1,1,3,3,3,2,2,2,3,2,3,2,4,2,3,2,2,3,2009-12-15 18:59:02,2009-12-15 19:02:00
249005,female,25.7,4011,1,2,2,4,4,1,2,2,1,1,3,2,1,1,1,1,4,2,1,1,1,2,2009-12-16 01:01:49,2009-12-16 01:03:47
249032,male,31.8,4012,2,2,3,3,2,1,3,2,2,2,3,1,1,2,1,3,2,2,3,2,2,3,2009-12-16 02:21:07,2009-12-16 02:23:50
249063,male,16.0,4013,2,1,1,3,2,1,2,4,4,2,2,3,1,4,1,1,3,4,3,3,2,2,2009-12-16 06:07:56,2009-12-16 06:10:04
249097,female,23.3,4014,1,3,3,4,3,1,3,2,2,1,3,2,2,1,2,1,3,1,3,1,2,2,2009-12-16 10:34:59,2009-12-16 10:37:03
249146,female,20.7,4015,2,2,2,1,1,1,4,1,1,1,1,2,2,2,2,1,4,2,2,1,1,3,2009-12-16 16:52:43,2009-12-16 16:54:43
249153,female,15.4,4016,2,3,2,3,2,1,2,2,1,1,2,2,1,1,2,1,3,2,1,1,2,4,2009-12-16 17:47:34,2009-12-16 17:49:11
249229,female,19.2,4017,1,3,2,3,1,1,1,4,3,2,1,3,3,2,4,2,1,3,3,2,3,4,2009-12-16 22:27:46,2009-12-16 22:29:34
249252,female,19.0,4018,2,2,2,3,4,1,3,2,2,1,3,3,2,2,2,2,4,2,2,3,2,3,2009-12-17 00:08:26,2009-12-17 00:10:16
249179,female,20.4,4019,3,2,3,4,3,2,3,2,2,1,3,2,3,1,2,2,3,2,3,2,3,2,2009-12-17 00:56:08,2009-12-17 00:58:39
249271,female,18.2,4020,2,1,3,4,3,1,3,1,1,1,3,2,2,1,2,1,4,1,2,2,2,2,2009-12-17 02:08:25,2009-12-17 02:10:39
249305,female,39.3,4021,1,1,4,4,4,2,3,1,1,1,4,1,1,1,1,1,4,1,1,1,1,1,2009-12-17 03:03:29,2009-12-17 03:04:45
249346,female,17.6,4022,2,1,1,3,4,2,3,2,3,1,3,4,1,1,1,2,4,2,2,2,3,2,2009-12-17 06:04:25,2009-12-17 06:06:21
249391,female,18.8,4023,1,1,3,4,2,4,4,1,1,1,3,2,2,2,1,1,4,1,1,1,1,1,2009-12-17 09:30:13,2009-12-17 09:31:43
249420,female,19.7,4024,2,2,2,4,4,1,3,1,2,1,3,3,2,1,1,1,4,2,3,1,2,3,2009-12-17 11:59:05,2009-12-17 12:01:42
249489,female,21.4,4025,2,1,3,4,4,1,3,1,1,1,2,2,1,2,1,2,4,1,3,2,2,1,2009-12-17 18:45:46,2009-12-17 18:47:14
249518,male,20.4,4026,1,3,2,2,3,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,2009-12-17 21:56:40,2009-12-17 21:58:51
249514,male,18.2,4027,2,2,3,4,4,1,4,1,1,2,3,4,1,1,2,1,3,2,2,1,2,4,2009-12-17 22:05:50,2009-12-17 22:08:34
249550,male,18.2,4028,2,1,2,3,3,2,3,3,1,1,3,2,1,1,1,1,4,1,1,1,1,3,2009-12-17 23:32:50,2009-12-17 23:35:14
249562,female,17.1,4029,2,2,3,2,3,2,3,3,3,2,2,2,2,2,2,2,3,3,3,2,3,2,2009-12-18 02:06:55,2009-12-18 02:09:19
249577,female,20.6,4030,1,1,2,3,3,1,3,1,1,1,3,3,2,2,1,1,4,2,2,2,2,1,2009-12-18 03:40:48,2009-12-18 03:42:33
249604,female,21.9,4031,1,1,1,2,2,2,2,1,2,1,3,3,1,1,1,2,3,2,2,2,2,2,2009-12-18 06:20:01,2009-12-18 06:21:41
249633,female,19.3,4032,2,1,1,3,3,2,3,2,2,2,3,3,2,2,2,1,3,1,2,1,2,2,2009-12-18 07:57:20,2009-12-18 08:00:10
249641,female,22.5,4033,1,1,3,4,4,1,4,1,1,1,4,1,1,2,1,1,4,1,1,1,1,1,2009-12-18 09:15:47,2009-12-18 09:19:05
249648,male,27.6,4034,1,1,3,3,2,2,3,2,3,2,3,2,2,2,2,2,3,2,2,3,2,2,2009-12-18 10:04:33,2009-12-18 10:06:13
249651,male,28.4,4035,1,1,1,3,2,1,3,1,1,1,1,3,2,1,2,1,4,1,3,1,2,2,2009-12-18 10:38:37,2009-12-18 10:40:52
249677,female,20.8,4036,1,2,1,2,3,1,2,1,1,1,3,4,1,1,1,1,4,1,1,1,1,1,2009-12-18 14:09:57,2009-12-18 14:16:51
249719,female,16.2,4037,2,1,1,3,3,3,4,1,3,2,3,4,3,2,1,3,3,4,2,4,4,1,2009-12-18 19:15:24,2009-12-18 19:17:17
249722,male,21.5,4038,1,2,2,4,3,1,2,1,1,1,2,2,1,1,1,1,3,1,1,1,1,3,2009-12-18 19:59:18,2009-12-18 20:01:18
249737,male,18.5,4039,1,3,2,3,1,3,2,4,2,1,2,3,3,1,4,1,1,4,3,2,3,4,2009-12-18 22:01:37,2009-12-18 22:04:04
249716,female,26.1,4040,1,1,1,4,4,2,4,1,1,1,4,4,1,1,1,2,4,1,1,1,1,2,2009-12-19 02:34:51,2009-12-19 02:37:49
249795,female,18.8,4041,1,1,2,2,3,1,3,1,1,1,3,2,1,1,1,1,4,1,1,1,1,1,2009-12-19 05:13:05,2009-12-19 05:14:07
249371,male,25.9,4042,1,3,4,2,1,3,1,4,4,2,3,2,2,2,2,1,3,2,1,2,2,3,2009-12-19 08:04:26,2009-12-19 08:18:13
249848,female,18.7,4043,1,4,2,4,2,1,3,2,1,1,1,3,1,1,2,2,4,1,1,1,1,4,2009-12-19 14:43:12,2009-12-19 14:44:50
249849,female,20.6,4044,1,1,4,4,3,1,3,2,1,1,4,1,1,1,1,1,3,1,2,2,2,2,2009-12-19 14:44:51,2009-12-19 14:47:05
249977,female,25.0,4045,2,2,2,3,3,4,3,3,3,3,2,2,3,3,2,2,3,3,2,2,3,2,2009-12-20 02:06:28,2009-12-20 02:07:53
249987,female,18.6,4046,1,2,4,4,3,1,3,2,1,1,2,1,1,,1,1,4,1,1,1,1,1,2009-12-20 02:24:30,2009-12-20 02:25:51
249983,female,20.9,4047,1,3,2,3,3,2,2,1,2,2,2,2,3,2,2,1,2,2,2,2,2,3,2009-12-20 02:29:18,2009-12-20 02:32:23
250007,female,16.5,4048,1,2,3,3,2,2,3,2,2,2,3,2,1,1,2,1,4,3,2,2,2,2,2009-12-20 03:16:30,2009-12-20 03:18:38
250040,male,32.1,4049,1,2,1,1,2,2,4,2,2,2,3,2,2,1,2,1,4,1,2,2,2,1,2009-12-20 05:09:07,2009-12-20 05:13:16
250144,male,29.6,4050,1,1,2,4,2,1,2,1,1,1,1,3,2,1,1,1,4,1,3,1,1,2,2009-12-20 12:31:13,2009-12-20 12:33:10
184234,male,25.8,4051,1,3,1,4,2,2,2,3,2,1,2,3,3,1,4,1,2,3,3,3,2,1,2009-12-20 13:17:47,2009-12-20 13:22:13
250203,female,15.0,4052,2,3,2,2,3,1,1,2,2,2,2,3,3,2,3,2,2,3,3,2,2,4,2009-12-20 17:26:35,2009-12-20 17:28:02
250202,female,21.8,4053,1,1,3,3,2,2,4,1,1,1,3,2,2,2,1,1,4,2,3,3,2,3,2009-12-20 17:38:44,2009-12-20 17:40:16
250266,female,19.0,4054,2,1,2,3,3,3,3,2,2,2,3,3,2,2,2,2,4,2,2,2,3,2,2009-12-20 19:59:56,2009-12-20 20:01:07
250256,male,17.5,4055,2,2,2,1,3,3,1,3,3,2,2,3,3,2,3,2,2,3,3,3,3,3,2009-12-20 19:57:57,2009-12-20 20:01:11
250294,male,17.1,4056,1,2,3,2,3,2,3,2,2,1,3,2,3,1,4,2,2,2,3,3,2,3,2009-12-20 20:59:09,2009-12-20 21:01:00
250218,female,16.6,4057,1,3,2,2,2,1,2,3,2,1,2,2,2,1,1,2,3,2,2,2,2,3,2009-12-20 21:27:13,2009-12-20 21:28:32
249877,male,31.5,4058,1,1,2,4,3,2,1,3,2,1,2,2,2,2,2,1,1,2,2,2,3,2,2009-12-20 21:54:51,2009-12-20 21:58:28
250315,female,22.8,4059,2,1,2,3,3,2,3,2,2,2,3,4,2,2,1,2,4,2,2,2,2,1,2009-12-20 22:16:14,2009-12-20 22:18:17
250323,male,14.9,4060,1,1,2,3,4,1,2,1,1,1,2,2,1,2,2,2,4,1,2,1,1,2,2009-12-20 22:30:16,2009-12-20 22:32:36
250342,female,24.9,4061,2,2,1,1,1,2,2,2,2,1,2,4,2,3,1,4,3,1,4,1,2,4,2009-12-20 23:52:08,2009-12-20 23:53:35
250350,female,19.5,4062,3,1,2,3,4,1,2,2,2,1,2,3,3,1,2,2,4,3,2,2,3,2,2009-12-21 00:13:32,2009-12-21 00:15:23
250343,female,31.9,4063,2,1,2,3,3,2,3,2,2,2,2,2,1,2,2,3,3,2,2,2,1,2,2009-12-21 00:16:32,2009-12-21 00:18:30
250356,female,59.8,4064,1,1,4,4,4,1,4,2,1,1,3,1,2,1,3,2,3,2,2,1,1,2,2009-12-21 00:39:29,2009-12-21 00:41:40
250360,female,19.6,4065,1,1,2,4,4,1,4,1,1,1,4,1,2,1,2,1,2,1,2,1,1,2,2009-12-21 01:24:22,2009-12-21 01:26:09
250163,male,19.0,4066,2,1,2,3,3,2,3,2,2,2,3,3,2,2,1,2,3,2,2,2,2,1,2009-12-21 08:42:35,2009-12-21 08:44:00
250448,male,23.4,4068,1,1,2,3,4,1,3,1,1,1,3,3,1,1,1,1,3,1,1,1,2,1,2009-12-21 13:20:16,2009-12-21 13:22:26
250507,female,18.0,4069,1,2,3,4,4,1,3,2,2,1,2,3,1,1,2,1,4,2,2,2,2,1,2009-12-21 19:22:19,2009-12-21 19:25:15
250536,female,18.2,4070,1,1,2,4,3,1,2,2,2,1,2,1,2,1,2,1,3,1,2,1,2,1,2009-12-21 22:41:23,2009-12-21 22:45:01
250610,male,21.5,4072,2,2,4,4,3,2,4,2,1,1,2,1,1,1,1,1,2,1,1,1,2,3,2009-12-22 14:31:51,2009-12-22 14:39:50
250690,female,18.0,4073,1,1,3,3,3,1,3,2,1,1,3,2,1,1,1,1,4,1,2,2,1,3,2009-12-22 19:34:26,2009-12-22 19:36:11
250768,male,23.5,4074,1,2,4,3,1,1,2,3,2,2,2,2,2,1,3,1,3,2,1,2,,2,2009-12-23 03:40:40,2009-12-23 03:44:10
250778,male,22.5,4075,2,2,3,1,2,2,3,3,3,2,2,3,3,1,4,1,3,3,1,2,1,1,2009-12-23 06:25:02,2009-12-23 06:31:09
250741,male,20.1,4076,3,2,1,1,2,3,1,2,4,3,1,4,4,3,3,3,2,3,4,3,3,3,2009-12-23 07:53:18,2009-12-23 07:54:52
250786,male,22.6,4077,1,1,2,4,3,2,3,1,1,2,3,2,1,1,1,1,4,1,2,2,2,2,2009-12-23 08:38:49,2009-12-23 08:45:03
250890,female,33.3,4078,1,1,3,3,3,2,3,1,2,1,3,2,1,1,1,2,3,1,1,1,2,2,2009-12-23 18:38:24,2009-12-23 18:40:40
250964,male,27.8,4079,2,3,1,3,3,1,3,3,2,1,2,3,3,2,3,2,2,3,4,3,4,2,2009-12-24 01:30:55,2009-12-24 01:32:29
250986,female,13.2,4080,2,1,2,1,3,2,1,2,2,1,3,3,4,2,2,1,2,1,1,2,1,1,2009-12-24 04:11:58,2009-12-24 04:13:55
250992,female,18.9,4081,1,1,4,4,1,1,3,4,3,1,4,1,1,1,1,1,3,1,1,2,1,2,2009-12-24 05:42:25,2009-12-24 05:44:52
251027,male,27.5,4082,2,2,1,3,1,2,3,2,3,2,3,3,2,2,1,2,3,2,3,3,3,1,2009-12-24 13:45:41,2009-12-24 13:47:20
251269,female,,4083,3,1,3,2,3,3,2,1,4,3,2,4,1,2,2,1,4,1,2,2,3,1,2009-12-26 02:38:47,2009-12-26 02:41:37
143098,male,23.4,4084,1,1,2,2,4,1,3,2,1,1,2,4,2,1,2,1,3,2,2,1,1,1,2009-12-26 13:59:52,2009-12-26 14:01:49
251321,male,28.9,4085,1,3,4,4,4,1,4,1,1,1,4,1,1,1,1,1,4,1,1,1,1,2,2009-12-26 17:11:30,2009-12-26 17:12:41
251358,female,15.6,4086,2,1,3,4,3,1,3,1,1,1,3,1,1,1,1,2,4,1,1,2,2,2,2009-12-26 23:06:49,2009-12-26 23:08:09
172425,female,19.3,4087,3,1,1,2,3,4,2,2,3,1,2,3,4,2,1,2,3,2,1,1,3,1,2009-12-26 23:45:36,2009-12-26 23:47:50
251389,female,19.9,4088,2,1,3,4,,1,2,2,2,1,2,2,2,1,2,1,3,2,1,2,2,1,2009-12-27 03:47:27,2009-12-27 03:49:16
251406,female,40.3,4089,2,1,1,2,3,2,2,2,1,2,2,3,1,3,2,3,3,2,2,1,1,2,2009-12-27 08:46:13,2009-12-27 08:49:01
251412,male,17.5,4090,2,2,3,3,1,2,3,2,2,2,2,1,2,3,2,3,4,3,2,3,3,2,2009-12-27 09:10:14,2009-12-27 09:12:50
251458,female,47.5,4091,1,2,4,4,3,1,4,1,1,1,3,1,1,2,1,2,4,1,2,1,2,2,2009-12-27 17:53:46,2009-12-27 17:57:19
251505,female,36.0,4092,1,1,3,4,4,1,1,1,2,1,2,1,1,1,1,1,4,1,2,1,2,1,2009-12-28 01:12:52,2009-12-28 01:15:55
251540,female,15.3,4093,,2,2,3,3,1,1,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2009-12-28 08:58:41,2009-12-28 09:00:37
251585,female,23.6,4094,1,1,4,4,4,1,1,1,1,1,3,1,1,1,1,1,4,1,1,1,1,1,2009-12-28 19:53:52,2009-12-28 19:55:59
251603,female,27.4,4095,1,1,3,4,4,1,3,1,1,1,4,2,1,2,1,1,4,1,1,1,1,3,2009-12-28 21:02:47,2009-12-28 21:04:38
249535,male,22.0,4096,2,4,2,3,3,1,2,2,2,2,3,2,2,2,2,1,3,2,2,2,2,3,2009-12-28 21:21:41,2009-12-28 21:25:48
251650,female,18.8,4097,2,2,2,4,2,1,3,1,1,1,2,2,1,2,1,1,3,2,2,1,1,2,2009-12-29 04:27:17,2009-12-29 04:41:05
251683,female,19.3,4098,1,2,4,4,3,1,2,1,1,2,1,1,1,2,1,1,2,1,1,1,1,4,2009-12-29 12:31:49,2009-12-29 12:34:16
251804,male,55.7,4099,1,2,3,4,1,3,2,1,2,1,3,1,4,1,1,1,3,1,1,1,2,2,2009-12-30 08:31:34,2009-12-30 08:35:27
251866,female,30.3,4100,2,3,3,3,2,2,2,2,2,2,3,3,2,2,2,3,3,2,3,2,2,3,2009-12-30 21:09:47,2009-12-30 21:13:59
251903,male,19.7,4101,1,2,2,3,3,1,2,2,3,2,2,2,3,2,3,2,4,2,3,3,2,3,2009-12-31 02:50:50,2009-12-31 02:53:40
251913,female,14.4,4102,2,1,1,3,2,3,4,2,2,1,2,3,2,3,1,3,4,2,2,3,2,1,2009-12-31 05:26:41,2009-12-31 05:29:23
251918,female,17.2,4103,1,2,2,3,3,1,4,3,3,1,3,1,2,2,2,2,3,3,4,1,2,3,2009-12-31 06:26:59,2009-12-31 06:29:02
251959,female,23.6,4104,1,3,4,4,3,2,3,3,2,1,2,1,1,1,1,2,2,2,2,1,2,2,2009-12-31 16:37:17,2009-12-31 16:38:58
251968,male,35.1,4105,2,2,2,2,2,3,1,2,3,3,3,3,2,3,2,2,3,2,3,2,2,3,2010-01-01 01:51:45,2010-01-01 01:54:11
173535,female,25.5,4106,1,1,2,4,4,1,3,1,1,1,3,3,1,1,1,1,4,1,1,1,2,3,2010-01-01 18:56:47,2010-01-01 18:59:32
252079,female,14.9,4107,1,1,1,4,3,1,2,3,1,1,2,1,1,1,1,1,2,2,2,1,2,2,2010-01-02 00:54:40,2010-01-02 00:58:01
