user_id,birthyear,sex
30671,1977,male
30672,1983,male
30673,1956,female
30674,1972,female
30675,1957,female
30676,1976,female
30677,1989,female
30678,1989,female
30679,1987,female
30680,1975,male
30681,1963,male
30682,1983,female
30683,1972,male
30684,1983,male
30685,1986,female
30686,1988,female
30687,1980,female
30688,NA,NA
30689,1988,female
30690,NA,NA
30691,NA,NA
30692,1982,female
30693,1991,female
30694,1987,female
30695,1982,female
30696,1981,female
30697,1987,female
30698,1990,male
30699,1983,female
30700,NA,NA
30701,1981,male
30702,1959,male
30703,1980,female
30704,1978,male
30705,1982,female
30706,1986,female
30707,1983,male
30708,1992,female
30709,1982,female
30710,1991,female
30711,1982,female
30712,1988,female
30713,1984,female
30714,1987,female
30715,1960,female
30716,1986,male
30717,1970,male
30718,1988,male
30719,1978,female
30720,1986,female
30721,1987,female
30722,1989,female
30723,1991,female
30724,1990,male
30725,1988,female
30726,1990,female
30727,1983,female
30728,1987,female
30729,1986,male
30730,1987,male
30731,1978,male
30732,1984,male
30733,1988,female
30734,1987,male
30735,1980,female
30736,1985,female
30737,1981,male
30738,1983,male
30739,NA,NA
30740,1983,male
30741,1983,male
30742,1988,female
30743,1988,female
30744,1986,male
30745,1977,male
30746,NA,female
30747,1981,male
30748,1984,female
30749,1990,female
30750,NA,NA
30751,1989,male
30752,1970,male
30753,1983,male
30754,1991,female
30755,1986,female
30756,1989,female
30757,1989,male
30758,NA,female
30759,1989,female
30760,1973,male
30761,1985,female
30762,1996,female
30763,1987,male
30764,1989,female
30765,1980,female
30766,NA,NA
30767,1987,male
30768,1986,female
30769,1984,female
30770,1985,female
30771,1982,female
30772,1992,female
30773,1988,male
30774,1987,female
30775,1985,male
30776,1986,male
30777,1988,male
30778,1977,male
30779,1985,female
30780,1995,female
30781,1988,female
30782,1991,female
30783,1977,male
30784,1991,female
30785,1984,male
30786,1991,male
30787,1977,male
30788,1980,male
30789,1982,male
30790,1989,female
30791,1978,male
30792,1985,female
30793,1990,female
30794,1988,female
30795,1983,female
30796,1992,female
30797,1975,female
30798,1986,male
30799,NA,NA
30800,1979,female
30801,1979,female
30802,1976,male
30803,1987,male
30804,NA,NA
30805,1972,female
30806,1979,male
30807,1985,male
30808,1994,female
30809,1979,male
30810,1982,male
30811,1973,female
30812,1989,female
30813,1989,female
30814,1989,female
30815,1961,male
30816,1991,female
30817,1978,female
30818,1975,male
30819,NA,NA
30820,1989,female
30821,1987,female
30822,1994,male
30823,1992,female
30824,1969,male
30825,1990,female
30826,1983,female
30827,1987,female
30828,NA,NA
30829,NA,NA
30830,1991,female
30831,1992,female
30832,1981,male
30833,NA,NA
30834,1978,male
30835,1987,male
30836,1980,female
30837,1968,female
30838,1988,male
30839,1983,female
30840,1959,male
30841,1990,female
30842,1991,male
30843,1965,female
30844,1980,female
30845,NA,NA
30846,1983,male
30847,1979,female
30848,1960,female
30849,1952,male
30850,1952,male
30851,1982,male
30852,1992,female
30853,1990,male
30854,1976,female
30855,1985,male
30856,1971,female
30857,1980,male
30858,1980,male
30859,1987,male
30860,1982,female
30861,1984,female
30862,1979,male
30863,1966,female
30864,NA,NA
30865,1973,female
30866,1980,female
30867,1984,male
30868,1964,male
30869,1986,male
30870,1974,female
30871,1977,male
30872,1987,male
30873,1988,female
30874,1959,male
30875,1987,female
30876,1988,male
30877,1980,female
30878,1964,female
30879,1987,female
30880,1987,female
30881,1982,male
30882,1989,female
30883,NA,NA
30884,1954,female
30885,1979,male
30886,1985,female
30887,1979,male
30888,1973,female
30889,1982,female
30890,1971,male
30891,1949,male
30892,NA,NA
30893,1978,female
30894,1984,male
30895,1988,female
30896,1965,male
30897,1986,female
30898,1977,male
30899,1985,female
30900,1966,male
30901,1972,female
30902,1984,male
30903,1964,male
30904,1985,female
30905,1973,male
30906,NA,male
30907,NA,NA
30908,1988,female
30909,1982,female
30910,1976,female
30911,1980,male
30912,NA,NA
30913,NA,NA
30914,1983,female
30915,1986,male
30916,1979,male
30917,1983,female
30918,1969,male
30919,1970,female
30920,1983,male
30921,1982,female
30922,1982,female
30923,1986,male
30924,1987,male
30925,NA,NA
30926,1984,female
30927,1980,female
30928,1993,female
30929,1988,male
30930,NA,NA
30931,1955,female
30932,1980,male
30933,1986,female
30934,1988,female
30935,1988,female
30936,1959,male
30937,1980,female
30938,1978,female
30939,1987,female
30940,1988,male
30941,1980,female
30942,1985,female
30943,1985,male
30944,1979,male
30945,1987,female
30946,1986,male
30947,1980,female
30948,1980,female
30949,1981,male
30950,1986,female
30951,1984,female
30952,1983,female
30953,1985,male
30954,1968,female
30955,1986,female
30956,NA,NA
30957,NA,NA
30958,NA,female
30959,1971,female
30960,1960,male
30961,NA,NA
30962,1993,female
30963,1983,male
30964,1962,male
30965,1987,female
30966,1980,female
30967,1987,female
30968,1958,male
30969,NA,male
30970,NA,NA
30971,1984,female
30972,NA,NA
30973,1986,female
30974,1985,male
30975,1989,male
30976,NA,NA
30977,1988,female
30978,1959,male
30979,1982,male
30980,NA,NA
30981,NA,NA
30982,1981,male
30983,1982,female
30984,NA,NA
30985,1988,male
30986,NA,NA
30987,1984,male
30988,1987,female
30989,1978,female
30990,1983,male
30991,1983,male
30992,NA,NA
30993,1988,female
30994,NA,female
30995,1965,male
30996,1973,male
30997,1978,male
30998,1983,female
30999,1962,male
31000,1982,female
31001,1987,female
31002,1970,male
31003,1975,male
31004,NA,NA
31005,1986,female
31006,NA,NA
31007,1969,female
31008,1986,male
31009,NA,NA
31010,1959,male
31011,NA,NA
31012,NA,male
31013,1983,male
31014,1974,male
31015,1984,male
31016,1991,female
31017,1989,female
31018,NA,NA
31019,NA,NA
31020,1985,female
31021,1988,female
31022,NA,NA
31023,1985,male
31024,1959,male
31025,1984,male
31026,1990,female
31027,1982,female
31028,1982,male
31029,1985,male
31030,1988,female
31031,1983,female
31032,1980,female
31033,1977,male
31034,1975,male
31035,1988,male
31036,1992,female
31037,NA,NA
31038,1973,male
31039,1990,female
31040,1986,male
31041,1960,male
31042,1995,female
31043,1981,male
31044,1970,male
31045,2004,male
31046,2004,male
31047,2004,male
31048,1981,male
31049,NA,NA
31050,NA,NA
31051,1983,female
31052,1983,female
31053,1965,male
31054,NA,NA
31055,1985,male
31056,1982,female
31057,1992,female
31058,1984,female
31059,NA,NA
31060,1984,female
31061,NA,NA
31062,1984,female
31063,1984,male
31064,1984,male
31065,1989,male
31066,1959,male
31067,1974,male
31068,1952,female
31069,1988,female
31070,1988,female
31071,1986,female
31072,1989,female
31073,1984,male
31074,NA,female
31075,1986,female
31076,NA,NA
31077,NA,NA
31078,1982,male
31079,1984,male
31080,1954,female
31081,1982,male
31082,1984,female
31083,1954,male
31084,1958,female
31085,1975,female
31086,1984,female
31087,1992,female
31088,1978,female
31089,1973,male
31090,NA,NA
31091,1983,female
31092,1985,female
31093,1988,female
31094,1988,female
31095,1987,female
31096,2004,male
31097,1988,female
31098,1980,male
31099,1985,female
31100,1983,female
31101,NA,NA
31102,1983,female
31103,1976,male
31104,1983,female
31105,1982,male
31106,1981,female
31107,1984,male
31108,1961,female
31109,1983,female
31110,1985,male
31111,1986,male
31112,1989,female
31113,1979,female
31114,1981,female
31115,NA,NA
31116,1900,male
31117,1982,male
31118,NA,NA
31119,1988,male
31120,1987,female
31121,NA,NA
31122,1984,male
31123,1991,female
31124,1975,male
31125,1982,male
31126,1987,female
31127,NA,NA
31128,1979,male
31129,1979,female
31130,1986,female
31131,1986,female
31132,1986,female
31133,1995,female
31134,1988,female
31135,1985,female
31136,NA,NA
31137,1985,male
31138,1980,female
31139,1973,male
31140,1951,female
31141,1983,male
31142,1987,male
31143,1987,female
31144,NA,NA
31145,1989,female
31146,NA,NA
31147,1984,male
31148,1963,male
31149,1984,female
31150,1965,female
31151,1960,female
31152,1990,male
31153,1990,female
31154,1980,male
31155,NA,NA
31156,1992,female
31157,1952,female
31158,1990,female
31159,1984,female
31160,NA,NA
31161,1972,male
31162,1962,female
31163,1987,female
31164,1986,male
31165,1973,male
31166,1991,female
31167,1976,female
31168,1975,male
31169,1972,male
31170,1972,male
31171,1988,female
31172,1988,female
31173,1975,male
31174,1989,female
31175,1987,female
31176,1982,female
31177,1969,male
31178,1989,female
31179,1959,male
31180,1993,male
31181,1993,male
31182,1991,female
31183,1989,female
31184,1987,male
31185,1984,female
31186,1988,female
31187,1978,female
31188,NA,NA
31189,NA,NA
31190,1988,female
31191,1987,female
31192,1988,female
31193,1980,male
31194,1980,female
31195,NA,NA
31196,NA,NA
31197,1971,female
31198,NA,NA
31199,1985,male
31200,NA,NA
31201,1979,male
31202,1986,male
31203,1989,male
31204,1979,female
31205,1984,female
31206,NA,NA
31207,1981,male
31208,1981,male
31209,1979,male
31210,NA,NA
31211,1980,male
31212,NA,NA
31213,NA,NA
31214,1985,female
31215,1976,female
31216,NA,NA
31217,1983,female
31218,NA,NA
31219,1985,female
31220,1986,female
31221,1990,male
31222,1984,female
31223,1983,male
31224,1977,female
31225,1950,male
31226,1986,female
31227,1981,male
31228,1988,female
31229,1983,female
31230,NA,NA
31231,1986,female
31232,1969,female
31233,1980,male
31234,1990,female
31235,1978,male
31236,1962,female
31237,1982,female
31238,1988,male
31239,1985,male
31240,1990,female
31241,1990,female
31242,1990,female
31243,1993,female
31244,1988,male
31245,1981,male
31246,1990,female
31247,1986,female
31248,1980,male
31249,1988,female
31250,1971,male
31251,1987,male
31252,1983,female
31253,1988,male
31254,1967,male
31255,NA,NA
31256,NA,NA
31257,1980,female
31258,1988,female
31259,1982,female
31260,NA,NA
31261,NA,NA
31262,NA,NA
31263,1970,male
31264,1974,female
31265,1984,female
31266,1984,male
31267,1980,male
31268,1983,female
31269,NA,NA
31270,1980,male
31271,NA,NA
31272,1991,female
31273,1985,female
31274,NA,male
31275,1980,male
31276,NA,NA
31277,1984,female
31278,1993,female
31279,1984,female
31280,1983,male
31281,1983,female
31282,1985,female
31283,1990,female
31284,NA,NA
31285,1987,female
31286,NA,NA
31287,1975,female
31288,1983,male
31289,1982,female
31290,1981,male
31291,1985,female
31292,1990,male
31293,1990,male
31294,1954,female
31295,1992,female
31296,NA,female
31297,1970,male
31298,1944,female
31299,1983,female
31300,1987,female
31301,1982,male
31302,1982,female
31303,1986,female
31304,1990,female
31305,1971,female
31306,NA,NA
31307,NA,NA
31308,1982,female
31309,1954,male
31310,1950,female
31311,1983,female
31312,1980,female
31313,1987,female
31314,NA,NA
31315,1962,male
31316,1986,female
31317,1980,male
31318,1982,female
31319,1972,male
31320,1986,female
31321,1970,female
31322,1992,female
31323,1988,female
31324,1986,female
31325,1984,male
31326,1972,male
31327,1986,male
31328,1982,female
31329,1985,male
31330,1989,male
31331,1986,male
31332,1975,male
31333,1987,female
31334,1985,male
31335,1989,male
31336,1979,male
31337,1983,male
31338,1987,female
31339,1972,male
31340,1989,female
31341,1988,male
31342,1978,male
31343,1981,male
31344,1989,male
31345,NA,NA
31346,NA,NA
31347,NA,NA
31348,1992,male
31349,1997,male
31350,1961,female
31351,1989,female
31352,1989,female
31353,1982,male
31354,1973,female
31355,NA,NA
31356,1980,male
31357,1986,male
31358,1989,male
31359,1962,female
31360,NA,NA
31361,1987,male
31362,1987,female
31363,1991,male
31364,1984,female
31365,1968,female
31366,1982,female
31367,1980,female
31368,1981,female
31369,1988,male
31370,1980,female
31371,1986,male
31372,1987,female
31373,1987,male
31374,1975,female
31375,1975,female
31376,1984,female
31377,1984,male
31378,1980,female
31379,1983,female
31380,1982,female
31381,1977,female
31382,1955,male
31383,1990,female
31384,1982,female
31385,1981,female
31386,1981,female
31387,1982,female
31388,1972,female
31389,1963,female
31390,1982,male
31391,1975,female
31392,1962,male
31393,1982,female
31394,1982,female
31395,NA,NA
31396,NA,NA
31397,NA,NA
31398,1973,female
31399,1986,female
31400,1991,male
31401,1980,female
31402,1965,male
31403,1978,male
31404,1971,female
31405,NA,NA
31406,1985,female
31407,1985,male
31408,1984,female
31409,1988,female
31410,1986,female
31411,1988,female
31412,1982,female
31413,1980,female
31414,1956,female
31415,1986,female
31416,1988,female
31417,1973,male
31418,1977,female
31419,1932,male
31420,1987,male
31421,1987,female
31422,1986,male
31423,1990,male
31424,1985,male
31425,1982,male
31426,NA,NA
31427,1987,male
31428,2002,female
31429,1984,male
31430,1985,male
31431,1978,female
31432,1989,male
31433,1979,male
31434,1997,male
31435,1982,female
31436,NA,NA
31437,1975,female
31438,1969,male
31439,1974,male
31440,1991,female
31441,1984,female
31442,1981,female
31443,1990,male
31444,1983,female
31445,1984,male
31446,1987,female
31447,1987,female
31448,1973,female
31449,1982,female
31450,1972,female
31451,1980,male
31452,1977,female
31453,1975,male
31454,1986,male
31455,NA,NA
31456,1992,female
31457,1984,female
31458,1983,male
31459,1958,male
31460,1978,female
31461,NA,NA
31462,1988,male
31463,1954,female
31464,1984,male
31465,1986,male
31466,1979,male
31467,1986,female
31468,1986,female
31469,1978,male
31470,1987,female
31471,1964,male
31472,1987,female
31473,1978,female
31474,1973,male
31475,1978,female
31476,NA,NA
31477,1986,female
31478,1970,female
31479,1991,male
31480,1981,male
31481,1986,female
31482,1977,male
31483,1985,female
31484,1985,male
31485,1988,female
31486,1978,male
31487,1984,female
31488,NA,NA
31489,1970,male
31490,1983,female
31491,1977,male
31492,1985,male
31493,1984,male
31494,1992,female
31495,1964,female
31496,1988,male
31497,1979,female
31498,1986,female
31499,1949,male
31500,1986,male
31501,1985,male
31502,1981,male
31503,1987,female
31504,1989,female
31505,1990,male
31506,NA,NA
31507,1971,male
31508,1989,male
31509,1987,female
31510,1986,female
31511,1980,male
31512,1981,male
31513,1986,female
31514,1979,male
31515,1983,male
31516,1985,female
31517,1990,male
31518,1975,male
31519,1989,male
31520,1985,female
31521,1987,female
31522,NA,NA
31523,1989,female
31524,NA,NA
31525,1984,female
31526,NA,NA
31527,1988,male
31528,1984,female
31529,1969,male
31530,1982,male
31531,NA,NA
31532,1983,female
31533,1980,female
31534,1988,male
31535,NA,NA
31536,1984,male
31537,NA,NA
31538,1985,female
31539,1989,female
31540,1985,female
31541,1984,male
31542,1987,male
31543,1984,male
31544,1989,male
31545,1982,female
31546,1963,female
31547,1990,female
31548,1963,male
31549,1987,female
31550,1984,female
31551,1978,male
31552,1976,female
31553,1979,female
31554,1959,male
31555,1972,female
31556,1986,male
31557,NA,NA
31558,1987,female
31559,1991,male
31560,1952,female
31561,NA,NA
31562,1983,female
31563,1972,male
31564,1970,female
31565,1982,female
31566,NA,NA
31567,1973,female
31568,1982,male
31569,1977,male
31570,1974,male
31571,1983,male
31572,1960,male
31573,NA,female
31574,NA,NA
31575,NA,female
31576,1992,female
31577,1992,female
31578,1964,female
31579,1987,female
31580,NA,female
31581,1969,female
31582,1941,female
31583,1980,male
31584,1984,female
31585,1974,female
31586,1984,female
31587,1976,male
31588,1980,female
31589,1983,female
31590,NA,male
31591,1982,male
31592,1978,male
31593,1970,female
31594,NA,female
31595,1965,male
31596,1979,female
31597,1985,female
31598,NA,NA
31599,1988,female
31600,1961,male
31601,1987,female
31602,1973,male
31603,1989,male
31604,1989,female
31605,1990,female
31606,1977,female
31607,1986,male
31608,1985,female
31609,1987,male
31610,1985,female
31611,1990,female
31612,1976,female
31613,NA,NA
31614,1983,male
31615,1985,male
31616,1978,male
31617,1983,female
31618,1977,male
31619,1988,female
31620,NA,NA
31621,NA,NA
31622,1984,male
31623,NA,NA
31624,1945,male
31625,1991,female
31626,1987,female
31627,1987,female
31628,1977,male
31629,1988,male
31630,1984,female
31631,NA,NA
31632,1984,female
31633,1985,female
31634,1984,male
31635,1964,male
31636,1986,female
31637,1984,female
31638,1988,female
31639,NA,NA
31640,1958,female
31641,1987,female
31642,1985,female
31643,1978,female
31644,NA,NA
31645,1978,male
31646,1986,female
31647,1980,female
31648,1980,female
31649,1986,female
31650,1970,male
31651,1987,female
31652,1963,male
31653,1979,female
31654,1980,female
31655,1984,female
31656,1988,female
31657,1986,female
31658,NA,NA
31659,1984,female
31660,NA,NA
31661,1987,female
31662,1988,female
31663,1987,female
31664,NA,NA
31665,1979,female
31666,1984,female
31667,1985,female
31668,1971,male
31669,1979,male
31670,1985,female
31671,1955,female
31672,1974,male
31673,1987,female
31674,1984,male
31675,1966,male
31676,1984,male
31677,NA,NA
31678,1978,female
31679,1997,male
31680,1982,female
31681,NA,NA
31682,1989,female
31683,1981,male
31684,1983,female
31685,1988,female
31686,1981,female
31687,1967,male
31688,1977,male
31689,NA,NA
31690,1977,female
31691,1990,male
31692,1969,female
31693,1974,male
31694,1986,male
31695,1985,female
31696,1985,male
31697,1983,male
31698,1978,male
31699,1974,male
31700,1983,female
31701,1993,male
31702,1990,female
31703,1973,male
31704,1977,male
31705,1987,female
31706,1929,male
31707,1982,female
31708,1977,female
31709,1986,female
31710,1987,male
31711,1992,male
31712,1991,female
31713,1981,female
31714,1985,male
31715,1988,female
31716,NA,male
31717,1981,female
31718,1984,male
31719,1965,male
31720,1982,male
31721,1982,male
31722,1985,male
31723,1988,female
31724,1983,female
31725,1988,female
31726,1984,male
31727,1981,female
31728,1987,female
31729,1955,male
31730,1970,male
31731,1972,male
31732,1980,female
31733,1992,male
31734,1987,male
31735,1989,male
31736,NA,NA
31737,1984,female
31738,1977,female
31739,1989,male
31740,NA,NA
31741,1974,male
31742,1984,male
31743,1990,male
31744,1981,female
31745,1992,female
31746,1998,female
31747,NA,NA
31748,1955,female
31749,1983,male
31750,1978,female
31751,1984,female
31752,1975,female
31753,1989,female
31754,1991,female
31755,1986,female
31756,1968,male
31757,NA,female
31758,NA,NA
31759,NA,NA
31760,NA,NA
31761,1980,male
31762,1982,female
31763,1983,male
31764,1972,male
31765,1974,male
31766,1977,female
31767,1973,male
31768,1981,male
31769,1985,female
31770,1987,male
31771,1989,female
31772,1989,male
31773,1975,male
31774,1983,female
31775,NA,NA
31776,1979,male
31777,1987,female
31778,1986,male
31779,1967,female
31780,1986,male
31781,1987,male
31782,1986,male
31783,1969,female
31784,1977,male
31785,NA,NA
31786,1990,male
31787,1979,female
31788,1987,female
31789,1987,female
31790,1967,female
31791,1983,female
31792,1992,male
31793,1988,male
31794,1984,male
31795,1979,male
31796,NA,NA
31797,1981,female
31798,1985,female
31799,1986,male
31800,1980,male
31801,1980,male
31802,1987,male
31803,1984,female
31804,1991,female
31805,1981,male
31806,1991,female
31807,1992,male
31808,1992,female
31809,1992,female
31810,1991,female
31811,1981,female
31812,1969,male
31813,1986,male
31814,1986,male
31815,1983,male
31816,1987,male
31817,1984,male
31818,1988,male
31819,1988,female
31820,1982,male
31821,1982,female
31822,1984,male
31823,1990,female
31824,1972,male
31825,1990,female
31826,1989,male
31827,1970,male
31828,1990,female
31829,1963,male
31830,1968,male
31831,1981,male
31832,1982,female
31833,1984,female
31834,1979,female
31835,1981,male
31836,1982,male
31837,1988,male
31838,1984,female
31839,1984,female
31840,1987,female
31841,1985,male
31842,1968,female
31843,1939,male
31844,NA,NA
31845,1970,female
31846,1990,male
31847,NA,NA
31848,1991,female
31849,1986,female
31850,1986,female
31851,1985,female
31852,1980,female
31853,1989,female
31854,1984,male
31855,1971,female
31856,1985,female
31857,1988,male
31858,NA,NA
31859,1990,female
31860,1988,male
31861,1976,male
31862,1971,female
31863,1988,female
31864,1971,male
31865,1987,female
31866,NA,NA
31867,1989,male
31868,1984,male
31869,1983,male
31870,NA,NA
31871,1980,female
31872,NA,NA
31873,1986,male
31874,1983,male
31875,1988,male
31876,1987,female
31877,1978,female
31878,NA,female
31879,1993,male
31880,1972,female
31881,1981,male
31882,1989,female
31883,1980,female
31884,NA,NA
31885,1990,male
31886,1983,male
31887,1980,female
31888,1990,female
31889,1988,male
31890,1986,male
31891,1976,male
31892,1982,female
31893,1987,female
31894,1985,male
31895,1961,female
31896,1985,male
31897,1981,female
31898,1984,male
31899,1983,male
31900,1983,female
31901,1983,female
31902,1989,male
31903,1991,female
31904,1983,male
31905,1989,female
31906,1978,male
31907,NA,NA
31908,NA,NA
31909,1987,male
31910,1988,male
31911,1978,female
31912,1988,male
31913,1985,female
31914,1984,female
31915,1979,male
31916,1988,female
31917,1992,female
31918,1987,male
31919,1992,female
31920,1998,male
31921,NA,NA
31922,1983,male
31923,1984,male
31924,1987,male
31925,1956,male
31926,NA,NA
31927,1986,female
31928,1987,male
31929,1983,male
31930,1972,female
31931,1988,female
31932,1976,female
31933,1980,male
31934,1986,female
31935,1957,male
31936,1988,female
31937,1988,female
31938,1990,male
31939,1991,male
31940,1969,male
31941,1983,male
31942,1987,male
31943,1985,male
31944,1986,male
31945,1985,male
31946,1979,female
31947,1980,male
31948,1987,male
31949,NA,NA
31950,1986,female
31951,1972,female
31952,1986,male
31953,1976,female
31954,1985,male
31955,NA,NA
31956,1989,female
31957,1983,female
31958,1973,female
31959,1978,female
31960,1986,female
31961,1970,male
31962,1971,male
31963,1986,female
31964,1980,male
31965,1971,male
31966,1983,female
31967,1984,male
31968,1979,male
31969,1985,female
31970,1978,female
31971,1981,female
31972,1985,male
31973,1987,female
31974,1990,female
31975,NA,NA
31976,1972,female
31977,1987,male
31978,1984,male
31979,1966,male
31980,1967,male
31981,1988,male
31982,1987,female
31983,1988,female
31984,1991,female
31985,NA,NA
31986,1976,female
31987,1988,female
31988,1983,female
31989,1981,male
31990,1984,male
31991,1985,female
31992,1985,male
31993,NA,NA
31994,1985,female
31995,1988,male
31996,1978,female
31997,1980,female
31998,1985,female
31999,1982,male
32000,1989,female
32001,1977,female
32002,1972,male
32003,1992,female
32004,1989,female
32005,1977,female
32006,1983,female
32007,1986,female
32008,1982,male
32009,1982,female
32010,1982,female
32011,1982,female
32012,1956,male
32013,1990,male
32014,NA,NA
32015,NA,NA
32016,1990,female
32017,1983,male
32018,NA,male
32019,1982,female
32020,1973,female
32021,1985,male
32022,1983,male
32023,1992,female
32024,1990,female
32025,1956,male
32026,1980,female
32027,1990,female
32028,1968,female
32029,1986,female
32030,1982,female
32031,1972,female
32032,NA,NA
32033,1989,female
32034,1970,female
32035,1945,male
32036,1986,female
32037,1982,female
32038,1980,female
32039,1967,female
32040,1955,male
32041,NA,NA
32042,1984,female
32043,1950,female
32044,1986,female
32045,NA,NA
32046,1982,female
32047,1984,male
32048,1988,female
32049,1981,female
32050,1984,female
32051,NA,NA
32052,NA,NA
32053,NA,NA
32054,1986,male
32055,1970,female
32056,1987,female
32057,2002,male
32058,NA,NA
32059,1985,female
32060,NA,female
32061,1986,male
32062,1991,female
32063,1983,female
32064,1982,female
32065,1989,male
32066,1973,male
32067,1973,female
32068,1986,female
32069,1982,male
32070,1981,female
32071,1990,male
32072,1970,female
32073,1989,female
32074,NA,NA
32075,NA,NA
32076,1986,female
32077,1986,female
32078,1976,male
32079,1984,male
32080,NA,NA
32081,1976,male
32082,NA,NA
32083,1989,female
32084,1982,female
32085,1988,female
32086,1975,female
32087,1981,male
32088,1988,female
32089,1982,female
32090,1985,male
32091,NA,NA
32092,1991,female
32093,1983,female
32094,1980,male
32095,NA,NA
32096,NA,NA
32097,NA,NA
32098,1981,female
32099,1979,male
32100,NA,NA
32101,1990,female
32102,1984,male
32103,1985,female
32104,1991,male
32105,1989,male
32106,1989,female
32107,1986,female
32108,1986,female
32109,1982,male
32110,NA,female
32111,1979,male
32112,1987,female
32113,1988,female
32114,1982,male
32115,1982,female
32116,1976,male
32117,1985,male
32118,1979,female
32119,1988,female
32120,1989,male
32121,1989,female
32122,1986,male
32123,1990,male
32124,1954,male
32125,1972,male
32126,1984,female
32127,1987,male
32128,1991,female
32129,NA,NA
32130,1989,female
32131,1972,female
32132,1981,male
32133,1989,female
32134,1981,male
32135,1982,female
32136,1975,female
32137,1986,female
32138,1981,female
32139,1984,male
32140,1988,female
32141,1982,male
32142,1979,male
32143,NA,male
32144,NA,NA
32145,1991,female
32146,1991,male
32147,1973,female
32148,1980,male
32149,1981,female
32150,NA,NA
32151,1975,male
32152,1985,male
32153,1989,male
32154,1980,female
32155,1986,female
32156,1981,male
32157,1983,female
32158,1983,female
32159,1987,male
32160,1992,female
32161,1984,female
32162,1981,male
32163,1978,male
32164,1974,male
32165,1987,male
32166,1975,female
32167,1987,female
32168,1984,male
32169,1986,female
32170,1968,female
32171,1983,female
32172,1991,female
32173,1985,female
32174,1985,female
32175,1954,male
32176,1957,female
32177,1942,female
32178,1965,male
32179,1982,female
32180,1983,female
32181,1989,male
32182,NA,NA
32183,1979,female
32184,1991,female
32185,1991,female
32186,1982,male
32187,1985,male
32188,1984,male
32189,1986,male
32190,1986,female
32191,1983,female
32192,1978,female
32193,1991,male
32194,NA,NA
32195,1991,male
32196,1991,female
32197,NA,NA
32198,1974,female
32199,1971,female
32200,1987,male
32201,NA,NA
32202,1980,female
32203,1988,male
32204,1981,male
32205,1972,male
32206,1989,female
32207,1976,male
32208,NA,NA
32209,NA,NA
32210,1973,male
32211,1976,female
32212,1986,female
32213,NA,NA
32214,1995,female
32215,1988,female
32216,1955,male
32217,1986,male
32218,1986,female
32219,1971,male
32220,1986,male
32221,NA,male
32222,1972,female
32223,1984,female
32224,1987,female
32225,1989,female
32226,1981,male
32227,1981,female
32228,1982,male
32229,1975,female
32230,1974,female
32231,NA,NA
32232,1974,male
32233,1979,female
32234,NA,NA
32235,1985,female
32236,1987,female
32237,1969,female
32238,1983,male
32239,1983,female
32240,1984,female
32241,1984,female
32242,1983,male
32243,1978,male
32244,1977,male
32245,NA,NA
32246,1989,female
32247,1973,male
32248,1958,male
32249,1965,female
32250,1986,female
32251,1982,female
32252,NA,NA
32253,NA,NA
32254,1989,female
32255,1977,male
32256,1976,male
32257,1968,male
32258,1988,female
32259,1964,female
32260,1989,female
32261,NA,NA
32262,1900,male
32263,1978,female
32264,1989,male
32265,1990,male
32266,1988,male
32267,NA,NA
32268,NA,NA
32269,1985,male
32270,NA,NA
32271,NA,NA
32272,NA,NA
32273,NA,NA
32274,NA,NA
32275,1985,male
32276,1952,male
32277,NA,NA
32278,NA,NA
32279,1955,male
32280,1985,male
32281,1987,male
32282,NA,NA
32283,1987,female
32284,1986,female
32285,1986,female
32286,NA,NA
32287,1980,male
32288,1982,female
32289,1988,male
32290,1986,female
32291,1978,female
32292,1987,female
32293,1982,male
32294,1980,male
32295,1987,female
32296,1989,male
32297,1985,female
32298,NA,NA
32299,1960,male
32300,1986,female
32301,1978,male
32302,1990,male
32303,1987,male
32304,1987,male
32305,1988,male
32306,1988,male
32307,1974,male
32308,1970,female
32309,1991,female
32310,1984,female
32311,1974,male
32312,1988,female
32313,1974,female
32314,1987,female
32315,NA,NA
32316,1984,male
32317,1980,female
32318,1988,male
32319,1990,female
32320,1975,female
32321,1988,male
32322,1990,male
32323,1975,male
32324,1983,female
32325,1974,male
32326,1990,female
32327,1988,female
32328,1988,female
32329,NA,NA
32330,NA,NA
32331,1983,male
32332,1990,female
32333,1987,female
32334,1968,female
32335,1973,female
32336,1983,female
32337,1980,male
32338,1982,female
32339,1988,male
32340,1985,female
32341,1979,female
32342,1987,female
32343,1900,female
32344,1979,female
32345,1987,female
32346,1984,female
32347,1988,female
32348,1979,female
32349,NA,NA
32350,NA,NA
32351,1986,female
32352,1985,female
32353,1987,female
32354,1988,female
32355,1980,female
32356,1989,male
32357,1988,female
32358,1984,male
32359,1989,female
32360,1978,male
32361,1978,male
32362,1983,female
32363,NA,NA
32364,1962,female
32365,1989,female
32366,1982,male
32367,1979,female
32368,1987,male
32369,1975,male
32370,1987,female
32371,1986,male
32372,NA,NA
32373,1988,female
32374,1986,male
32375,NA,NA
32376,1987,female
32377,1989,female
32378,1971,female
32379,1976,male
32380,1971,female
32381,1987,female
32382,1988,female
32383,1982,female
32384,1985,female
32385,1988,female
32386,1979,female
32387,1982,male
32388,1990,female
32389,1982,female
32390,1982,female
32391,1989,female
32392,1989,female
32393,1985,male
