user_id,sex,age,momage,dadage,oldbro,oldsis,youngbro,youngsis,twinbro,twinsis
106548,female,18.0,24,32,0,0,1,0,0,0
106549,female,19.6,30,30,0,0,0,0,0,0
106550,female,18.6,32,26,0,0,1,1,0,0
106551,male,21.5,36,39,1,2,0,0,0,0
106563,male,34.5,35,34,0,1,0,0,0,0
106615,male,34.4,21,30,0,0,2,2,0,0
106616,female,18.4,31,31,1,0,0,0,0,0
106640,female,22.1,37,40,1,1,0,0,0,0
106641,female,19.6,26,31,0,0,1,2,0,0
106642,male,19.1,25,27,1,1,1,1,0,0
106643,female,17.6,21,20,0,0,1,1,0,0
106647,male,19.6,28,34,0,0,0,0,0,0
106648,female,19.1,36,40,0,0,0,0,0,0
106649,female,23.4,25,32,1,0,0,2,0,0
106652,female,21.2,22,26,0,0,2,1,0,0
106656,female,18.7,27,28,0,0,1,0,0,0
106657,female,22.1,36,40,0,1,0,0,0,0
106658,female,22.3,25,27,0,0,0,0,0,0
106660,male,21.3,29,38,1,0,0,1,0,0
106663,female,19.2,22,24,0,0,0,1,0,0
106664,female,18.2,28,27,0,0,0,0,0,0
106665,female,18.1,19,22,0,0,1,1,0,0
106666,female,17.6,24,28,0,1,1,0,0,0
106667,female,18.9,26,29,0,1,0,0,0,0
106674,female,18.2,25,26,1,1,0,0,0,0
106675,female,19.5,28,32,0,0,0,1,0,0
106676,female,17.7,31,31,0,0,0,1,0,0
106678,female,18.3,35,35,2,1,0,0,0,0
106689,female,15.8,37,39,0,0,0,1,0,0
106697,female,37.7,27,31,0,0,0,1,0,0
106715,female,52.7,32,57,2,0,0,2,0,0
106757,female,31.9,18,20,0,0,1,2,0,0
106782,female,,38,37,0,3,0,0,0,0
106798,female,16.0,35,38,0,1,0,0,0,0
106815,female,18.7,40,35,0,1,0,0,0,0
106837,female,17.4,27,31,0,0,0,1,0,0
106854,female,19.5,28,33,0,0,1,0,0,0
106865,male,52.4,22,33,0,0,1,0,0,0
106878,female,17.9,27,22,0,1,1,0,1,0
106943,female,16.8,26,31,0,0,0,1,0,0
106960,female,24.6,26,27,0,0,0,0,0,0
106962,male,16.7,29,36,0,1,0,0,0,0
106969,female,,35,32,1,0,0,0,0,0
106986,female,40.7,20,23,0,0,0,1,0,0
107016,female,21.4,32,36,0,1,0,0,0,0
107050,female,21.1,26,27,0,0,0,1,0,0
107129,female,33.4,29,31,0,0,0,1,0,0
107141,female,54.4,41,43,0,2,0,0,0,0
107152,female,23.5,28,28,0,0,1,0,0,0
107155,female,17.5,20,30,0,0,0,0,0,0
107156,female,34.1,21,21,0,1,3,0,0,0
107171,male,42.3,26,31,2,0,0,0,0,0
107185,male,28.2,28,21,0,0,0,0,0,0
107246,male,19.6,34,38,1,0,0,0,0,0
107247,female,18.5,38,39,1,2,0,0,0,0
107248,female,19.8,30,32,0,0,1,0,0,0
107249,female,17.7,21,26,0,0,0,1,0,0
107250,male,18.3,30,31,1,0,0,0,0,0
107253,female,17.5,23,25,0,0,1,1,0,0
107256,female,19.5,40,42,0,0,0,0,0,0
107257,male,21.1,22,21,0,0,1,0,0,0
107259,female,20.4,29,29,1,1,1,0,0,0
107261,female,18.2,24,24,0,0,1,0,0,0
107262,female,18.4,29,27,0,0,0,1,0,0
107263,female,18.4,32,35,1,0,0,0,0,0
107264,male,18.7,34,37,1,1,0,0,0,0
107267,male,23.8,33,37,3,2,0,0,0,0
107272,female,17.9,28,32,2,1,0,0,0,0
107273,female,19.0,24,27,0,0,0,1,0,0
107274,female,19.2,29,31,0,2,0,0,0,0
107276,female,18.3,28,43,3,0,0,1,0,0
107277,female,21.4,29,27,0,1,0,0,0,0
107279,,,32,28,1,2,1,2,0,0
107286,female,20.2,20,35,0,0,1,0,0,0
107287,male,19.9,29,22,1,0,2,1,0,0
107288,female,21.5,22,24,1,0,0,0,0,0
107289,female,19.5,30,33,1,2,0,0,0,0
107290,female,19.7,29,32,0,2,0,0,0,0
107297,male,18.4,31,41,0,0,0,1,0,0
107305,female,22.0,22,27,0,0,0,0,0,0
107317,female,30.0,24,27,0,0,0,1,0,0
107322,male,29.4,27,30,1,1,1,0,0,0
107338,female,37.8,19,20,0,0,1,0,0,0
107360,female,19.1,27,32,0,2,0,0,0,0
107409,female,18.9,32,39,0,1,0,0,0,0
107412,female,20.5,22,32,2,0,0,0,0,0
107413,female,17.8,26,26,2,0,0,0,0,0
107414,female,21.6,21,22,0,0,1,1,0,0
107415,female,18.5,28,28,3,0,0,0,0,0
107419,female,19.3,27,27,0,0,1,0,0,0
107420,female,17.8,27,34,1,0,0,0,0,0
107425,female,19.3,29,36,0,0,1,0,0,0
107426,female,18.0,34,33,1,1,0,0,0,0
107427,male,19.5,34,34,0,1,1,0,0,0
107428,female,21.6,30,32,0,1,1,0,0,0
107438,male,51.2,27,35,0,0,0,3,0,0
107495,female,46.5,35,45,0,1,0,0,0,0
107534,male,14.6,19,23,0,2,1,3,0,1
107549,female,27.2,30,30,1,0,0,0,0,0
107566,female,18.5,27,32,1,0,0,1,0,0
107567,female,18.4,32,33,0,1,0,1,0,0
107568,female,18.1,27,30,0,0,0,1,0,0
107569,male,19.0,35,35,0,1,0,0,0,0
107574,female,18.2,34,27,0,0,1,0,0,0
107576,female,19.3,20,21,0,0,0,2,0,0
107577,female,18.6,34,36,1,1,0,0,0,0
107578,female,18.3,30,33,1,0,0,1,0,0
107581,female,18.1,24,28,0,4,0,1,0,0
107582,female,18.4,30,22,1,2,0,1,0,0
107584,female,38.3,29,34,2,1,0,4,0,0
107587,female,19.4,18,23,0,0,0,1,0,0
107588,female,20.0,34,43,1,1,0,0,0,0
107595,female,18.0,26,29,0,1,0,0,0,0
107596,male,18.4,26,30,0,1,1,0,0,0
107597,female,18.3,30,27,0,1,0,0,0,0
107598,female,18.7,33,35,0,0,0,0,0,0
107599,female,18.3,25,27,0,0,2,0,0,0
107602,female,23.5,31,31,0,1,0,0,0,1
107604,female,19.4,29,33,1,1,0,0,0,0
107606,female,25.8,32,34,1,1,0,0,0,0
107609,female,17.8,33,33,1,1,0,0,0,0
107610,female,19.0,32,32,1,0,0,1,0,0
107613,female,19.7,32,32,0,0,1,0,0,0
107628,female,23.6,26,45,1,0,1,0,0,0
107646,female,22.0,25,28,0,0,1,0,0,0
107667,male,17.7,34,32,1,1,0,0,0,0
107697,female,19.4,27,28,1,1,1,0,0,0
107712,male,14.8,35,34,1,0,1,0,0,0
107714,female,23.1,26,32,1,1,0,1,0,0
107715,female,20.7,32,31,1,0,0,0,0,0
107722,male,19.3,22,24,0,0,0,1,0,0
107723,female,22.0,22,25,0,0,0,2,0,0
107725,female,26.5,26,26,2,0,0,0,0,0
107726,female,20.1,19,24,0,0,1,0,0,0
107729,male,20.1,25,25,0,0,2,0,0,0
107730,female,19.1,22,26,0,0,1,0,0,0
107740,female,18.1,27,38,0,0,1,0,0,0
107756,female,29.3,33,31,0,0,0,1,0,0
107757,female,29.8,30,31,1,0,0,0,0,0
107800,female,21.2,24,38,0,1,0,1,0,0
107802,female,35.2,18,17,0,1,1,2,0,0
107807,male,19.1,29,31,0,0,2,0,0,0
107811,female,21.2,29,42,0,1,1,0,0,0
107813,female,18.0,38,37,0,1,0,0,0,0
107866,female,29.4,27,31,0,1,0,0,0,0
107999,male,21.2,30,28,0,0,1,0,0,0
108038,male,21.8,21,27,0,0,1,0,0,0
108055,female,19.4,38,41,0,0,0,0,0,0
108057,male,27.6,27,30,1,0,0,0,0,0
108143,male,18.3,40,41,1,1,0,0,0,0
108292,female,20.6,35,34,0,0,0,1,0,0
108312,male,17.9,27,32,0,0,0,0,0,0
108319,female,18.0,33,34,0,0,1,1,0,0
108320,female,18.0,30,30,0,0,1,1,0,0
108335,female,22.5,26,28,0,3,0,0,0,0
108365,male,18.5,34,38,0,0,1,0,0,0
108366,female,18.5,28,27,1,0,0,1,0,0
108367,male,18.4,31,32,1,1,0,0,0,0
108385,female,20.2,25,26,0,0,1,0,0,0
108444,female,18.4,32,30,2,0,0,0,0,0
108497,female,14.7,40,36,,1,,,,
108512,male,18.8,24,27,0,0,1,0,0,0
108619,male,21.9,37,37,1,0,0,0,0,0
108632,male,44.8,37,41,2,1,0,0,0,0
108674,female,,38,36,1,1,0,0,0,0
108682,female,24.1,24,26,0,0,0,1,0,0
108707,female,19.5,29,33,2,0,0,0,0,0
108708,male,18.0,27,29,0,0,0,1,0,0
108716,female,18.6,42,40,1,0,0,0,0,0
108717,female,19.3,33,28,0,0,0,2,0,0
108729,male,27.5,25,28,0,1,0,0,0,0
108779,female,25.2,34,36,2,0,0,0,0,0
108824,female,18.6,33,38,1,0,0,0,0,0
108832,female,17.6,25,23,0,0,0,0,0,0
108917,male,23.5,25,25,0,0,1,0,0,0
108949,male,19.1,30,31,0,3,0,0,0,0
108950,female,17.2,30,31,1,1,0,0,0,0
108951,female,18.6,32,33,1,1,0,0,0,0
108958,female,19.2,24,38,2,0,1,0,0,0
108959,female,20.6,32,32,0,0,0,0,0,0
108960,female,18.5,28,31,0,0,0,2,0,0
108961,male,26.8,28,30,1,0,0,0,0,0
108965,female,25.3,34,35,0,0,0,0,0,0
108971,female,18.1,25,26,0,0,0,1,0,0
108972,female,18.2,26,28,0,0,0,0,0,0
108973,female,17.8,31,28,1,0,0,2,0,0
108974,female,17.9,26,26,0,0,0,1,0,0
108977,female,18.3,28,32,0,0,1,0,0,0
108983,male,17.9,25,25,0,0,1,1,0,0
108984,female,18.6,25,27,1,0,1,0,0,0
108985,female,19.4,23,25,1,0,0,2,1,0
108994,female,,27,37,0,0,0,2,0,0
108995,female,17.1,26,26,0,0,0,1,0,0
108996,female,20.9,30,32,1,0,0,0,0,0
108999,male,21.2,35,34,0,0,1,0,0,0
109009,female,19.1,26,27,0,0,0,1,0,0
109010,male,18.7,35,40,0,0,1,0,0,0
109041,female,21.5,25,26,1,0,0,0,0,0
109108,female,17.6,24,29,0,0,0,0,0,0
109137,female,21.3,31,30,0,1,1,0,0,0
109213,female,17.9,20,25,0,0,0,0,0,0
109230,female,19.9,25,28,2,0,0,0,0,0
109232,male,21.0,25,31,1,0,0,1,0,0
109233,female,18.3,22,25,0,0,1,1,0,0
109240,female,19.5,29,30,0,1,0,0,0,0
109278,female,19.4,30,35,0,1,0,0,0,0
109334,female,21.7,31,38,0,0,0,1,0,0
109443,female,36.8,22,24,0,0,0,1,0,0
109475,female,28.1,29,34,2,0,0,0,0,0
109513,female,20.7,23,24,0,0,1,0,0,0
109539,female,23.4,27,36,1,1,0,0,0,0
109607,female,20.4,38,28,1,0,0,0,0,0
109663,male,31.5,25,35,0,0,2,0,0,0
109713,female,21.4,21,21,0,0,0,0,0,0
109744,female,37.1,24,27,0,0,0,0,0,0
109751,female,17.0,25,30,,,,2,,
109791,female,34.2,27,35,0,0,0,1,0,0
109805,female,24.8,23,24,0,0,1,0,0,0
109933,female,19.8,30,34,0,0,0,0,0,0
109979,female,23.6,32,37,1,0,0,0,0,0
109989,female,37.2,32,32,1,1,0,0,0,0
110006,female,17.6,35,36,1,0,0,0,0,0
110051,female,22.8,20,20,1,0,3,1,0,0
110075,female,27.2,18,25,0,0,0,2,0,0
110094,female,,24,30,0,0,1,0,0,0
110098,female,18.6,30,46,1,1,0,0,0,0
110181,male,28.9,18,18,0,0,0,1,0,0
110217,female,21.6,34,36,0,0,1,0,0,0
110330,male,27.0,30,31,0,2,1,2,0,0
110334,female,18.2,29,32,0,0,0,0,0,1
110337,male,20.2,30,29,2,0,0,0,0,0
110361,male,19.1,24,24,0,0,2,1,0,0
110366,female,26.2,35,36,0,1,0,0,0,0
110367,female,23.0,33,35,2,1,0,0,0,0
110406,male,25.4,26,30,2,1,0,0,0,0
110421,female,23.2,27,28,0,0,0,0,0,1
110427,female,15.7,35,31,1,0,0,0,0,0
110475,female,21.7,30,34,0,0,0,2,0,0
110476,male,18.5,43,43,0,2,0,2,0,0
110548,male,18.0,23,27,0,0,0,2,0,0
110558,female,24.6,43,46,1,3,1,0,0,0
110616,male,44.5,30,28,0,0,1,1,0,0
110653,female,29.1,34,35,1,0,0,0,0,0
110670,female,27.2,29,35,3,1,0,0,0,0
110690,male,17.5,21,25,0,0,1,1,0,0
110692,female,19.0,30,41,1,1,0,0,0,0
110717,female,39.4,22,25,0,0,2,0,0,0
110718,female,23.2,24,27,0,0,1,2,0,0
110751,female,16.7,30,31,0,0,3,0,0,0
110758,male,36.9,22,22,0,0,1,0,0,0
110769,male,39.9,26,30,0,0,1,0,0,0
110783,male,17.9,32,32,1,0,3,0,0,0
110805,female,25.3,31,38,1,1,0,0,0,0
110807,female,27.8,25,27,0,0,2,2,0,0
110833,female,17.5,25,27,0,0,0,0,0,1
110835,female,19.2,28,29,1,1,0,0,0,0
110848,female,24.5,33,32,2,0,0,0,0,0
110855,female,14.3,26,34,0,1,1,0,0,0
110858,male,14.3,40,42,3,1,0,0,0,0
110878,male,24.4,17,21,0,0,2,2,0,0
110914,female,18.9,35,36,1,0,0,0,0,0
110935,female,38.1,26,33,0,0,0,1,0,0
111043,male,28.6,24,26,0,0,0,1,0,0
111086,female,22.2,22,26,0,1,0,0,0,0
111087,female,21.8,31,32,1,1,0,0,0,0
111104,female,19.6,33,36,1,0,0,0,0,0
111143,female,14.0,20,20,0,0,1,0,0,0
111170,female,19.6,28,28,0,0,1,0,0,0
111268,female,18.9,27,36,0,1,0,0,0,0
111318,female,27.8,19,,0,0,2,3,0,0
111324,female,18.9,23,27,2,0,0,0,0,0
111329,male,36.5,24,24,0,0,1,0,0,0
111385,female,21.2,33,32,0,1,0,0,0,0
111388,female,26.3,25,24,0,0,2,0,0,0
111415,male,60.4,27,34,0,0,0,1,0,0
111416,male,28.8,25,25,0,0,2,1,0,0
111421,male,56.2,44,43,0,0,0,1,0,0
111430,female,26.8,36,44,0,1,0,0,0,0
111456,male,29.6,29,36,0,0,1,0,0,0
111473,male,32.5,27,28,0,0,0,2,0,0
111475,female,46.7,21,23,0,0,0,1,0,0
111499,male,46.7,32,33,0,1,0,0,0,0
111508,female,55.0,28,27,0,0,1,3,0,0
111524,male,21.4,29,32,0,0,1,0,0,0
111562,male,30.6,31,33,0,1,1,0,0,0
111569,female,27.0,26,25,3,0,1,2,0,0
111584,female,23.2,28,38,1,0,1,1,0,0
111588,female,34.2,26,30,1,2,1,2,0,0
111634,female,23.8,22,25,0,0,2,1,0,0
111636,female,27.2,21,24,0,0,1,0,0,0
111644,male,35.5,25,26,0,0,0,0,0,0
111651,male,17.6,34,35,1,1,0,0,0,0
111662,male,20.2,26,30,1,1,0,2,0,0
111665,female,36.1,29,23,0,0,3,1,0,0
111776,female,37.2,17,17,0,0,1,0,0,0
111790,female,27.7,26,44,0,2,1,0,0,0
111803,male,36.2,24,22,0,0,3,2,0,0
111855,female,16.3,30,31,0,0,0,1,0,0
111874,,,33,34,1,0,0,0,0,0
111981,,,22,27,1,1,3,0,0,0
111989,male,23.2,22,26,2,0,0,0,0,0
112006,female,55.6,30,28,1,0,0,0,0,0
112026,male,26.6,40,33,1,2,0,0,0,0
112112,female,33.2,30,30,0,0,0,0,0,0
112168,female,12.2,25,28,0,0,1,0,0,0
112177,male,31.7,33,36,1,0,0,0,0,0
112193,female,18.1,23,26,1,1,0,3,0,0
112195,male,54.0,28,28,0,0,3,0,0,0
112275,male,44.0,26,27,1,0,0,0,0,0
112321,female,20.9,21,21,0,0,0,1,0,0
112413,female,15.4,33,35,0,0,0,0,0,0
112446,female,21.0,30,33,0,0,1,0,0,0
112462,female,26.3,34,52,2,2,0,0,0,0
112471,female,26.4,30,30,0,0,0,1,0,0
112482,female,25.6,23,25,1,0,0,3,0,0
112494,female,24.5,35,37,0,0,0,0,0,0
112517,female,43.4,28,32,0,0,2,1,0,0
112518,female,47.4,28,33,1,0,0,0,0,0
112586,female,23.8,26,29,0,0,0,0,0,0
112591,female,43.9,25,30,1,0,0,0,0,0
112623,female,16.1,25,33,0,0,0,1,0,0
112643,male,34.9,27,33,3,0,2,0,0,0
112733,female,18.1,32,30,0,0,1,0,0,0
112741,female,21.5,22,26,0,0,1,0,0,0
112785,female,17.7,28,34,1,1,1,0,0,0
112794,female,20.6,24,33,0,1,1,1,0,0
112817,female,17.5,32,30,0,0,1,0,0,0
112818,female,21.1,25,27,1,1,0,0,0,0
112861,female,24.6,27,27,0,0,0,1,0,0
112989,female,36.2,30,32,0,0,0,1,0,0
112998,male,36.2,22,24,0,0,0,0,0,0
113103,female,19.4,24,24,0,0,3,14,0,0
113167,male,21.1,30,31,1,0,0,0,0,0
113186,female,27.8,30,31,1,0,0,0,0,0
113190,male,28.2,23,24,0,0,2,0,0,0
113192,female,27.4,26,33,0,0,0,2,0,0
113234,male,24.5,23,39,0,0,1,0,0,0
113261,female,36.9,32,30,0,0,0,1,0,0
113300,male,19.9,21,21,0,0,0,1,0,0
113312,female,15.5,23,24,0,0,0,3,0,0
113358,female,22.5,24,23,0,0,1,0,0,0
113420,female,19.2,32,55,1,0,0,0,0,0
113508,male,24.2,20,22,0,0,1,1,0,0
113569,,,30,31,1,1,0,0,0,0
113633,female,20.8,26,33,1,0,0,0,0,0
113652,female,22.8,30,26,0,0,4,1,0,0
113654,female,18.3,38,47,0,0,0,0,0,0
113691,female,19.6,24,22,0,1,1,3,0,0
113781,male,25.3,20,25,1,0,1,0,0,0
113831,,,24,27,,,,,,
113942,male,54.4,33,33,1,1,0,2,0,2
113979,female,22.4,36,36,2,0,0,0,0,0
114014,female,17.9,19,21,0,0,0,1,0,0
114035,female,19.2,25,26,0,1,0,2,0,0
114062,female,20.1,32,,0,0,0,1,0,0
114065,female,21.9,38,37,2,0,0,0,0,0
114078,female,18.1,20,24,0,0,2,0,0,0
114097,female,46.4,29,34,2,0,1,0,0,0
114128,male,25.5,31,33,0,0,1,0,0,0
114149,male,25.2,32,33,2,0,0,0,0,0
114178,female,22.6,18,21,0,0,3,0,0,0
114190,female,16.9,26,37,3,6,0,0,0,0
114343,male,58.7,23,32,1,0,1,0,0,0
114384,female,18.3,36,34,1,1,0,0,0,0
114412,female,18.8,26,29,1,0,0,0,0,0
114420,male,27.1,29,28,0,0,0,0,0,0
114456,female,23.9,33,45,1,0,0,0,0,0
114509,female,18.7,30,34,2,1,0,0,0,0
114581,male,18.4,29,29,1,0,0,1,0,0
114588,male,16.6,36,31,0,0,0,0,0,0
114651,male,16.5,25,22,0,0,1,2,0,0
114684,male,21.5,22,24,0,2,0,2,0,0
114698,female,22.5,27,39,0,4,1,0,0,0
114746,female,19.0,23,23,0,0,1,0,0,0
114759,male,23.4,25,31,0,2,1,1,0,0
114785,male,22.7,28,27,0,0,0,1,0,0
114790,male,31.0,29,32,1,2,0,0,0,0
114794,male,59.3,38,45,1,0,0,0,0,0
114822,female,20.4,33,35,0,0,1,0,0,0
114856,female,29.3,40,29,1,0,0,0,0,0
114869,male,19.5,33,35,0,0,0,0,0,0
114907,female,15.0,29,36,0,1,0,1,0,0
114920,female,17.7,34,36,1,0,0,0,0,0
114932,male,40.7,24,25,0,0,0,1,0,0
114984,female,31.9,28,19,0,3,1,0,0,0
114986,male,19.3,28,33,0,0,0,1,0,0
114997,male,21.7,29,30,0,1,0,0,0,0
115036,male,19.3,34,39,0,0,1,0,0,0
115067,female,22.0,22,25,0,0,1,0,0,0
115068,female,13.9,38,29,0,0,1,0,0,0
115078,female,22.6,23,24,0,0,1,0,0,0
115085,female,20.0,33,34,1,0,1,0,0,0
115145,female,19.1,25,35,0,0,0,1,0,0
115180,female,23.1,28,32,1,1,0,1,0,0
115182,male,33.1,21,23,0,0,0,1,0,0
115231,male,18.7,18,21,0,0,0,1,0,0
115243,female,29.2,30,39,0,1,0,0,0,0
115272,female,,39,41,0,0,0,1,0,0
115277,female,15.4,25,36,0,1,2,1,0,0
115289,female,31.2,31,31,0,1,0,0,0,0
115316,male,27.0,36,37,0,0,0,1,0,0
115430,female,14.9,24,26,0,0,0,3,0,0
115437,female,20.2,40,39,2,1,0,0,0,0
115476,male,45.8,34,31,0,3,1,1,0,0
115508,female,39.9,27,28,0,1,0,0,0,0
115534,female,13.4,31,32,0,0,1,0,0,0
115547,female,19.9,28,30,0,1,0,0,0,0
115550,female,17.7,24,22,1,0,0,0,0,1
115558,female,28.1,21,26,0,0,0,1,0,0
115559,female,44.8,30,33,1,3,1,0,0,0
115567,female,18.2,28,32,0,0,1,1,0,0
115569,male,19.8,26,30,0,0,1,0,0,0
115577,female,25.9,33,34,0,2,0,1,0,0
115615,male,36.4,36,39,1,2,0,0,0,0
115619,male,15.5,18,17,0,0,1,1,0,0
115636,male,17.9,,,,,,,,
115651,female,22.4,23,26,0,0,1,0,0,0
115666,male,16.6,28,31,0,0,1,0,0,0
115679,female,24.8,25,31,0,0,0,2,0,0
115776,female,17.0,27,28,0,0,0,0,0,0
115781,female,27.5,,,,,,,,
115863,female,15.0,30,31,0,0,0,0,0,0
115887,female,45.5,25,24,1,2,0,0,0,0
115960,female,23.9,29,33,1,0,0,0,0,0
115975,female,22.7,27,30,2,0,0,1,0,0
115995,female,16.5,18,20,0,0,0,2,0,0
116020,female,20.4,27,32,0,0,2,1,0,0
116070,female,18.5,30,28,1,1,0,0,0,0
116118,female,16.3,21,32,0,0,1,1,0,0
116184,female,21.4,39,35,0,0,0,0,0,0
116246,male,18.0,32,32,0,0,0,0,0,0
116264,female,21.2,33,38,1,0,0,0,0,0
116265,female,24.2,26,27,0,0,0,1,0,0
116350,female,21.5,41,36,0,2,0,0,0,0
116460,female,24.3,22,25,0,0,0,2,0,0
116596,male,23.9,28,30,1,2,0,0,0,0
116619,female,15.3,39,38,0,0,0,0,0,0
116706,female,45.4,40,39,0,4,0,0,0,0
116766,female,42.8,,,,,,,,
116780,female,28.3,32,40,2,3,1,0,0,0
116787,female,18.7,30,35,0,0,1,0,0,0
116802,female,35.9,23,24,1,0,0,0,0,0
116808,female,26.3,26,24,0,0,0,2,0,2
116913,female,22.1,24,30,0,0,0,0,0,0
117056,male,20.3,19,21,0,0,1,0,0,0
117202,male,55.6,24,25,0,0,1,0,0,0
117229,female,21.0,26,25,2,0,0,0,0,0
117231,male,27.9,36,38,0,0,0,1,0,0
117244,female,52.9,30,30,0,0,0,1,0,0
117368,female,20.8,37,37,1,0,0,0,0,0
117396,female,22.7,34,35,1,0,0,0,1,0
117397,female,36.1,26,34,1,0,1,0,0,0
117484,male,26.4,23,21,0,0,1,0,0,0
117497,female,25.5,27,27,0,0,0,1,0,0
117548,female,16.0,24,25,0,0,0,0,0,0
117555,female,18.7,36,29,1,0,0,1,0,0
117578,female,43.3,30,25,0,0,0,0,0,0
117586,female,23.8,24,27,0,1,0,0,0,0
117630,male,21.4,34,39,2,0,0,0,0,0
117632,male,25.3,18,22,0,0,1,1,0,0
117678,female,20.0,21,27,0,0,0,2,0,0
117699,female,19.0,29,32,1,0,1,0,0,0
117715,female,20.7,26,37,0,0,0,0,0,0
117732,female,15.8,29,35,1,1,0,0,0,0
117798,female,28.6,25,26,0,0,0,1,0,0
117801,male,33.8,30,35,1,1,0,0,0,0
117807,female,20.1,30,42,0,0,0,0,0,0
117848,female,19.2,29,29,0,0,1,0,0,0
117851,female,20.2,28,29,0,1,0,0,0,0
117919,female,19.4,23,24,0,0,0,1,0,0
117937,female,19.3,27,29,0,0,0,1,0,0
117963,male,23.9,37,39,1,0,0,0,0,0
117965,female,19.9,22,23,0,0,0,1,0,0
118001,female,14.1,19,19,2,1,2,0,0,0
118125,female,21.1,26,29,0,0,1,1,0,0
118140,male,19.5,28,32,0,0,0,0,0,0
118146,female,20.8,30,30,0,0,1,2,0,0
118200,female,21.7,28,34,0,1,0,0,0,0
118228,male,18.7,28,42,0,1,1,0,0,0
118245,male,18.3,31,33,0,0,1,0,0,0
118247,female,19.9,35,36,3,0,0,1,0,0
118248,male,14.3,22,25,2,1,0,3,0,0
118250,male,17.5,36,29,0,0,1,0,0,0
118315,male,19.9,28,28,0,0,0,1,0,0
118322,male,19.0,25,28,0,0,1,1,0,0
118329,female,25.4,32,34,0,2,0,0,0,1
118330,male,16.0,25,24,0,0,0,0,0,0
118358,female,20.6,19,20,0,0,0,1,0,0
118385,female,20.0,18,21,2,0,2,0,0,0
118392,female,44.6,34,34,1,0,1,0,0,0
118435,male,25.2,36,30,0,2,0,0,0,0
118469,male,20.1,27,29,0,1,0,0,0,0
118482,male,18.9,32,35,0,2,0,0,0,0
118485,female,19.4,21,,0,0,0,0,0,0
118532,female,18.4,22,23,0,0,1,1,0,0
118558,female,24.6,32,54,1,0,0,0,0,0
118596,female,17.2,27,30,0,0,1,0,0,0
118723,male,26.0,33,34,1,1,0,0,0,0
118800,female,44.7,26,41,1,1,0,1,0,0
118818,female,27.4,30,29,1,0,0,1,0,0
118869,female,18.4,33,34,2,0,0,0,0,0
118887,female,21.6,28,27,2,1,0,0,0,0
118950,male,16.4,29,28,2,1,0,0,0,0
119013,female,16.2,35,37,2,1,0,0,0,0
119016,female,20.8,34,40,2,0,0,0,0,0
119045,female,20.8,34,27,0,0,0,0,0,0
119052,female,31.9,31,31,1,0,0,0,0,0
119069,female,25.7,40,39,2,0,0,0,0,0
119072,female,18.9,27,30,0,0,2,0,0,0
119099,female,34.6,24,28,1,0,0,0,0,0
119106,,,24,29,2,1,0,0,0,0
119108,female,18.6,30,30,0,0,0,1,0,0
119128,female,35.6,25,24,0,1,0,0,0,0
119139,female,20.5,20,21,0,0,0,1,0,0
119145,female,22.1,34,35,0,1,0,0,0,0
119157,female,24.6,34,33,1,1,0,0,0,0
119160,female,18.9,40,50,1,3,0,0,0,0
119214,female,18.9,26,26,0,1,1,1,0,0
119255,female,19.3,36,42,0,0,1,0,0,0
119301,male,18.3,18,19,0,0,1,1,0,0
119311,female,14.3,40,42,0,3,0,0,0,0
119364,male,16.6,35,35,0,0,0,0,0,0
119382,female,26.9,35,37,0,0,1,0,0,0
119386,female,26.3,29,30,0,0,0,0,0,0
119402,male,20.7,29,26,0,0,2,1,0,0
119426,female,15.2,26,26,0,0,0,1,0,0
119435,,,30,25,1,1,1,0,0,0
119444,female,36.1,20,22,0,0,2,1,0,0
119445,male,21.0,40,40,0,0,0,0,0,0
119453,female,42.8,31,40,1,2,0,0,0,0
119456,female,27.1,20,28,0,0,2,1,0,0
119474,male,27.9,32,32,0,0,1,1,0,0
119492,female,19.5,33,35,1,0,1,0,0,0
119499,female,29.6,23,28,1,0,0,0,0,0
119694,female,13.3,22,34,0,1,0,0,0,0
119713,female,30.6,21,28,0,0,2,0,0,0
119750,female,20.4,23,23,0,1,0,0,0,0
119800,female,24.4,26,36,1,0,0,0,0,0
119867,male,26.6,32,35,1,0,0,0,0,0
119884,female,20.7,22,23,0,1,1,1,0,0
119901,female,21.5,22,24,0,0,1,2,0,0
119903,female,15.3,31,33,0,1,0,1,0,0
119939,male,31.5,22,33,0,0,1,1,0,0
119951,female,18.7,22,23,6,5,3,2,0,0
119999,female,15.9,34,35,0,1,0,0,0,0
120026,female,22.2,35,35,1,1,0,0,0,0
120038,female,24.8,30,32,0,0,2,1,0,0
120162,male,37.9,22,29,0,0,0,1,0,0
120173,female,15.3,28,40,0,0,0,0,0,0
120174,female,29.2,23,26,0,0,0,1,0,0
120246,male,54.5,23,19,1,1,4,5,0,0
120247,female,25.9,22,20,0,0,1,0,0,0
120258,female,28.8,29,34,1,0,0,0,0,0
120292,female,19.1,21,29,0,0,1,1,0,0
120309,female,21.3,28,33,0,0,0,1,0,0
120357,male,20.9,30,33,1,4,0,,0,0
120392,female,37.6,22,30,0,0,0,0,0,0
120464,female,13.2,35,33,0,0,1,0,0,0
120498,male,28.8,32,59,0,0,0,0,0,0
120590,female,17.9,23,52,2,0,0,1,0,0
120664,male,19.6,28,28,0,0,2,0,0,0
