user_id,sex,age,id,starttime,endtime,Q01,Q02,Q03R,Q04R,Q05,Q06,Q07R,Q08,Q09R,Q10R,Q11R,Q12R,Q13,Q14,Q15R,Q16,Q17R,Q18,Q19R,Q20R,Q21,Q22,Q23R,Q24,Q25R
272921,female,47.8,2763,2010-04-15T16:57:51Z,2010-04-15T17:04:55Z,strongly agree,slightly disagree,strongly disagree,slightly disagree,strongly agree,slightly disagree,strongly disagree,strongly agree,strongly disagree,slightly disagree,strongly disagree,strongly disagree,strongly agree,strongly disagree,slightly agree,strongly agree,slightly disagree,slightly disagree,strongly agree,strongly disagree,strongly disagree,slightly disagree,slightly disagree,strongly disagree,slightly disagree
275995,male,20.8,2764,2010-04-15T23:43:35Z,2010-04-15T23:49:44Z,strongly agree,slightly disagree,strongly disagree,slightly disagree,strongly agree,slightly agree,slightly disagree,strongly agree,slightly disagree,slightly disagree,strongly disagree,strongly disagree,slightly agree,slightly agree,slightly disagree,strongly agree,slightly agree,slightly disagree,strongly disagree,slightly agree,slightly disagree,slightly disagree,strongly disagree,strongly agree,strongly disagree
276042,female,14,2765,2010-04-16T20:27:52Z,2010-04-16T20:30:03Z,slightly agree,strongly disagree,slightly disagree,strongly disagree,slightly agree,strongly agree,strongly disagree,strongly agree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,slightly agree,slightly agree,slightly agree,slightly disagree,strongly disagree,slightly disagree,strongly disagree,strongly disagree,strongly agree,strongly agree,slightly agree,strongly agree,strongly disagree
276272,male,29.5,2766,2010-04-17T00:34:14Z,2010-04-17T00:37:43Z,slightly agree,slightly disagree,slightly agree,slightly disagree,slightly agree,slightly disagree,slightly disagree,strongly agree,slightly disagree,slightly agree,slightly agree,strongly disagree,strongly agree,slightly disagree,slightly agree,NA,slightly disagree,slightly disagree,slightly disagree,slightly disagree,slightly disagree,slightly agree,slightly disagree,slightly agree,slightly agree
276328,male,36,2767,2010-04-17T05:49:24Z,2010-04-17T05:51:52Z,slightly disagree,slightly disagree,strongly disagree,strongly disagree,slightly agree,slightly agree,strongly disagree,strongly agree,strongly disagree,strongly disagree,strongly agree,slightly disagree,slightly disagree,strongly agree,slightly disagree,slightly agree,strongly agree,slightly disagree,slightly disagree,slightly disagree,slightly disagree,slightly agree,slightly disagree,slightly disagree,slightly disagree
276391,male,29.3,2768,2010-04-17T16:20:51Z,2010-04-17T16:27:14Z,slightly agree,slightly agree,slightly disagree,strongly agree,strongly agree,slightly disagree,strongly disagree,slightly agree,strongly disagree,strongly disagree,slightly agree,strongly disagree,slightly agree,slightly disagree,slightly disagree,slightly disagree,slightly agree,slightly disagree,slightly agree,slightly agree,slightly disagree,slightly agree,slightly disagree,slightly agree,slightly disagree
267109,female,46.1,2769,2010-04-20T01:22:38Z,2010-04-20T01:24:37Z,strongly disagree,slightly disagree,strongly agree,strongly agree,slightly disagree,strongly disagree,strongly disagree,slightly disagree,strongly disagree,slightly agree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,slightly agree,strongly disagree,slightly agree,slightly agree,slightly agree,strongly agree,strongly disagree,strongly disagree,strongly agree,slightly agree,strongly disagree
277134,female,24.5,2770,2010-04-20T09:13:52Z,2010-04-20T09:21:21Z,strongly disagree,strongly disagree,slightly disagree,strongly disagree,slightly agree,slightly agree,strongly disagree,slightly disagree,strongly disagree,slightly disagree,strongly disagree,slightly disagree,strongly disagree,slightly disagree,strongly disagree,slightly agree,strongly disagree,strongly disagree,strongly disagree,slightly disagree,strongly disagree,strongly agree,strongly agree,strongly agree,strongly agree
277144,female,26.3,2771,2010-04-20T09:31:30Z,2010-04-20T09:33:30Z,slightly agree,slightly agree,slightly disagree,strongly disagree,strongly agree,slightly agree,strongly disagree,strongly agree,strongly disagree,slightly disagree,strongly disagree,strongly disagree,slightly agree,slightly disagree,slightly disagree,slightly disagree,slightly disagree,slightly agree,strongly agree,slightly agree,slightly agree,strongly agree,slightly agree,strongly agree,slightly disagree
275149,female,19.1,2772,2010-04-20T15:52:51Z,2010-04-20T15:54:53Z,slightly agree,strongly disagree,slightly disagree,slightly disagree,slightly agree,slightly agree,strongly disagree,slightly agree,slightly disagree,strongly disagree,slightly disagree,strongly disagree,slightly disagree,slightly agree,strongly disagree,slightly agree,slightly disagree,slightly agree,slightly disagree,slightly disagree,slightly agree,slightly agree,slightly disagree,strongly agree,slightly disagree
277303,female,18.8,2773,2010-04-21T01:37:02Z,2010-04-21T01:39:13Z,slightly agree,slightly agree,slightly disagree,strongly disagree,strongly agree,slightly agree,strongly disagree,strongly agree,strongly disagree,slightly disagree,strongly agree,strongly disagree,slightly agree,slightly agree,slightly agree,slightly disagree,slightly disagree,slightly agree,strongly disagree,slightly disagree,slightly agree,slightly disagree,slightly disagree,slightly agree,strongly disagree
277534,female,23.3,2774,2010-04-22T05:12:21Z,2010-04-22T05:14:57Z,slightly agree,strongly disagree,slightly disagree,slightly agree,slightly disagree,slightly disagree,slightly disagree,strongly agree,slightly disagree,slightly agree,slightly agree,slightly agree,slightly agree,slightly disagree,slightly disagree,strongly disagree,strongly agree,slightly agree,strongly disagree,slightly disagree,slightly disagree,strongly disagree,strongly agree,slightly agree,slightly disagree
277537,male,23.9,2775,2010-04-23T08:51:46Z,2010-04-23T08:54:44Z,strongly disagree,slightly agree,strongly disagree,slightly disagree,slightly agree,slightly disagree,strongly disagree,slightly agree,strongly disagree,strongly disagree,slightly disagree,strongly disagree,strongly agree,strongly agree,slightly agree,strongly agree,slightly disagree,slightly disagree,slightly disagree,slightly agree,slightly disagree,strongly agree,slightly disagree,slightly disagree,strongly disagree
277777,female,18.2,2776,2010-04-25T07:19:31Z,2010-04-25T07:22:25Z,slightly disagree,strongly disagree,strongly agree,slightly disagree,strongly disagree,strongly disagree,strongly disagree,slightly agree,strongly disagree,strongly disagree,slightly agree,strongly disagree,strongly disagree,strongly disagree,slightly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,slightly agree,strongly agree,strongly disagree,slightly agree,strongly agree,strongly agree
278067,female,15.9,2777,2010-04-25T16:45:40Z,2010-04-25T16:50:21Z,slightly disagree,strongly disagree,strongly agree,slightly agree,slightly disagree,strongly disagree,strongly agree,strongly agree,slightly disagree,slightly disagree,slightly disagree,slightly disagree,strongly agree,slightly disagree,slightly agree,strongly disagree,slightly agree,strongly disagree,slightly disagree,slightly agree,slightly agree,slightly disagree,strongly agree,slightly agree,slightly agree
278579,female,29.4,2778,2010-04-28T01:51:50Z,2010-04-28T01:53:44Z,strongly agree,slightly disagree,slightly disagree,strongly agree,slightly agree,strongly disagree,strongly agree,strongly agree,strongly disagree,strongly agree,slightly disagree,slightly agree,strongly disagree,strongly disagree,slightly agree,strongly disagree,strongly agree,strongly agree,slightly agree,strongly agree,strongly disagree,slightly agree,strongly agree,slightly disagree,strongly agree
278859,female,27.1,2779,2010-04-29T08:45:11Z,2010-04-29T08:47:40Z,slightly agree,strongly disagree,slightly disagree,slightly disagree,slightly agree,slightly disagree,strongly disagree,strongly agree,strongly disagree,strongly disagree,slightly disagree,slightly disagree,slightly agree,slightly disagree,strongly disagree,slightly agree,slightly agree,strongly agree,strongly agree,strongly disagree,strongly agree,slightly agree,slightly disagree,strongly agree,slightly disagree
278926,female,26.9,2780,2010-04-29T16:33:40Z,2010-04-29T16:36:19Z,slightly disagree,strongly disagree,NA,slightly agree,slightly agree,strongly disagree,strongly disagree,strongly agree,strongly disagree,slightly agree,slightly disagree,strongly disagree,slightly disagree,strongly disagree,slightly disagree,strongly disagree,slightly agree,strongly disagree,strongly disagree,strongly agree,slightly agree,slightly agree,strongly agree,slightly disagree,slightly disagree
279000,female,23.3,2781,2010-04-30T15:18:28Z,2010-04-30T15:26:54Z,slightly agree,slightly disagree,slightly agree,slightly agree,slightly disagree,slightly agree,slightly agree,strongly disagree,slightly agree,slightly disagree,strongly agree,strongly disagree,slightly disagree,strongly disagree,slightly agree,slightly disagree,strongly agree,slightly agree,slightly disagree,slightly disagree,slightly agree,strongly disagree,slightly disagree,strongly agree,slightly disagree
279083,male,49,2782,2010-04-30T15:27:55Z,2010-04-30T15:29:29Z,slightly agree,slightly agree,slightly disagree,strongly agree,strongly agree,strongly agree,strongly disagree,strongly agree,strongly disagree,slightly disagree,strongly disagree,strongly disagree,strongly agree,strongly agree,slightly disagree,strongly agree,strongly disagree,slightly agree,strongly disagree,strongly disagree,slightly agree,strongly agree,slightly disagree,slightly agree,strongly disagree
279260,female,22.1,2783,2010-05-01T07:20:51Z,2010-05-01T07:23:16Z,strongly agree,slightly disagree,slightly disagree,slightly disagree,strongly agree,strongly agree,slightly disagree,slightly agree,slightly agree,slightly disagree,slightly agree,strongly disagree,slightly agree,strongly disagree,slightly disagree,slightly disagree,slightly disagree,strongly agree,strongly agree,slightly disagree,strongly disagree,slightly agree,slightly disagree,strongly agree,slightly disagree
279486,male,20.1,2784,2010-05-02T20:48:18Z,2010-05-02T20:52:56Z,slightly disagree,strongly disagree,strongly disagree,slightly disagree,slightly agree,strongly agree,strongly disagree,slightly agree,strongly agree,slightly disagree,strongly agree,strongly agree,slightly disagree,slightly disagree,slightly agree,slightly agree,slightly disagree,slightly agree,strongly disagree,strongly disagree,slightly agree,strongly disagree,slightly disagree,slightly agree,strongly disagree
279665,male,26,2785,2010-05-03T13:29:18Z,2010-05-03T13:32:48Z,strongly agree,strongly agree,slightly agree,slightly disagree,strongly agree,strongly agree,slightly disagree,strongly agree,strongly disagree,slightly disagree,strongly disagree,strongly disagree,strongly agree,strongly agree,slightly agree,slightly agree,slightly disagree,strongly agree,strongly disagree,strongly disagree,slightly agree,strongly agree,strongly disagree,strongly agree,strongly disagree
279830,female,20.6,2786,2010-05-04T06:49:29Z,2010-05-04T06:54:43Z,slightly agree,slightly disagree,slightly disagree,slightly agree,slightly agree,slightly agree,slightly disagree,strongly agree,slightly disagree,slightly disagree,strongly agree,strongly disagree,slightly agree,slightly agree,slightly disagree,slightly agree,slightly disagree,slightly agree,slightly disagree,slightly agree,slightly agree,strongly disagree,slightly disagree,slightly disagree,strongly disagree
280178,female,22.3,2788,2010-05-05T07:13:35Z,2010-05-05T07:16:19Z,slightly agree,strongly disagree,slightly agree,slightly agree,slightly disagree,slightly disagree,slightly disagree,strongly agree,slightly agree,strongly disagree,strongly agree,strongly disagree,slightly agree,slightly disagree,strongly disagree,slightly disagree,strongly disagree,strongly disagree,strongly agree,strongly agree,strongly disagree,slightly disagree,strongly agree,strongly disagree,slightly agree
280491,female,22.2,2789,2010-05-06T08:50:45Z,2010-05-06T08:53:41Z,slightly agree,slightly agree,slightly disagree,slightly disagree,strongly agree,slightly agree,slightly disagree,slightly agree,strongly disagree,strongly disagree,slightly disagree,strongly disagree,slightly agree,slightly agree,slightly disagree,slightly disagree,slightly agree,slightly disagree,strongly disagree,slightly agree,slightly agree,strongly disagree,strongly disagree,strongly agree,strongly disagree
280502,female,23.1,2790,2010-05-06T10:55:44Z,2010-05-06T11:00:39Z,strongly agree,strongly disagree,slightly agree,strongly disagree,slightly agree,strongly disagree,strongly disagree,strongly agree,strongly disagree,slightly disagree,strongly disagree,slightly disagree,slightly agree,slightly agree,strongly disagree,slightly disagree,slightly disagree,slightly disagree,slightly disagree,slightly agree,slightly disagree,slightly disagree,slightly disagree,strongly disagree,slightly disagree
279448,male,44.5,2791,2010-05-06T13:58:57Z,2010-05-06T14:02:19Z,slightly disagree,strongly disagree,strongly disagree,strongly disagree,strongly agree,strongly disagree,strongly disagree,strongly agree,strongly disagree,slightly agree,strongly agree,strongly disagree,strongly agree,strongly disagree,strongly agree,strongly disagree,strongly agree,strongly disagree,slightly disagree,slightly agree,strongly disagree,strongly disagree,strongly agree,slightly agree,strongly disagree
280393,female,19.9,2792,2010-05-07T18:07:45Z,2010-05-07T18:10:21Z,slightly agree,strongly disagree,slightly agree,strongly agree,slightly disagree,slightly agree,slightly agree,strongly disagree,slightly agree,strongly disagree,slightly disagree,strongly disagree,slightly disagree,slightly disagree,slightly agree,strongly disagree,strongly agree,slightly disagree,slightly disagree,strongly agree,slightly agree,slightly disagree,strongly agree,slightly agree,slightly agree
281007,male,25.2,2793,2010-05-10T17:06:03Z,2010-05-10T17:09:33Z,strongly agree,slightly agree,slightly agree,slightly disagree,slightly agree,slightly agree,slightly disagree,strongly agree,slightly disagree,slightly disagree,slightly disagree,strongly disagree,slightly agree,slightly agree,slightly disagree,slightly disagree,slightly disagree,slightly agree,slightly disagree,slightly agree,slightly disagree,slightly agree,slightly disagree,slightly disagree,slightly disagree
281417,male,29.5,2794,2010-05-12T12:05:47Z,2010-05-12T12:07:32Z,strongly agree,slightly agree,strongly disagree,strongly disagree,strongly agree,slightly agree,strongly disagree,strongly agree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly agree,slightly disagree,slightly disagree,strongly agree,strongly disagree,strongly agree,slightly disagree,strongly disagree,strongly agree,strongly agree,slightly disagree,strongly agree,strongly disagree
281437,female,22.8,2795,2010-05-12T15:01:10Z,2010-05-12T15:10:28Z,strongly agree,strongly disagree,slightly agree,slightly disagree,slightly disagree,slightly disagree,slightly disagree,strongly agree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,slightly disagree,strongly disagree,slightly disagree,strongly disagree,slightly disagree,slightly agree,slightly agree,strongly agree,slightly disagree,strongly agree,slightly agree,strongly disagree,slightly agree
281590,male,42.5,2796,2010-05-13T05:53:33Z,2010-05-13T05:55:44Z,strongly agree,slightly agree,strongly disagree,strongly disagree,strongly agree,slightly agree,strongly disagree,strongly agree,strongly disagree,strongly disagree,slightly disagree,strongly disagree,strongly agree,slightly agree,slightly agree,strongly agree,slightly disagree,strongly agree,strongly disagree,strongly disagree,strongly agree,strongly agree,slightly agree,strongly agree,slightly disagree
281671,male,27,2797,2010-05-13T17:47:23Z,2010-05-13T17:50:43Z,strongly agree,slightly agree,strongly disagree,slightly disagree,slightly agree,slightly agree,slightly disagree,strongly agree,slightly disagree,strongly disagree,slightly agree,strongly disagree,slightly agree,slightly agree,slightly disagree,slightly agree,slightly agree,strongly agree,strongly disagree,slightly disagree,slightly agree,slightly agree,slightly disagree,slightly agree,slightly disagree
281798,male,16.7,2798,2010-05-14T21:46:07Z,2010-05-14T21:47:46Z,strongly disagree,strongly disagree,slightly disagree,slightly agree,strongly disagree,strongly disagree,strongly agree,slightly disagree,slightly agree,strongly agree,slightly agree,strongly agree,strongly disagree,strongly disagree,strongly agree,strongly disagree,strongly agree,strongly disagree,slightly agree,slightly agree,strongly disagree,strongly disagree,strongly agree,strongly disagree,slightly agree
282033,female,16.5,2799,2010-05-15T06:27:16Z,2010-05-15T06:32:17Z,strongly agree,strongly disagree,slightly disagree,slightly agree,strongly agree,strongly disagree,slightly disagree,slightly disagree,strongly disagree,strongly disagree,slightly disagree,strongly disagree,slightly disagree,slightly agree,slightly agree,slightly agree,slightly disagree,slightly agree,strongly disagree,strongly disagree,slightly agree,slightly agree,strongly disagree,strongly agree,strongly disagree
282335,male,19.6,2800,2010-05-16T10:40:32Z,2010-05-16T10:43:06Z,slightly agree,strongly agree,strongly disagree,slightly agree,strongly agree,slightly agree,strongly disagree,strongly agree,strongly disagree,strongly disagree,slightly disagree,strongly disagree,strongly agree,slightly disagree,strongly disagree,strongly agree,slightly disagree,strongly agree,slightly disagree,slightly disagree,slightly disagree,slightly agree,strongly disagree,strongly disagree,strongly disagree
282463,female,18.3,2801,2010-05-16T23:45:46Z,2010-05-16T23:49:23Z,strongly agree,strongly disagree,slightly disagree,slightly disagree,slightly agree,slightly agree,slightly disagree,NA,slightly disagree,slightly disagree,strongly disagree,strongly disagree,slightly agree,slightly agree,strongly agree,strongly disagree,slightly disagree,slightly agree,strongly agree,slightly agree,slightly agree,slightly agree,strongly agree,slightly agree,strongly disagree
282136,male,24.9,2802,2010-05-17T02:08:26Z,2010-05-17T02:10:31Z,strongly agree,slightly disagree,strongly disagree,slightly disagree,strongly agree,strongly agree,strongly disagree,strongly agree,slightly agree,slightly agree,strongly agree,strongly disagree,strongly agree,slightly agree,slightly disagree,slightly agree,strongly agree,slightly disagree,strongly agree,slightly agree,slightly disagree,slightly disagree,slightly agree,slightly disagree,strongly disagree
282507,female,36.7,2803,2010-05-17T04:45:53Z,2010-05-17T04:48:27Z,strongly agree,strongly disagree,slightly agree,slightly agree,slightly agree,strongly disagree,slightly agree,slightly disagree,slightly disagree,strongly disagree,slightly disagree,strongly disagree,slightly disagree,strongly disagree,slightly disagree,strongly disagree,slightly disagree,slightly agree,slightly agree,slightly agree,slightly agree,slightly agree,slightly agree,slightly agree,strongly agree
282495,female,16.6,2804,2010-05-17T08:37:52Z,2010-05-17T08:39:59Z,slightly disagree,strongly disagree,strongly agree,slightly agree,slightly agree,slightly agree,strongly disagree,strongly agree,strongly disagree,strongly disagree,strongly disagree,slightly disagree,slightly disagree,slightly disagree,slightly disagree,slightly disagree,slightly disagree,slightly agree,strongly disagree,slightly agree,strongly disagree,strongly agree,slightly agree,slightly disagree,slightly disagree
282322,female,44.3,2805,2010-05-17T16:37:34Z,2010-05-17T16:41:10Z,slightly agree,strongly disagree,slightly disagree,strongly disagree,slightly disagree,strongly disagree,strongly disagree,strongly agree,slightly agree,slightly agree,slightly agree,strongly disagree,strongly agree,slightly disagree,slightly agree,strongly disagree,slightly agree,slightly disagree,slightly disagree,slightly agree,strongly disagree,strongly disagree,slightly disagree,slightly disagree,slightly disagree
282600,female,17.8,2806,2010-05-18T05:23:03Z,2010-05-18T05:25:03Z,slightly disagree,slightly agree,strongly disagree,strongly disagree,slightly disagree,slightly disagree,strongly disagree,slightly disagree,strongly disagree,strongly disagree,slightly disagree,strongly disagree,slightly disagree,strongly agree,slightly disagree,strongly agree,strongly disagree,strongly agree,slightly disagree,strongly disagree,strongly agree,strongly agree,strongly disagree,strongly agree,strongly disagree
282741,female,30.3,2807,2010-05-18T05:34:03Z,2010-05-18T05:36:46Z,strongly agree,slightly disagree,strongly agree,slightly agree,slightly agree,strongly disagree,slightly disagree,strongly agree,slightly agree,slightly agree,slightly disagree,slightly disagree,strongly agree,slightly disagree,slightly agree,slightly agree,slightly disagree,slightly disagree,strongly disagree,strongly agree,slightly disagree,strongly disagree,strongly agree,strongly disagree,slightly agree
282909,male,34.8,2808,2010-05-19T00:01:03Z,2010-05-19T00:02:53Z,strongly disagree,slightly disagree,strongly agree,strongly disagree,slightly agree,slightly agree,strongly disagree,strongly agree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,slightly agree,slightly disagree,slightly agree,strongly disagree,strongly agree,slightly disagree,strongly disagree,slightly disagree,strongly agree,strongly disagree,strongly agree,strongly disagree
283181,male,24.4,2809,2010-05-20T03:36:16Z,2010-05-20T03:52:37Z,strongly agree,strongly agree,strongly disagree,strongly disagree,strongly agree,strongly agree,strongly disagree,strongly agree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly agree,strongly agree,strongly disagree,strongly agree,strongly disagree,strongly agree,strongly agree,strongly disagree,slightly agree,strongly agree,slightly disagree,strongly agree,strongly disagree
283253,male,37.2,2810,2010-05-20T13:32:48Z,2010-05-20T13:35:51Z,slightly agree,strongly agree,strongly disagree,strongly disagree,strongly agree,strongly agree,slightly disagree,strongly agree,strongly disagree,strongly disagree,slightly agree,strongly disagree,strongly agree,strongly agree,slightly disagree,slightly agree,strongly disagree,slightly disagree,strongly disagree,slightly disagree,slightly agree,slightly disagree,strongly disagree,slightly agree,strongly disagree
283295,female,21.7,2811,2010-05-20T18:38:44Z,2010-05-20T18:47:09Z,slightly agree,slightly disagree,slightly disagree,slightly agree,slightly agree,strongly agree,strongly disagree,strongly agree,strongly disagree,slightly disagree,slightly disagree,strongly disagree,slightly agree,slightly agree,strongly disagree,slightly agree,slightly disagree,slightly agree,slightly disagree,slightly disagree,slightly agree,slightly disagree,slightly disagree,slightly agree,strongly disagree
283303,female,20.7,2812,2010-05-20T19:44:18Z,2010-05-20T19:47:23Z,slightly agree,strongly disagree,strongly agree,slightly agree,strongly disagree,strongly disagree,slightly agree,slightly agree,slightly agree,slightly agree,slightly agree,slightly agree,strongly disagree,slightly disagree,strongly agree,slightly disagree,slightly disagree,strongly disagree,slightly disagree,slightly disagree,slightly disagree,strongly disagree,strongly agree,slightly disagree,strongly agree
283345,male,19.9,2813,2010-05-21T00:26:45Z,2010-05-21T00:29:25Z,strongly disagree,strongly disagree,strongly agree,strongly agree,strongly disagree,strongly disagree,strongly agree,strongly disagree,NA,strongly agree,strongly disagree,strongly agree,strongly disagree,strongly agree,strongly agree,NA,strongly agree,strongly agree,strongly disagree,strongly disagree,strongly agree,strongly agree,strongly disagree,strongly agree,strongly agree
283345,male,19.9,2814,2010-05-21T00:26:45Z,2010-05-21T00:29:26Z,strongly disagree,strongly disagree,strongly agree,strongly agree,strongly disagree,strongly disagree,strongly agree,strongly disagree,NA,strongly agree,strongly disagree,strongly agree,strongly disagree,strongly agree,strongly agree,NA,strongly agree,strongly agree,strongly disagree,strongly disagree,strongly agree,strongly agree,strongly disagree,strongly agree,strongly agree
283391,female,17.2,2815,2010-05-21T04:20:03Z,2010-05-21T04:22:11Z,strongly disagree,strongly disagree,strongly agree,slightly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly agree,slightly agree,strongly agree,slightly disagree,slightly disagree,strongly agree,strongly disagree,strongly disagree,strongly disagree,strongly agree,strongly agree,strongly disagree,strongly disagree,strongly agree,strongly disagree,strongly agree
283317,female,18.7,2816,2010-05-21T04:47:46Z,2010-05-21T04:50:44Z,strongly disagree,strongly disagree,strongly agree,strongly agree,slightly disagree,strongly disagree,strongly agree,strongly disagree,strongly agree,slightly disagree,strongly agree,strongly agree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly agree,strongly disagree,slightly agree,strongly disagree,strongly disagree,strongly disagree,strongly agree,strongly disagree,slightly agree
283730,female,40.1,2817,2010-05-23T08:31:09Z,2010-05-23T08:35:02Z,strongly agree,slightly agree,slightly disagree,slightly agree,slightly agree,strongly disagree,slightly agree,slightly agree,slightly disagree,slightly disagree,strongly disagree,strongly disagree,slightly disagree,slightly agree,slightly agree,slightly disagree,slightly disagree,slightly disagree,slightly disagree,slightly agree,strongly disagree,slightly disagree,strongly agree,slightly disagree,slightly disagree
283752,female,15.1,2818,2010-05-23T11:16:14Z,2010-05-23T11:17:59Z,slightly agree,strongly disagree,slightly agree,strongly disagree,slightly disagree,slightly disagree,strongly disagree,slightly disagree,slightly disagree,slightly disagree,strongly agree,slightly disagree,slightly disagree,slightly agree,slightly agree,slightly disagree,slightly agree,slightly disagree,slightly disagree,strongly agree,slightly disagree,slightly disagree,slightly agree,strongly disagree,strongly agree
284029,male,37.2,2819,2010-05-24T22:29:59Z,2010-05-24T22:33:44Z,strongly agree,slightly disagree,strongly agree,strongly agree,slightly agree,slightly agree,slightly agree,strongly agree,slightly disagree,slightly disagree,slightly agree,strongly disagree,slightly agree,strongly disagree,slightly disagree,strongly agree,slightly disagree,strongly agree,slightly disagree,slightly disagree,strongly agree,strongly disagree,strongly disagree,slightly agree,slightly agree
284001,male,19.3,2820,2010-05-24T23:20:13Z,2010-05-24T23:22:31Z,slightly agree,strongly disagree,slightly disagree,strongly disagree,strongly agree,strongly agree,strongly disagree,strongly agree,slightly agree,slightly agree,slightly disagree,strongly disagree,strongly disagree,slightly disagree,slightly disagree,slightly disagree,strongly agree,strongly disagree,slightly disagree,slightly disagree,slightly agree,strongly disagree,slightly disagree,slightly agree,strongly agree
285007,female,15,2821,2010-05-30T21:06:52Z,2010-05-30T21:10:17Z,strongly disagree,slightly disagree,slightly agree,slightly disagree,slightly agree,strongly disagree,slightly agree,strongly disagree,slightly disagree,slightly disagree,slightly disagree,strongly agree,strongly disagree,slightly disagree,slightly agree,strongly disagree,strongly agree,slightly agree,slightly disagree,strongly agree,strongly disagree,strongly disagree,strongly agree,strongly disagree,slightly disagree
283508,female,25.1,2822,2010-06-03T21:45:32Z,2010-06-03T21:47:11Z,strongly disagree,strongly disagree,strongly disagree,slightly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly agree,strongly agree,strongly agree,strongly disagree,strongly disagree,slightly disagree,strongly disagree,strongly agree,slightly disagree,strongly agree,strongly disagree,slightly disagree,strongly disagree,strongly agree,strongly disagree,strongly agree
285984,female,29.4,2823,2010-06-06T03:29:13Z,2010-06-06T03:32:29Z,slightly agree,slightly agree,slightly agree,slightly disagree,strongly agree,strongly agree,slightly disagree,slightly agree,strongly disagree,slightly disagree,strongly disagree,strongly agree,slightly agree,slightly disagree,slightly agree,slightly agree,strongly disagree,slightly agree,slightly agree,strongly disagree,slightly agree,strongly agree,strongly disagree,slightly agree,slightly agree
286205,female,17.7,2824,2010-06-08T03:48:34Z,2010-06-08T03:54:49Z,slightly agree,strongly disagree,slightly agree,slightly disagree,slightly agree,slightly agree,slightly agree,slightly disagree,strongly disagree,slightly agree,slightly agree,strongly disagree,strongly disagree,slightly disagree,slightly agree,slightly disagree,slightly agree,slightly agree,strongly disagree,strongly agree,slightly agree,strongly disagree,slightly disagree,slightly agree,slightly disagree
286235,female,25.4,2825,2010-06-08T08:14:15Z,2010-06-08T08:17:27Z,slightly disagree,slightly disagree,slightly disagree,strongly agree,slightly agree,slightly agree,strongly disagree,strongly agree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,slightly disagree,slightly disagree,slightly disagree,slightly disagree,strongly disagree,strongly disagree,strongly disagree,strongly agree,slightly disagree,slightly agree,strongly disagree,slightly agree,slightly disagree
143098,male,23.9,2826,2010-06-08T12:23:46Z,2010-06-08T12:26:22Z,slightly agree,slightly disagree,slightly disagree,strongly disagree,strongly agree,strongly agree,strongly disagree,strongly agree,strongly agree,slightly disagree,strongly agree,slightly disagree,slightly disagree,slightly disagree,slightly disagree,slightly agree,slightly disagree,slightly agree,slightly agree,slightly agree,slightly agree,slightly disagree,slightly disagree,slightly agree,strongly disagree
286329,female,48.4,2827,2010-06-10T05:43:37Z,2010-06-10T05:46:03Z,strongly disagree,strongly disagree,strongly disagree,slightly agree,slightly agree,strongly disagree,slightly disagree,strongly agree,slightly agree,strongly agree,slightly agree,strongly disagree,slightly disagree,slightly disagree,slightly agree,slightly agree,slightly disagree,slightly agree,strongly agree,slightly agree,slightly disagree,slightly agree,slightly disagree,slightly agree,slightly agree
84622,male,36.7,2828,2010-06-13T09:52:56Z,2010-06-13T09:55:54Z,strongly agree,strongly agree,strongly disagree,strongly disagree,slightly agree,slightly agree,strongly disagree,strongly agree,strongly disagree,slightly disagree,strongly disagree,strongly disagree,strongly agree,strongly agree,slightly disagree,slightly disagree,strongly disagree,slightly disagree,strongly disagree,strongly disagree,slightly agree,strongly agree,slightly disagree,slightly agree,strongly disagree
287218,male,18,2829,2010-06-15T20:33:30Z,2010-06-15T20:35:45Z,slightly agree,slightly agree,strongly disagree,slightly disagree,slightly agree,strongly disagree,slightly disagree,strongly agree,slightly disagree,slightly agree,slightly disagree,slightly agree,slightly disagree,slightly agree,slightly agree,slightly agree,slightly disagree,slightly agree,strongly disagree,strongly agree,slightly disagree,slightly agree,slightly agree,slightly disagree,strongly disagree
287279,male,38.4,2830,2010-06-16T03:33:01Z,2010-06-16T03:37:55Z,slightly agree,strongly disagree,slightly agree,strongly agree,slightly agree,strongly disagree,slightly agree,slightly agree,slightly agree,strongly agree,strongly agree,slightly disagree,slightly agree,slightly disagree,strongly agree,slightly disagree,slightly agree,strongly disagree,slightly agree,slightly agree,slightly disagree,strongly disagree,strongly agree,strongly agree,strongly agree
