sub_id,word,ink,response,rt
S27,purple,purple,purple,438.7617811754219
S27,purple,purple,purple,438.7617811754219
S27,purple,purple,purple,513.3597542807786
S27,purple,purple,purple,513.3597542807786
S27,purple,green,green,571.6718996271624
S27,purple,green,green,571.6718996271624
S27,purple,green,green,466.49936957242176
S27,purple,green,NA,NA
S27,purple,green,green,675.4011286925444
S27,purple,green,green,675.4011286925444
S27,purple,green,green,489.5193905696934
S27,purple,green,green,489.5193905696934
S27,purple,green,green,491.17097621515506
S27,purple,green,green,491.17097621515506
S27,purple,red,red,448.99276245032746
S27,purple,red,red,448.99276245032746
S27,purple,red,red,502.2489407073917
S27,purple,red,red,502.2489407073917
S27,purple,red,red,651.2176142730412
S27,purple,red,red,651.2176142730412
S27,purple,red,red,518.0286615279691
S27,purple,red,red,518.0286615279691
S27,purple,red,red,575.6967188361174
S27,purple,red,red,575.6967188361174
S27,purple,brown,brown,542.2519734492811
S27,purple,brown,brown,542.2519734492811
S27,purple,brown,brown,535.8878160367526
S27,purple,brown,brown,535.8878160367526
S27,purple,brown,brown,711.7360438583463
S27,purple,brown,brown,711.7360438583463
S27,purple,brown,brown,590.7810445933818
S27,purple,brown,brown,590.7810445933818
S27,purple,brown,brown,445.27248404951325
S27,purple,brown,brown,445.27248404951325
S27,green,blue,blue,533.9887236038661
S27,green,blue,blue,533.9887236038661
S27,green,blue,blue,474.33638119528985
S27,green,blue,blue,474.33638119528985
S27,green,blue,blue,380.9818598629534
S27,green,blue,blue,380.9818598629534
S27,green,blue,blue,521.7039926041457
S27,green,blue,blue,521.7039926041457
S27,green,blue,blue,687.8008744781152
S27,green,blue,blue,687.8008744781152
S27,green,purple,purple,588.8795972660038
S27,green,purple,NA,NA
S27,green,purple,green,386.66157927911473
S27,green,purple,purple,386.66157927911473
S27,green,purple,NA,NA
S27,green,purple,purple,612.2616494260847
S27,green,purple,purple,457.4723960458586
S27,green,purple,purple,457.4723960458586
S27,green,purple,purple,410.3744040499504
S27,green,purple,purple,410.3744040499504
S27,green,green,green,588.3460847982342
S27,green,green,green,588.3460847982342
S27,green,green,green,705.6715183180245
S27,green,green,green,705.6715183180245
S27,green,green,green,488.6761194577599
S27,green,green,green,488.6761194577599
S27,green,green,green,582.8486356045163
S27,green,green,green,582.8486356045163
S27,green,green,green,467.2130446515433
S27,green,green,green,467.2130446515433
S27,green,red,red,745.4570903410995
S27,green,red,red,745.4570903410995
S27,green,red,red,502.12859544129765
S27,green,red,red,502.12859544129765
S27,green,red,red,555.4842129787352
S27,green,red,red,555.4842129787352
S27,green,red,red,667.3518259945281
S27,green,red,red,667.3518259945281
S27,green,red,red,518.1722776779468
S27,green,red,red,518.1722776779468
S27,green,brown,brown,530.3617402290811
S27,green,brown,brown,530.3617402290811
S27,green,brown,brown,580.9423396826303
S27,green,brown,brown,580.9423396826303
S27,green,brown,brown,663.1079413947439
S27,green,brown,brown,663.1079413947439
S27,green,brown,brown,401.98804323821855
S27,green,brown,brown,401.98804323821855
S27,green,brown,brown,460.06947611608234
S27,green,brown,brown,460.06947611608234
S27,red,blue,blue,596.211463469267
S27,red,blue,blue,596.211463469267
S27,red,blue,blue,557.9984167362766
S27,red,blue,blue,557.9984167362766
S27,red,blue,blue,660.0008515271498
S27,red,blue,blue,660.0008515271498
S27,red,blue,blue,624.734383185858
S27,red,blue,blue,624.734383185858
S27,red,blue,blue,514.3947791765586
S27,red,blue,blue,514.3947791765586
S27,red,purple,purple,567.3301457294237
S27,red,purple,purple,567.3301457294237
S27,red,purple,purple,505.9529646689262
S27,red,purple,purple,505.9529646689262
S27,red,purple,purple,580.2349313688137
S27,red,purple,purple,580.2349313688137
S27,red,purple,purple,690.0416631069398
S27,red,purple,purple,690.0416631069398
S27,red,purple,NA,NA
S27,red,purple,purple,466.8442300569184
S27,red,green,green,626.4159074437631
S27,red,green,green,626.4159074437631
S27,red,green,red,557.7492584087929
S27,red,green,green,557.7492584087929
S27,red,green,green,535.7718088655708
S27,red,green,green,535.7718088655708
S27,red,green,green,661.0085850087083
S27,red,green,green,661.0085850087083
S27,red,green,green,647.2839794412218
S27,red,green,green,647.2839794412218
S27,red,red,red,551.682651815972
S27,red,red,red,551.682651815972
S27,red,red,red,396.17090207915385
S27,red,red,red,396.17090207915385
S27,red,red,red,366.0575752281514
S27,red,red,red,366.0575752281514
S27,red,red,red,560.9367737888655
S27,red,red,red,560.9367737888655
S27,red,red,red,642.1818400682553
S27,red,red,red,642.1818400682553
S27,red,brown,brown,672.3127437140768
S27,red,brown,brown,672.3127437140768
S27,red,brown,brown,590.2004281431099
S27,red,brown,brown,590.2004281431099
S27,red,brown,brown,498.43331004563777
S27,red,brown,brown,498.43331004563777
S27,red,brown,brown,613.8616574704073
S27,red,brown,red,613.8616574704073
S27,red,brown,brown,703.2757616877522
S27,red,brown,brown,703.2757616877522
S27,brown,blue,blue,653.9593169072649
S27,brown,blue,blue,653.9593169072649
S27,brown,blue,blue,617.0039770486808
S27,brown,blue,blue,617.0039770486808
S27,brown,blue,blue,499.65701430969364
S27,brown,blue,blue,499.65701430969364
S27,brown,blue,blue,549.6616391134038
S27,brown,blue,blue,549.6616391134038
S27,brown,blue,blue,550.5197380834784
S27,brown,blue,blue,550.5197380834784
S27,brown,purple,purple,517.7428130363337
S27,brown,purple,purple,517.7428130363337
S27,brown,purple,purple,516.8839935899151
S27,brown,purple,purple,516.8839935899151
S27,brown,purple,purple,531.0158622039519
S27,brown,purple,purple,531.0158622039519
S27,brown,purple,purple,520.6492569869778
S27,brown,purple,brown,520.6492569869778
S27,brown,purple,purple,532.8055276574597
S27,brown,purple,purple,532.8055276574597
S27,brown,green,green,651.1028036540287
S27,brown,green,brown,651.1028036540287
S27,brown,green,green,616.4656066888605
S27,brown,green,green,616.4656066888605
S27,brown,green,green,467.11880309622586
S27,brown,green,green,467.11880309622586
S27,brown,green,green,523.9032754594525
S27,brown,green,green,523.9032754594525
S27,brown,green,green,534.8522476697335
S27,brown,green,green,534.8522476697335
S27,brown,red,red,608.5523148524406
S27,brown,red,red,608.5523148524406
S27,brown,red,red,614.1895557162547
S27,brown,red,red,614.1895557162547
S27,brown,red,red,585.0162512729579
S27,brown,red,red,585.0162512729579
S27,brown,red,red,584.946099923409
S27,brown,red,brown,584.946099923409
S27,brown,red,red,364.6583212248299
S27,brown,red,red,364.6583212248299
S27,brown,brown,NA,NA
S27,brown,brown,brown,657.156804638431
S27,brown,brown,NA,NA
S27,brown,brown,brown,554.6328749075354
S27,brown,brown,brown,502.79743712097877
S27,brown,brown,brown,502.79743712097877
S27,brown,brown,brown,514.0218250590063
S27,brown,brown,brown,514.0218250590063
S27,brown,brown,NA,NA
S27,brown,brown,brown,434.8452718251208
S28,blue,blue,blue,749.093773451931
S28,blue,blue,blue,749.093773451931
S28,blue,blue,blue,583.6318778158465
S28,blue,blue,blue,583.6318778158465
S28,blue,blue,blue,564.9959223815991
S28,blue,blue,blue,564.9959223815991
S28,blue,blue,blue,646.0531110091102
S28,blue,blue,NA,NA
S28,blue,blue,blue,531.8658051864427
S28,blue,blue,blue,531.8658051864427
S28,blue,purple,purple,790.7197564332128
S28,blue,purple,purple,790.7197564332128
S28,blue,purple,purple,598.8415513382578
S28,blue,purple,purple,598.8415513382578
S28,blue,purple,purple,580.8491164371106
S28,blue,purple,purple,580.8491164371106
S28,blue,purple,purple,697.0697492212959
S28,blue,purple,purple,697.0697492212959
S28,blue,purple,purple,660.8764405427229
S28,blue,purple,blue,660.8764405427229
S28,blue,green,green,782.4123397245135
S28,blue,green,green,782.4123397245135
S28,blue,green,green,697.4120214436393
S28,blue,green,green,697.4120214436393
S28,blue,green,green,587.8498655141183
S28,blue,green,green,587.8498655141183
S28,blue,green,green,731.5147020355844
S28,blue,green,green,731.5147020355844
S28,blue,green,green,689.0095671504471
S28,blue,green,green,689.0095671504471
S28,blue,red,red,620.6565699677994
S28,blue,red,red,620.6565699677994
S28,blue,red,blue,786.9072558285435
S28,blue,red,red,786.9072558285435
S28,blue,red,NA,NA
S28,blue,red,red,549.4134883597424
S28,blue,red,red,604.9729873065521
S28,blue,red,red,604.9729873065521
S28,blue,red,red,741.2027078769396
S28,blue,red,red,741.2027078769396
S28,blue,brown,brown,682.7429088618063
S28,blue,brown,brown,682.7429088618063
S28,blue,brown,brown,640.5861108892359
S28,blue,brown,brown,640.5861108892359
S28,blue,brown,brown,606.323721710046
S28,blue,brown,brown,606.323721710046
S28,blue,brown,brown,863.5770493344112
S28,blue,brown,brown,863.5770493344112
S28,blue,brown,brown,679.0316697264573
S28,blue,brown,blue,679.0316697264573
S28,purple,blue,blue,556.0823053334849
S28,purple,blue,blue,556.0823053334849
S28,purple,blue,blue,805.0142300813409
S28,purple,blue,blue,805.0142300813409
S28,purple,blue,blue,666.6846967806867
S28,purple,blue,blue,666.6846967806867
S28,purple,blue,blue,749.8011824842977
S28,purple,blue,blue,749.8011824842977
S28,purple,blue,blue,518.9128881332653
S28,purple,blue,blue,518.9128881332653
S28,purple,purple,purple,536.8583661754052
S28,purple,purple,purple,536.8583661754052
S28,purple,purple,purple,516.8600852409814
S28,purple,purple,purple,516.8600852409814
S28,purple,purple,purple,597.4985898586775
S28,purple,purple,purple,597.4985898586775
S28,purple,purple,purple,637.578203209894
S28,purple,purple,purple,637.578203209894
S28,purple,purple,purple,630.8642855523117
S28,purple,purple,purple,630.8642855523117
S28,purple,green,green,611.763112817181
S28,purple,green,green,611.763112817181
S28,purple,green,green,598.896321502558
S28,purple,green,green,598.896321502558
S28,purple,green,green,563.9340967861499
S28,purple,green,green,563.9340967861499
S28,purple,green,green,659.4755648306028
S28,purple,green,green,659.4755648306028
S28,purple,green,purple,719.3075043633281
S28,purple,green,green,719.3075043633281
S28,purple,red,red,658.5791350804899
S28,purple,red,red,658.5791350804899
S28,purple,red,red,614.3032622364587
S28,purple,red,red,614.3032622364587
S28,purple,red,red,584.6510247832325
S28,purple,red,red,584.6510247832325
S28,purple,red,red,696.2870917544784
S28,purple,red,red,696.2870917544784
S28,purple,red,red,590.2641777208015
S28,purple,red,NA,NA
S28,purple,brown,brown,614.7025587391945
S28,purple,brown,brown,614.7025587391945
S28,purple,brown,brown,649.3499434898093
S28,purple,brown,brown,649.3499434898093
S28,purple,brown,NA,NA
S28,purple,brown,brown,736.2645822058558
S28,purple,brown,NA,NA
S28,purple,brown,brown,605.547057497791
S28,purple,brown,brown,638.027004576572
S28,purple,brown,brown,638.027004576572
S28,green,blue,blue,792.9627951563564
S28,green,blue,blue,792.9627951563564
S28,green,blue,blue,825.5430893401389
S28,green,blue,blue,825.5430893401389
S28,green,blue,blue,570.1976962764569
S28,green,blue,blue,570.1976962764569
S28,green,blue,blue,816.4688609485202
S28,green,blue,blue,816.4688609485202
S28,green,blue,blue,538.9057221910886
S28,green,blue,blue,538.9057221910886
S28,green,purple,purple,586.590510493521
S28,green,purple,purple,586.590510493521
S28,green,purple,purple,497.486210287951
S28,green,purple,purple,497.486210287951
S28,green,purple,purple,488.9089005989254
S28,green,purple,purple,488.9089005989254
S28,green,purple,purple,681.832859272924
S28,green,purple,purple,681.832859272924
S28,green,purple,purple,625.3470473163813
S28,green,purple,purple,625.3470473163813
S28,green,green,green,523.129499408203
S28,green,green,green,523.129499408203
S28,green,green,green,627.4331186271396
S28,green,green,green,627.4331186271396
S28,green,green,green,510.9179537816187
S28,green,green,green,510.9179537816187
S28,green,green,green,672.2945389440191
S28,green,green,green,672.2945389440191
S28,green,green,green,668.1849831429823
S28,green,green,green,668.1849831429823
S28,green,red,red,699.8654772777264
S28,green,red,red,699.8654772777264
S28,green,red,red,706.649159271232
S28,green,red,NA,NA
S28,green,red,red,590.5293103645089
S28,green,red,red,590.5293103645089
S28,green,red,red,711.2209500199389
S28,green,red,red,711.2209500199389
S28,green,red,green,698.3173114821013
S28,green,red,red,698.3173114821013
S28,green,brown,brown,613.0873406990155
S28,green,brown,brown,613.0873406990155
S28,green,brown,brown,464.2019069853944
S28,green,brown,brown,464.2019069853944
S28,green,brown,brown,650.9077203999035
S28,green,brown,brown,650.9077203999035
S28,green,brown,brown,639.6033206778251
S28,green,brown,brown,639.6033206778251
S28,green,brown,green,775.8642922892167
S28,green,brown,brown,775.8642922892167
S28,red,blue,blue,728.5623932613959
S28,red,blue,blue,728.5623932613959
S28,red,blue,blue,559.3948398440585
S28,red,blue,blue,559.3948398440585
S28,red,blue,blue,682.8090693015273
S28,red,blue,blue,682.8090693015273
S28,red,blue,blue,591.3857846537011
S28,red,blue,blue,591.3857846537011
S28,red,blue,red,614.637729238885
S28,red,blue,blue,614.637729238885
S28,red,purple,purple,762.7395798724938
S28,red,purple,purple,762.7395798724938
S28,red,purple,purple,647.2613051716595
S28,red,purple,purple,647.2613051716595
S28,red,purple,purple,639.1267269484185
S28,red,purple,purple,639.1267269484185
S28,red,purple,purple,692.1262683019166
S28,red,purple,purple,692.1262683019166
S28,red,purple,purple,565.6010030534509
S28,red,purple,purple,565.6010030534509
S28,red,green,green,653.283391309483
S28,red,green,green,653.283391309483
S28,red,green,green,721.0728674593897
S28,red,green,green,721.0728674593897
S28,red,green,green,683.0227825716388
S28,red,green,green,683.0227825716388
S28,red,green,NA,NA
S28,red,green,green,655.5127099913063
S28,red,green,green,679.1302763049954
S28,red,green,green,679.1302763049954
S28,red,red,red,618.7211246393433
S28,red,red,red,618.7211246393433
S28,red,red,red,583.1308502383328
S28,red,red,red,583.1308502383328
S28,red,red,red,678.2838427573865
S28,red,red,red,678.2838427573865
S28,red,red,red,447.3303561168032
S28,red,red,red,447.3303561168032
S28,red,red,red,687.9083221455606
S28,red,red,red,687.9083221455606
S28,red,brown,brown,604.237560874505
S28,red,brown,brown,604.237560874505
S28,red,brown,brown,642.3823179967654
S28,red,brown,brown,642.3823179967654
S28,red,brown,brown,600.8642743478499
S28,red,brown,brown,600.8642743478499
S28,red,brown,brown,702.0725250892074
S28,red,brown,brown,702.0725250892074
S28,red,brown,brown,669.8553484745948
S28,red,brown,brown,669.8553484745948
S28,brown,blue,blue,657.9366346353444
S28,brown,blue,blue,657.9366346353444
S28,brown,blue,blue,594.1197070302045
S28,brown,blue,NA,NA
S28,brown,blue,blue,788.951376102471
S28,brown,blue,blue,788.951376102471
S28,brown,blue,blue,666.319907380184
S28,brown,blue,blue,666.319907380184
S28,brown,blue,blue,639.5700058147033
S28,brown,blue,blue,639.5700058147033
S28,brown,purple,purple,622.5579770736132
S28,brown,purple,purple,622.5579770736132
S28,brown,purple,purple,588.2508084650906
S28,brown,purple,purple,588.2508084650906
S28,brown,purple,purple,725.2127248712674
S28,brown,purple,purple,725.2127248712674
S28,brown,purple,purple,699.9830060613779
S28,brown,purple,NA,NA
S28,brown,purple,purple,629.8975938159932
S28,brown,purple,purple,629.8975938159932
S28,brown,green,green,698.3983211081026
S28,brown,green,green,698.3983211081026
S28,brown,green,green,770.2103021289851
S28,brown,green,green,770.2103021289851
S28,brown,green,green,737.9165354244064
S28,brown,green,green,737.9165354244064
S28,brown,green,green,700.9966516282251
S28,brown,green,green,700.9966516282251
S28,brown,green,green,676.2156038672625
S28,brown,green,NA,NA
S28,brown,red,red,643.6919818510675
S28,brown,red,red,643.6919818510675
S28,brown,red,red,607.5858510091184
S28,brown,red,red,607.5858510091184
S28,brown,red,red,625.8536911904122
S28,brown,red,red,625.8536911904122
S28,brown,red,red,466.3088143380058
S28,brown,red,red,466.3088143380058
S28,brown,red,red,678.1271741234438
S28,brown,red,red,678.1271741234438
S28,brown,brown,brown,546.3247018018243
S28,brown,brown,brown,546.3247018018243
S28,brown,brown,brown,581.4186998628505
S28,brown,brown,brown,581.4186998628505
S28,brown,brown,brown,461.4454774156663
S28,brown,brown,brown,461.4454774156663
S28,brown,brown,brown,395.8761321520759
S28,brown,brown,brown,395.8761321520759
S28,brown,brown,brown,633.610478659545
S28,brown,brown,brown,633.610478659545
S29,blue,blue,blue,462.64202321187014
S29,blue,blue,blue,462.64202321187014
S29,blue,blue,blue,376.35489582002793
S29,blue,blue,blue,376.35489582002793
S29,blue,blue,blue,446.17052343763174
S29,blue,blue,blue,446.17052343763174
S29,blue,blue,blue,317.5823313588538
S29,blue,blue,blue,317.5823313588538
S29,blue,blue,blue,441.33172234154273
S29,blue,blue,blue,441.33172234154273
S29,blue,purple,purple,477.55163194631956
S29,blue,purple,purple,477.55163194631956
S29,blue,purple,purple,439.3361415243943
S29,blue,purple,purple,439.3361415243943
S29,blue,purple,blue,458.80790460845816
S29,blue,purple,blue,458.80790460845816
S29,blue,purple,purple,506.4013093644291
S29,blue,purple,purple,506.4013093644291
S29,blue,purple,purple,505.6160723980864
S29,blue,purple,purple,505.6160723980864
S29,blue,green,green,539.2740149934665
S29,blue,green,NA,NA
S29,blue,green,NA,NA
S29,blue,green,green,657.1473298079253
S29,blue,green,blue,554.6727109834741
S29,blue,green,NA,NA
S29,blue,green,green,491.3928898127455
S29,blue,green,green,491.3928898127455
S29,blue,green,green,539.8133451959451
S29,blue,green,NA,NA
S29,blue,red,red,505.5371904119649
S29,blue,red,red,505.5371904119649
S29,blue,red,red,489.50629279450374
S29,blue,red,red,489.50629279450374
S29,blue,red,red,567.1320804642211
S29,blue,red,red,567.1320804642211
S29,blue,red,red,494.79083966324964
S29,blue,red,red,494.79083966324964
S29,blue,red,red,416.89961491451226
S29,blue,red,red,416.89961491451226
S29,blue,brown,brown,436.53010216606395
S29,blue,brown,brown,436.53010216606395
S29,blue,brown,brown,534.5133138768714
S29,blue,brown,brown,534.5133138768714
S29,blue,brown,brown,479.03552862478756
S29,blue,brown,brown,479.03552862478756
S29,blue,brown,brown,447.87023118332286
S29,blue,brown,brown,447.87023118332286
S29,blue,brown,brown,419.118018846771
S29,blue,brown,brown,419.118018846771
S29,purple,blue,blue,465.0238645063612
S29,purple,blue,blue,465.0238645063612
S29,purple,blue,blue,456.32665245134393
S29,purple,blue,blue,456.32665245134393
S29,purple,blue,blue,497.0461067274675
S29,purple,blue,blue,497.0461067274675
S29,purple,blue,blue,561.4373995541964
S29,purple,blue,blue,561.4373995541964
S29,purple,blue,blue,568.4547761902106
S29,purple,blue,blue,568.4547761902106
S29,purple,purple,purple,517.3258647495362
S29,purple,purple,purple,517.3258647495362
S29,purple,purple,purple,349.03063979148374
S29,purple,purple,purple,349.03063979148374
S29,purple,purple,purple,441.9360294775859
S29,purple,purple,purple,441.9360294775859
S29,purple,purple,NA,NA
S29,purple,purple,purple,433.2981709946478
S29,purple,purple,purple,449.3105681240815
S29,purple,purple,purple,449.3105681240815
S29,purple,green,green,489.2134377520711
S29,purple,green,green,489.2134377520711
S29,purple,green,green,555.0810568713247
S29,purple,green,green,555.0810568713247
S29,purple,green,NA,NA
S29,purple,green,green,561.7816129424706
S29,purple,green,green,389.25427816819473
S29,purple,green,purple,389.25427816819473
S29,purple,green,green,352.10296816325615
S29,purple,green,green,352.10296816325615
S29,purple,red,red,404.11232705758397
S29,purple,red,red,404.11232705758397
S29,purple,red,red,470.2775178232178
S29,purple,red,purple,470.2775178232178
S29,purple,red,red,465.81936142663517
S29,purple,red,red,465.81936142663517
S29,purple,red,red,436.4479725756502
S29,purple,red,red,436.4479725756502
S29,purple,red,red,555.3575750488316
S29,purple,red,purple,555.3575750488316
S29,purple,brown,brown,396.14818798467337
S29,purple,brown,brown,396.14818798467337
S29,purple,brown,brown,474.69076806121745
S29,purple,brown,brown,474.69076806121745
S29,purple,brown,brown,348.6357069328892
S29,purple,brown,brown,348.6357069328892
S29,purple,brown,brown,331.0218055108449
S29,purple,brown,brown,331.0218055108449
S29,purple,brown,brown,559.3524554940115
S29,purple,brown,brown,559.3524554940115
S29,green,blue,NA,NA
S29,green,blue,blue,416.58273607816085
S29,green,blue,blue,532.7014140333791
S29,green,blue,blue,532.7014140333791
S29,green,blue,blue,390.1988216552107
S29,green,blue,NA,NA
S29,green,blue,blue,435.6933222179574
S29,green,blue,blue,435.6933222179574
S29,green,blue,blue,458.6201704759896
S29,green,blue,NA,NA
S29,green,purple,purple,456.7992105287046
S29,green,purple,purple,456.7992105287046
S29,green,purple,purple,516.6398633749405
S29,green,purple,purple,516.6398633749405
S29,green,purple,purple,390.21843615186697
S29,green,purple,purple,390.21843615186697
S29,green,purple,purple,434.88038768216984
S29,green,purple,purple,434.88038768216984
S29,green,purple,purple,527.8077752568414
S29,green,purple,purple,527.8077752568414
S29,green,green,green,510.272886165291
S29,green,green,green,510.272886165291
S29,green,green,green,353.9006687658345
S29,green,green,green,353.9006687658345
S29,green,green,green,370.80989466080536
S29,green,green,green,370.80989466080536
S29,green,green,green,567.4417106564056
S29,green,green,green,567.4417106564056
S29,green,green,green,384.308364249544
S29,green,green,NA,NA
S29,green,red,red,527.400260563033
S29,green,red,red,527.400260563033
S29,green,red,red,502.8256263855315
S29,green,red,red,502.8256263855315
S29,green,red,red,446.6176280639558
S29,green,red,red,446.6176280639558
S29,green,red,red,370.17089322381713
S29,green,red,green,370.17089322381713
S29,green,red,red,536.4269238736655
S29,green,red,red,536.4269238736655
S29,green,brown,brown,436.4352432094353
S29,green,brown,NA,NA
S29,green,brown,green,434.8891051694353
S29,green,brown,brown,434.8891051694353
S29,green,brown,brown,562.6807319603722
S29,green,brown,brown,562.6807319603722
S29,green,brown,brown,488.5062618414193
S29,green,brown,brown,488.5062618414193
S29,green,brown,brown,522.997269927179
S29,green,brown,NA,NA
S29,red,blue,blue,411.12044789419116
S29,red,blue,blue,411.12044789419116
S29,red,blue,blue,448.30815569640225
S29,red,blue,blue,448.30815569640225
S29,red,blue,blue,457.4328944032738
S29,red,blue,blue,457.4328944032738
S29,red,blue,blue,533.9459325032822
S29,red,blue,NA,NA
S29,red,blue,blue,362.2089330667873
S29,red,blue,NA,NA
S29,red,purple,purple,484.58817557503
S29,red,purple,purple,484.58817557503
S29,red,purple,purple,580.071786766957
S29,red,purple,purple,580.071786766957
S29,red,purple,purple,506.3360559567157
S29,red,purple,purple,506.3360559567157
S29,red,purple,purple,413.5382498233724
S29,red,purple,purple,413.5382498233724
S29,red,purple,purple,425.7371152011403
S29,red,purple,purple,425.7371152011403
S29,red,green,green,438.5466245898671
S29,red,green,green,438.5466245898671
S29,red,green,green,541.1629167393385
S29,red,green,green,541.1629167393385
S29,red,green,green,298.8230075050992
S29,red,green,green,298.8230075050992
S29,red,green,green,373.2593969992675
S29,red,green,green,373.2593969992675
S29,red,green,green,511.75256609180275
S29,red,green,green,511.75256609180275
S29,red,red,red,391.19281456590784
S29,red,red,red,391.19281456590784
S29,red,red,red,446.6111729928038
S29,red,red,red,446.6111729928038
S29,red,red,red,409.5585017701306
S29,red,red,red,409.5585017701306
S29,red,red,red,441.075243738923
S29,red,red,red,441.075243738923
S29,red,red,red,389.0160164950872
S29,red,red,red,389.0160164950872
S29,red,brown,brown,492.2422512811176
S29,red,brown,brown,492.2422512811176
S29,red,brown,brown,492.66163500764293
S29,red,brown,brown,492.66163500764293
S29,red,brown,brown,428.1868634730761
S29,red,brown,brown,428.1868634730761
S29,red,brown,brown,496.9611697527378
S29,red,brown,brown,496.9611697527378
S29,red,brown,brown,499.3846553507969
S29,red,brown,brown,499.3846553507969
S29,brown,blue,blue,429.92848501146824
S29,brown,blue,blue,429.92848501146824
S29,brown,blue,blue,573.3104703595768
S29,brown,blue,blue,573.3104703595768
S29,brown,blue,blue,497.9920627928937
S29,brown,blue,blue,497.9920627928937
S29,brown,blue,blue,567.3379475644779
S29,brown,blue,blue,567.3379475644779
S29,brown,blue,blue,487.968735663269
S29,brown,blue,blue,487.968735663269
S29,brown,purple,purple,478.08119294125925
S29,brown,purple,purple,478.08119294125925
S29,brown,purple,purple,536.5249374113878
S29,brown,purple,purple,536.5249374113878
S29,brown,purple,brown,463.33323937645133
S29,brown,purple,purple,463.33323937645133
S29,brown,purple,NA,NA
S29,brown,purple,purple,490.6828385993338
S29,brown,purple,purple,368.26504221418685
S29,brown,purple,brown,368.26504221418685
S29,brown,green,green,491.6028071554468
S29,brown,green,green,491.6028071554468
S29,brown,green,green,544.9626470493205
S29,brown,green,green,544.9626470493205
S29,brown,green,green,555.0371061238833
S29,brown,green,green,555.0371061238833
S29,brown,green,green,371.22921741928366
S29,brown,green,green,371.22921741928366
S29,brown,green,NA,NA
S29,brown,green,green,482.1256750957445
S29,brown,red,red,521.0646057747127
S29,brown,red,red,521.0646057747127
S29,brown,red,red,555.1903502209184
S29,brown,red,red,555.1903502209184
S29,brown,red,red,361.44004050060096
S29,brown,red,red,361.44004050060096
S29,brown,red,red,439.3972797285831
S29,brown,red,red,439.3972797285831
S29,brown,red,red,503.26739239938655
S29,brown,red,red,503.26739239938655
S29,brown,brown,brown,355.948550982697
S29,brown,brown,brown,355.948550982697
S29,brown,brown,brown,401.0056862761307
S29,brown,brown,brown,401.0056862761307
S29,brown,brown,brown,452.10910872688333
S29,brown,brown,brown,452.10910872688333
S29,brown,brown,brown,376.53363377149896
S29,brown,brown,brown,376.53363377149896
S29,brown,brown,brown,455.97113032450505
S29,brown,brown,brown,455.97113032450505
S30,blue,blue,blue,852.7156211120928
S30,blue,blue,blue,852.7156211120928
S30,blue,blue,blue,754.1553514797631
S30,blue,blue,blue,754.1553514797631
S30,blue,blue,blue,789.0194769215594
S30,blue,blue,blue,789.0194769215594
S30,blue,blue,blue,854.226448883081
S30,blue,blue,blue,854.226448883081
S30,blue,blue,blue,894.9608075968013
S30,blue,blue,blue,894.9608075968013
S30,blue,purple,purple,833.5286385460632
S30,blue,purple,purple,833.5286385460632
S30,blue,purple,purple,800.9733922210537
S30,blue,purple,purple,800.9733922210537
S30,blue,purple,purple,891.327150279717
S30,blue,purple,purple,891.327150279717
S30,blue,purple,purple,792.1550710964076
S30,blue,purple,purple,792.1550710964076
S30,blue,purple,purple,790.42327462849
S30,blue,purple,purple,790.42327462849
S30,blue,green,green,805.6747747996437
S30,blue,green,green,805.6747747996437
S30,blue,green,green,887.9134373289805
S30,blue,green,green,887.9134373289805
S30,blue,green,green,797.0034924214962
S30,blue,green,green,797.0034924214962
S30,blue,green,green,831.7986366770408
S30,blue,green,green,831.7986366770408
S30,blue,green,green,797.0773137983042
S30,blue,green,green,797.0773137983042
S30,blue,red,red,823.5000660245541
S30,blue,red,red,823.5000660245541
S30,blue,red,red,802.7715898865112
S30,blue,red,NA,NA
S30,blue,red,red,912.93956393143
S30,blue,red,red,912.93956393143
S30,blue,red,red,894.5038022775971
S30,blue,red,red,894.5038022775971
S30,blue,red,blue,840.3137822119041
S30,blue,red,red,840.3137822119041
S30,blue,brown,brown,842.9246990484646
S30,blue,brown,blue,842.9246990484646
S30,blue,brown,brown,870.8388120134997
S30,blue,brown,brown,870.8388120134997
S30,blue,brown,brown,887.6242327282532
S30,blue,brown,brown,887.6242327282532
S30,blue,brown,brown,827.0294606414972
S30,blue,brown,brown,827.0294606414972
S30,blue,brown,blue,809.8314151752212
S30,blue,brown,brown,809.8314151752212
S30,purple,blue,blue,924.5403855045845
S30,purple,blue,blue,924.5403855045845
S30,purple,blue,blue,957.3528545493411
S30,purple,blue,blue,957.3528545493411
S30,purple,blue,blue,841.3624010152063
S30,purple,blue,blue,841.3624010152063
S30,purple,blue,blue,1031.5992351779419
S30,purple,blue,blue,1031.5992351779419
S30,purple,blue,blue,933.7936206472326
S30,purple,blue,blue,933.7936206472326
S30,purple,purple,purple,836.9167967525027
S30,purple,purple,purple,836.9167967525027
S30,purple,purple,purple,739.8260811067516
S30,purple,purple,purple,739.8260811067516
S30,purple,purple,purple,802.3601277744989
S30,purple,purple,purple,802.3601277744989
S30,purple,purple,purple,894.6552514932797
S30,purple,purple,purple,894.6552514932797
S30,purple,purple,purple,772.1894760604168
S30,purple,purple,purple,772.1894760604168
S30,purple,green,purple,930.7908598194267
