user_id,sex,birthyear
180748,female,1989
180753,female,1956
180756,female,1989
180757,male,1993
180764,female,1981
180766,female,1989
180773,female,NA
180783,female,1970
180785,male,1990
180787,female,1985
180789,female,1959
180792,female,1980
180797,female,1988
180829,female,1988
180854,male,1954
180865,female,1990
180867,female,1979
180868,female,1991
180892,female,1990
180900,female,1978
180901,female,1979
180907,male,1992
180925,male,1958
180943,female,1990
180969,female,1991
180982,female,1987
180996,female,1990
181002,female,1971
181003,female,1970
181004,male,1968
181014,female,1984
181022,female,1990
181025,female,1987
181027,male,1990
181034,male,1980
181035,male,1988
181044,female,1948
181048,female,1986
181065,male,1990
181078,male,1988
181083,male,1972
181099,female,1979
181106,female,1978
181112,female,1989
181114,female,1982
181115,male,1989
181119,female,1990
181131,female,1979
181149,female,1990
181160,female,1989
181162,female,1986
181164,female,1980
181166,female,1982
181172,male,1967
181173,female,1988
181201,female,1967
181211,female,1990
181220,female,1979
181221,male,1976
181230,male,1965
181232,female,1989
181237,female,1989
181248,female,1989
181250,female,1974
181279,female,1992
181282,male,1988
181284,female,1988
181286,female,1989
181288,female,1989
181289,female,1953
181296,female,1993
181308,male,1948
181326,female,1966
181330,female,1987
181347,female,1978
181348,female,1990
181352,female,1966
181372,female,1985
181373,female,1947
181387,male,1985
181388,female,1989
181391,female,1990
181396,male,1992
181397,female,1974
181403,female,1994
181405,male,1990
181417,female,1979
181420,female,1989
181422,male,1981
181425,female,1958
181430,female,1988
181433,female,1990
181445,female,1984
181450,female,1967
181451,female,1991
181452,male,1988
181455,female,1988
181457,female,1989
181461,female,1965
181464,female,1990
181465,female,1989
181499,female,1951
181548,male,1976
181591,female,1988
181597,female,1986
181606,female,1980
181610,female,1951
181614,female,1957
181626,female,1978
181632,female,1987
181643,male,1986
181646,female,1986
181650,female,1968
181651,female,1990
181653,male,1981
181655,female,1987
181669,female,1987
181690,female,1985
181707,female,1992
181713,female,1970
181721,female,1980
181727,male,1978
181735,female,1991
181743,female,1984
181744,male,1969
181751,female,1991
181758,female,1985
181762,female,1980
181774,female,1981
181783,female,1982
181786,female,1990
181805,female,1990
181814,female,1986
181827,female,1989
181847,female,1988
181849,male,1989
181853,female,1987
181885,female,1978
181894,female,1983
181902,male,1961
181903,female,1987
181915,male,1990
181916,female,1975
181928,female,1985
181941,female,1988
181942,female,1991
181943,female,1989
181945,male,1973
181954,male,1973
181958,female,1984
181971,female,1984
181980,male,1971
182014,female,1990
182017,female,1990
182021,male,1948
182040,female,1977
182042,female,1987
182052,female,1990
182061,female,1987
182082,male,1978
182087,female,1989
182112,female,1997
182115,female,1990
182116,male,1982
182120,female,1988
182143,female,1990
182150,female,1950
182153,female,1967
182154,female,1990
182188,female,1982
182192,female,1989
182206,female,1987
182208,male,1971
182212,female,1981
182265,female,1958
182267,male,1978
182270,male,1986
182281,female,1989
182285,male,1974
182291,female,1990
182296,female,1976
182305,female,1990
182318,female,1955
182346,female,1973
182347,female,1983
182365,female,1987
182369,male,1947
182372,female,1977
182381,female,1964
182396,female,1986
182403,female,1987
182419,female,1978
182427,male,1983
182443,female,1994
182444,female,1981
182489,female,1988
182508,female,1990
182518,female,1990
182520,female,1978
182546,female,1978
182549,female,1988
182620,male,1989
182627,male,1987
182652,female,1949
182662,female,1980
182663,female,1984
182702,female,1987
182715,male,1980
182730,female,1990
182732,female,1987
182760,female,1986
182774,female,1987
182779,female,1985
182785,female,1983
182787,male,1989
182800,female,1990
182814,male,1992
182884,female,1985
182887,female,1987
182896,male,1983
182906,female,1985
182923,male,1990
182960,female,1992
182961,female,1981
182962,female,1964
182963,female,1990
182965,female,1986
182972,female,1992
182976,female,1988
182981,female,1990
183008,female,1990
183012,male,1985
183018,female,1988
183026,male,1968
183035,male,NA
183037,male,1992
183042,female,1987
183055,female,NA
183061,male,1968
183066,female,1993
183082,female,1986
183083,male,1958
183089,female,1991
183098,female,1981
183108,female,1984
183121,female,1980
183141,male,1989
183146,female,1988
183147,male,1972
183148,female,1988
183151,female,1992
183164,female,1986
183170,female,1989
183178,male,1989
183188,female,1976
183216,male,1974
183233,female,1978
183238,female,1989
183254,female,1984
183264,male,1980
183267,male,1963
183272,female,1977
183288,male,1988
183291,male,1983
183298,female,1981
183301,female,1994
183327,female,1976
183340,female,1973
183348,female,1987
183358,female,1990
183372,female,1986
183382,female,1987
183388,female,1975
183389,female,1990
183393,female,1990
183409,male,1988
183410,female,1980
183420,female,1990
183426,female,1987
183442,female,1988
183444,male,1990
183457,female,1989
183458,female,1987
183459,female,1982
183473,female,1978
183482,female,1983
183489,female,1987
183506,female,1986
183512,female,1980
183513,male,1982
183519,female,1979
183527,female,1988
183535,female,1990
183537,male,1981
183550,male,1980
183551,female,1988
183552,female,1988
183553,male,1980
183559,male,1990
183560,female,1990
183562,female,1989
183569,female,1990
183585,female,1983
183586,female,1985
183589,female,1983
183594,female,1989
183600,female,1990
183601,male,1990
183602,female,1981
183604,female,1988
183611,female,1986
183615,female,1986
183624,female,NA
183641,female,1982
183644,female,1980
183645,female,1988
183661,female,1990
183664,female,1990
183680,male,1987
183684,male,1974
183685,female,1987
183698,female,1993
183699,female,1986
183705,female,1990
183729,female,1990
183736,male,1989
183741,male,1988
183742,female,1982
183747,female,1992
183749,female,1989
183760,female,NA
183765,female,1980
183783,male,1988
183784,female,1985
183787,female,1982
183792,female,1985
183794,female,1967
183797,female,1995
183805,male,1966
183808,female,1993
183809,female,1979
183818,female,1991
183822,female,1989
183825,male,1989
183842,female,1992
183861,female,1980
183862,male,1986
183873,female,1963
183876,male,1988
183883,female,1990
183894,female,1989
183909,female,1986
183922,female,1981
183935,male,1990
183937,male,1989
183950,male,1990
183951,female,1988
183957,female,1979
183964,female,1986
183972,female,1976
183986,male,1993
183994,female,1983
183998,female,1987
184003,male,1989
184010,male,1989
184014,male,1990
184024,female,1985
184025,female,1979
184045,male,1990
184046,male,1985
184061,female,1990
184065,female,1959
184071,female,1991
184083,male,1989
184087,female,1991
184091,female,1991
184129,female,1989
184141,female,1971
184150,female,1991
184174,female,1976
184176,male,1988
184178,male,1978
184191,male,1984
184199,female,1987
184210,male,1989
184212,male,1973
184249,female,1990
184276,male,1982
184287,male,1990
184290,female,1987
184300,female,1981
184301,male,1985
184311,female,1989
184318,female,1987
184325,female,1987
184370,female,1973
184387,male,1983
184389,male,1974
184397,male,1977
184410,male,1989
184420,female,1989
184433,male,1978
184437,female,1988
184442,male,1990
184454,female,1988
184456,male,1988
184466,female,1985
184473,female,1981
184475,male,1990
184478,male,1950
184487,male,1992
184490,male,1984
184493,male,1983
184496,female,1991
184508,female,1991
184513,female,1989
184515,male,1987
184529,male,1972
184530,female,1990
184547,female,1990
184551,male,1976
184573,female,1970
184599,female,1987
184608,male,1988
184614,female,1989
184617,female,1990
184618,female,1989
184633,female,1972
184647,male,1990
184671,female,1988
184674,male,1989
184699,male,1987
184721,female,1967
184730,female,1989
184733,male,1988
184737,male,1975
184739,female,1990
184742,female,1990
184757,female,1989
184778,male,1989
184790,male,1981
184811,female,1987
184814,male,1989
184815,male,1989
184831,female,1985
184841,female,1980
184844,male,1985
184849,female,1989
184852,female,1979
184871,male,1982
184882,male,1970
184892,female,1980
184903,female,1981
184908,male,1981
184919,female,1989
184921,female,1979
184952,female,1982
184953,female,1985
184960,male,1973
184972,female,1989
184975,female,1963
185010,male,1989
185012,male,1978
185013,male,1990
185037,female,1990
185051,female,1992
185067,female,1986
185088,female,1989
185092,male,1972
185093,female,1997
185096,female,1987
185105,male,1977
185112,female,1959
185121,female,1982
185145,male,1986
185154,male,1989
185156,female,1979
185173,male,1966
185187,male,1987
185194,male,1983
185207,male,1988
185221,male,1987
185226,female,1988
185229,male,1960
185244,female,1994
185265,female,1991
185276,female,1991
185277,female,1990
185281,female,1989
185296,female,1984
185305,female,1988
185308,female,1988
185309,male,1943
185312,female,1990
185314,male,1983
185316,male,1985
185322,male,1987
185335,female,1990
185339,female,1988
185351,female,1992
185363,female,1990
185365,male,1989
185366,female,1992
185376,female,1981
185380,female,1994
185384,female,1988
185425,male,1989
185437,male,1990
185438,female,1987
185472,female,NA
185473,female,1978
185491,male,1989
185493,male,1988
185501,female,1987
185507,male,1988
185511,male,1987
185512,female,1990
185514,male,1989
185524,female,1989
185526,male,1987
185531,male,1986
185535,female,1995
185555,female,1972
185566,female,1993
185569,female,1990
185587,female,1987
185602,female,1991
185627,female,1988
185687,male,1993
185691,male,1982
185695,male,1987
185696,male,1990
185700,male,1987
185702,male,1985
185708,male,1980
185740,female,1983
185741,female,1989
185743,female,1992
185747,female,1980
185754,female,1988
185756,male,1989
185768,male,1989
185790,male,1983
185813,male,1984
185820,male,1981
185827,male,1990
185837,female,1984
185842,male,1982
185854,male,1985
185862,male,1990
185883,female,1972
185889,female,1990
185890,male,1989
185903,male,1992
185914,male,1990
185927,female,1987
185930,female,1990
185997,female,1972
186000,female,1984
186023,male,1988
186032,female,1993
186049,female,1986
186057,female,1985
186069,female,1983
186070,female,1987
186084,female,1991
186105,female,1989
186169,male,1977
186170,male,1985
186210,male,1992
186245,female,1989
186268,female,1990
186282,female,1988
186295,female,1987
186297,male,1975
186312,female,1984
186349,female,1972
186374,female,1988
186379,female,1988
186383,male,1989
186410,male,1972
186422,female,1980
186423,female,1986
186431,male,1989
186441,female,1971
186479,female,1991
186482,female,1976
186487,male,1992
186501,female,NA
186516,female,1987
186527,female,1993
186583,female,1990
186603,female,1991
186611,male,1984
186630,female,1970
186646,male,1990
186647,female,1987
186653,female,1981
186663,female,1991
186685,female,1992
186702,male,NA
186745,male,1992
186750,female,1994
186757,female,1990
186761,male,1972
186809,female,1958
186816,female,1962
186820,female,1973
186823,male,1990
186859,male,1992
186863,male,1982
186870,female,1995
186872,female,1992
186876,male,1994
186935,female,1948
186962,female,1983
187001,male,1988
187022,male,1993
187030,female,1993
187039,female,1990
187044,female,1989
187057,female,1991
187059,male,1988
187078,female,1993
187129,male,1985
187131,female,1990
187133,male,1967
187157,female,1994
187160,female,1990
187164,male,1986
187166,female,1983
187178,male,1972
187188,female,1985
187194,female,1983
187200,female,1952
187204,male,1993
187215,female,1991
187229,female,1991
187250,female,1989
187265,male,1991
187269,male,1994
187286,male,1977
187301,male,1978
187302,female,1987
187312,male,1988
187333,male,1989
187337,female,1989
187339,female,1960
187340,female,1987
187370,male,1994
187435,female,1991
187476,female,1989
187493,female,1990
187517,female,1975
187536,female,NA
187553,female,1968
187595,male,1983
187613,male,1991
187636,male,1990
187652,female,1984
187657,female,1990
187667,male,1981
187677,female,1978
187678,female,1968
187704,male,1987
187715,female,1984
187731,female,1991
187747,female,1990
187749,female,1988
187751,female,1980
187761,female,1989
187765,female,1988
187777,female,1986
187778,female,1949
187785,female,1991
187795,female,1991
187811,male,1993
187815,male,1985
187849,male,1978
187867,female,1990
187869,female,1985
187883,female,1976
187887,male,1973
187901,female,1963
187909,male,1968
187954,female,1988
187966,female,1980
187968,female,1995
187969,female,1986
187985,female,1991
187992,female,1981
187996,female,1990
188008,male,1991
188024,female,1993
188026,male,1985
188036,male,1985
188068,female,1981
188075,female,1990
188105,male,1994
188112,male,1984
188119,female,1972
188126,male,1979
188136,female,1993
188143,male,1956
188145,male,1963
188167,female,1990
188186,female,1982
188248,male,1969
188267,female,1988
188268,male,1940
188271,female,1989
188286,female,1979
188290,male,1990
188311,male,1946
188316,female,1981
188319,male,1980
188354,female,1987
188361,female,1959
188380,male,1974
188390,female,1952
188399,female,1989
188417,female,1994
188423,female,1989
188449,female,1989
188451,female,1989
188458,female,1988
188459,female,1974
188478,female,1984
188497,female,1983
188503,male,1994
188513,female,1991
188520,female,1951
188539,male,1996
188585,female,1990
188588,female,1989
188591,female,1991
188593,female,1984
188594,female,1989
188598,female,1978
188601,female,1991
188618,female,1989
188620,male,1990
188621,female,1990
188625,female,1990
188650,female,1985
188651,female,1989
188670,male,1992
188678,female,1971
188695,female,1990
188708,male,1970
188737,female,1988
188748,female,1990
188754,female,1968
188783,female,1990
188849,male,1990
188864,male,1991
188895,female,1992
188911,female,1990
188912,female,1977
188928,female,1992
188933,female,1994
188954,female,NA
188955,female,1987
188965,female,1991
188984,female,NA
189025,female,1977
189034,male,1990
189065,male,1990
189078,male,1969
189097,female,1962
189099,female,1992
189179,female,1990
189190,female,1985
189213,female,1981
189214,female,1989
189250,female,1994
189260,female,1994
189281,female,1989
189285,female,NA
189287,female,1989
189324,female,1986
189326,male,1992
189337,female,1988
189347,female,1978
189360,male,1962
189364,male,1982
189370,male,1985
189382,male,1989
189407,male,1986
189434,female,1989
189439,male,1984
189456,female,1988
189457,female,1990
189466,female,1982
189471,female,1981
189497,female,1994
189508,female,1995
189522,male,1975
189535,female,1985
189551,female,1989
189559,female,1983
189560,male,1990
189568,female,1972
189571,male,1988
189584,female,1972
189636,male,1990
189642,female,1974
189650,male,1984
189656,male,1983
189658,male,1986
189670,female,1990
189672,female,1989
189682,female,1991
189702,female,1987
189720,female,1992
189722,male,1990
189732,female,1971
189744,female,1981
189753,female,1987
189758,female,1991
189760,male,1991
189761,female,1994
189763,male,1974
189770,female,1979
189781,male,1987
189805,female,1984
189832,female,1992
189835,male,1991
189836,female,1979
189871,female,1989
189874,female,1982
189876,male,1992
189907,female,1970
189939,female,1994
189942,female,1990
189948,male,1985
189965,male,1990
189969,female,1952
189975,female,1994
189991,male,1990
190004,female,1989
190064,female,1992
190077,female,1985
190084,female,1982
190104,male,1963
190148,female,1977
190189,female,1986
190196,female,1988
190197,female,1985
190214,female,1991
190219,female,1989
190228,female,1989
190235,female,1976
190260,female,1988
190288,male,1989
190341,female,1987
190346,male,1990
190347,female,1985
190365,female,1988
190371,female,1989
190377,male,1957
190385,male,1990
190391,female,1991
190392,female,1984
190400,female,1989
190435,female,1989
190462,female,1989
190487,female,1981
190492,female,1988
190506,female,1942
190526,female,1986
190528,female,1988
190539,female,1990
190540,female,1992
190572,female,1979
190590,male,1978
190611,female,1985
190637,female,1985
190676,male,1940
190685,female,1990
190690,male,1973
190720,female,1985
190732,female,1990
190735,male,1977
190752,female,1984
190801,female,1979
190822,female,1983
190832,female,1991
190869,female,1986
190881,male,1990
190887,female,1981
190894,female,1983
190899,female,1941
190908,male,1977
190919,male,1992
190937,male,1977
190989,female,1977
191005,male,1990
191009,female,1991
191011,female,1982
191012,female,1988
191013,male,1992
191040,female,1962
191050,female,1992
191053,male,1985
191082,male,1993
191111,female,1974
191112,female,1984
191148,female,1987
191202,female,1991
191209,female,1979
191214,female,1989
191233,female,1992
191284,female,1966
191297,male,NA
191339,male,1988
191353,female,1990
191356,male,1984
191362,male,1989
191371,male,1990
191377,female,1983
191381,male,1987
191396,female,NA
191403,female,1988
191408,male,1981
191410,male,1975
191419,female,1972
191425,female,1974
191432,female,1951
191443,female,NA
191477,female,1989
191496,female,1987
191510,female,NA
191528,female,1990
191556,female,1990
191557,female,1986
191585,female,1989
191597,male,1980
191647,male,1990
191688,male,1975
191690,female,1988
191691,female,1988
191696,female,1990
191708,female,1984
191713,female,1968
191715,female,1993
191724,female,1985
191751,male,1991
191774,female,1990
191795,female,1989
191805,male,NA
191806,male,1993
191812,female,1983
191824,female,1988
191830,female,1984
191840,female,1985
191850,male,1980
191853,female,1989
191857,female,1989
191891,female,1987
191895,female,NA
191904,female,1990
191918,female,1971
191929,male,1992
191951,female,1988
192019,male,1988
192037,female,1986
192040,female,1993
192059,female,1971
192091,female,1994
192119,female,NA
192121,male,1968
192125,male,1989
192131,female,1992
192144,female,1992
192154,female,1985
192162,female,1988
192199,male,1979
192214,female,1993
192220,male,1980
192238,female,1945
192309,male,1944
192320,female,1990
192336,female,NA
192338,male,1972
192340,female,1975
192363,male,1990
192367,female,1989
192374,female,1986
192384,female,1978
192454,male,1966
192498,female,1984
192499,female,1988
192519,female,1994
192520,female,1992
192549,male,1991
192552,male,1986
192573,female,1966
192581,male,1980
192589,male,1985
192595,female,1989
192639,male,1953
192673,female,1977
192681,female,1989
192694,male,1990
192700,male,1980
192712,female,1983
192732,female,1993
192757,female,1984
192759,female,1989
192769,female,1980
192778,male,1992
192783,female,1986
192809,female,1984
192897,female,1975
192905,female,1990
192921,female,1991
192947,male,1982
192951,female,1990
193003,female,1985
193009,female,1982
193029,male,1967
193041,female,1981
193055,female,1991
193062,female,1965
193076,female,1991
193101,male,1987
193105,female,1984
193107,male,1964
193118,female,1987
193131,female,1990
193172,male,1987
193195,female,1994
193237,female,1986
193314,female,1989
193581,male,1961
193587,female,1987
193594,female,1984
193615,male,1985
193635,female,NA
193696,male,1969
193733,male,1980
193813,female,1990
193835,female,1977
193838,female,NA
193853,male,1990
193855,female,1951
193908,female,1988
193948,female,1991
193964,female,1986
194005,male,1973
194023,female,1985
194025,male,1988
194174,female,1960
194189,female,1986
194210,female,1990
194218,female,1969
194221,female,1993
194234,female,1992
194238,female,1988
194262,female,1986
194263,male,1989
194268,female,1989
194304,female,1955
194333,female,1992
194348,female,1984
194355,female,1973
194375,male,1987
194388,male,1965
194402,female,1988
194409,female,1990
194421,female,1980
194424,female,1987
194512,female,1990
194531,female,1981
194613,male,1973
194620,male,1982
194648,female,1989
194650,female,1985
194695,female,1980
194708,male,1970
194717,male,1990
194729,male,1968
194790,female,1989
194795,female,1989
194813,female,1985
194824,female,NA
194828,female,1985
194839,female,1986
194854,female,1991
194861,male,1972
194900,female,1991
194928,male,1985
194963,male,1982
194970,female,1990
195016,female,1979
195017,female,1992
195053,female,1991
195059,male,1988
195067,female,1991
195106,female,1982
195108,female,1986
195127,female,1970
195162,female,1990
195203,female,1989
195209,male,1982
195217,female,NA
195229,female,1976
195234,female,1989
195239,female,1957
195245,male,NA
195302,female,1979
195315,female,1991
195339,female,1985
195352,female,1987
195363,female,1989
195366,male,1976
195377,female,1984
195427,female,1988
195433,female,1994
195460,female,1987
195485,male,1984
195494,female,1986
195497,female,1977
195504,female,1977
195528,female,1984
195533,male,1988
195546,male,1982
195554,female,1987
195602,female,1990
195605,female,1990
195606,female,1985
195621,female,1982
195632,male,1990
195643,male,1976
195678,male,1983
195685,male,1989
195688,female,1989
195693,female,1993
195706,male,1981
195791,female,1991
195792,male,1987
195795,female,1971
195802,female,1973
195813,male,1948
195818,male,1990
195848,female,1990
195861,female,1958
195869,male,1985
195879,female,1976
195914,male,1989
195991,female,NA
196000,female,1993
196014,male,1990
196037,male,1989
196094,female,1981
196114,female,1992
196115,female,1991
196119,female,1991
196120,female,1992
196127,male,1982
196159,male,1981
196212,male,1990
196257,female,1989
196260,male,1985
196281,female,1980
196315,female,NA
196323,female,1976
196354,female,1980
196355,female,1976
196356,female,1974
196357,female,1989
196358,female,1990
196365,male,1977
196377,female,1979
196402,female,1984
196429,female,1985
196477,female,1988
196481,female,1983
196501,female,1985
196503,male,1983
196516,female,1985
196521,male,1978
196568,female,NA
196603,male,1989
196608,female,1981
196621,female,1990
196631,female,1970
196659,female,1993
196660,male,1976
196662,female,1953
196666,female,1978
196720,female,1978
196728,female,1991
196744,female,1992
196774,male,1978
196777,female,1981
196792,male,1979
196793,female,1963
196800,female,1984
196809,female,1980
196812,female,1991
196819,female,1989
196851,female,1991
196860,female,1995
196909,male,1980
196911,male,1986
196915,female,1986
196925,male,1989
196946,female,1985
196957,male,1984
196958,female,1993
196967,female,1990
196972,female,1990
196985,female,1990
197004,female,1988
197009,female,1987
197011,female,1990
197027,male,1989
197030,female,1996
197044,male,1985
197049,female,1990
197056,female,1979
197073,female,1975
197074,female,1989
197075,female,1971
197076,female,1976
197105,female,1990
197135,female,1985
197143,female,1990
197165,female,1990
197168,female,1990
197173,female,1991
197238,male,1985
197269,female,1955
197276,female,1990
197280,male,1981
197283,male,1973
197288,male,1954
197290,female,1990
197297,female,1958
197301,female,1980
197314,female,1991
197315,female,1984
197328,female,1992
197345,female,1990
197375,female,1993
197385,female,1990
197399,male,1985
197465,female,1993
197516,female,1989
197549,female,1990
197565,female,1979
197570,NA,NA
197587,male,1990
197589,female,1989
197593,female,1989
197594,male,1990
197595,female,1974
197600,male,NA
197614,male,1992
197632,female,1993
197635,female,1979
197643,male,1987
197644,male,1944
197671,male,1994
197689,female,1971
197718,male,1968
197746,male,1995
197821,female,1990
197826,female,1991
197833,female,1985
197846,male,1990
197855,male,1947
197862,female,1986
197904,male,1955
197921,female,1988
197923,male,1989
197924,male,1960
197926,male,1990
197927,female,1991
197928,female,1990
197929,female,1979
197932,male,1990
197933,female,1942
197934,female,1984
197955,female,1990
197971,female,1992
198005,female,1969
198010,female,1991
198015,female,1985
198017,female,1993
198021,female,1989
198043,female,1984
198092,female,1962
198106,female,1989
198112,female,1988
198116,NA,NA
198128,female,1991
198135,female,NA
198139,female,1980
198150,female,1996
198230,female,1987
198235,female,1989
198247,female,1977
198260,male,1991
198262,male,1986
198272,female,1991
198293,male,1957
198294,male,1985
198314,female,1989
198329,male,1980
198333,female,1982
198344,male,1981
198357,male,1987
198371,female,1989
198376,female,1977
198393,female,1949
198408,female,1986
198416,male,1989
198419,male,1991
198421,female,1987
198450,female,1990
198463,male,1977
198466,female,1988
198474,female,1992
198494,male,NA
198501,male,1969
198527,male,1992
198551,male,1991
198562,female,1982
198569,male,1987
198595,male,1985
198618,female,1969
198653,male,1979
198690,male,1989
198701,female,1989
198702,male,1982
198725,male,1986
198763,female,1993
198776,female,1989
198803,male,1986
198812,male,1987
198823,female,1989
198832,male,1990
198834,female,1990
198838,female,1959
198847,female,1988
198864,female,1990
198879,male,1990
198899,female,1947
198925,female,1991
198935,female,1989
198937,female,1984
198998,female,1983
199024,female,1989
199031,female,1984
199033,female,1993
199048,male,1943
199106,female,1996
199108,female,1990
199142,female,1989
199177,female,1986
199179,male,1990
199189,female,1995
199219,male,1990
199280,female,1974
199317,female,1971
199389,female,1983
199412,female,1993
199432,male,1986
199448,female,1992
199450,female,1991
199462,female,1989
199465,female,NA
199481,female,1992
199500,female,1989
199509,female,1989
199514,male,1992
199532,male,1978
199537,male,1987
199594,female,1990
199632,female,1949
199652,male,1969
199661,female,1991
199707,female,1983
199734,male,1985
199749,male,1987
199750,female,1989
199773,male,1989
199781,female,1974
199794,female,1989
199801,female,1991
199830,female,1990
199835,female,1987
199840,male,1988
199849,male,1988
199853,female,1987
199875,female,1986
199881,male,1989
199894,female,1975
199909,female,1984
199964,female,1992
199973,female,1992
199982,male,1982
199996,female,1993
200015,female,1952
200036,female,1981
200084,female,1988
200106,female,1990
200112,female,1989
200124,female,1973
200187,female,1990
200189,female,1988
200206,female,1985
200249,female,1990
200312,male,1992
200314,female,1989
200324,female,1992
200327,female,1987
200342,female,1961
200363,female,1981
200364,male,1990
200365,female,1980
200454,male,1987
200492,male,1956
200512,female,1985
200515,male,1973
200518,male,1988
200534,female,1978
200566,female,1991
200611,female,1980
200635,male,1990
200647,male,1976
200648,male,1985
200701,male,1965
200702,female,1988
200707,female,1987
200721,male,1981
200749,female,1987
200784,female,1971
200820,female,1982
200825,female,1993
200841,male,1985
200859,male,1990
200862,female,1985
200864,male,1985
200879,male,1990
200907,female,1992
200916,female,1993
200926,female,1994
200929,female,1983
200938,female,1970
200962,male,1990
200963,male,1980
200964,female,1988
200997,female,1952
201016,female,1995
201034,female,1992
201056,male,1983
201067,female,1983
201072,female,1967
201081,female,1990
201091,male,1990
201093,male,1987
201123,male,1989
201156,male,1992
201185,female,1979
201214,female,1982
201277,female,1990
201305,male,1958
201316,female,1967
201349,female,1988
201363,female,1986
201372,female,1991
201410,male,1989
201433,female,1990
201440,female,1989
201446,female,1983
201450,female,1988
201472,female,1985
201483,female,1984
201484,female,1991
201564,female,1990
201565,female,1985
201574,female,1979
201580,female,1990
201588,female,1985
201616,female,1985
201635,male,1981
201639,female,1988
201661,male,1993
201662,male,1992
201665,male,1993
201775,female,1988
201787,male,1992
201812,female,1956
201819,female,1990
201821,male,1981
201830,female,1993
201854,female,1989
201867,male,1987
201872,female,1981
201876,female,1984
201902,female,1990
201918,female,1985
201927,female,1985
202037,male,1987
202069,male,1991
202079,female,1988
202099,female,1990
202154,female,1977
202185,male,1959
202201,female,1991
202202,female,1941
202260,female,1990
202261,female,1989
202267,female,1992
202278,female,1992
202279,female,1983
202280,female,1989
202295,female,1990
202309,female,1988
202317,male,1985
202321,female,1993
202328,female,1982
202335,female,1989
202338,female,1984
202345,male,NA
202354,male,1979
202357,male,1995
202361,female,1982
202375,female,1984
202401,female,1963
202415,male,1990
202425,female,1972
202444,female,1984
202490,female,1987
202497,female,1966
202503,female,1968
202541,female,1992
202544,male,1987
202560,female,1992
202582,female,1985
202588,female,1981
202595,female,1981
202620,female,1988
202626,male,1991
202641,female,1993
202686,female,1985
202689,female,1984
202694,female,1993
202716,male,1974
202753,female,1994
202762,female,1970
202765,female,1963
202770,female,1987
202783,female,1992
202786,male,1990
202788,female,1993
202802,female,1990
202807,female,1988
202814,female,NA
202832,female,1979
202837,male,NA
202839,male,1975
202895,female,1978
202906,male,1988
202934,female,1984
202949,female,1989
202959,female,1988
203019,male,1968
203032,female,1986
203036,male,1990
203047,female,1993
203056,female,1981
203064,female,1991
203071,female,1992
203073,female,1993
203075,male,1993
203099,female,NA
203107,female,1990
203111,female,1988
203112,female,1959
203148,female,1988
203150,male,1967
203180,female,1990
203182,male,1989
203205,female,1979
203220,female,1989
203257,female,1992
203278,female,1987
203279,female,1990
203280,male,1987
203287,male,1992
203290,male,1990
203294,male,1971
203300,female,1980
203324,male,1986
203338,female,1988
203341,female,1965
203347,male,1987
203349,female,1989
203350,female,1987
203368,female,1983
203373,female,1992
203388,male,1972
203416,female,NA
203417,female,1985
203466,female,1984
203475,female,1990
203484,female,1980
203505,female,1990
203509,female,NA
203521,male,1990
203522,female,1989
203531,female,1989
203551,male,1982
203596,female,1987
203600,female,1988
203634,female,1974
203648,female,1993
203676,female,1986
203699,female,1971
203768,female,1993
203780,female,1975
203792,female,1990
203823,female,1984
203824,female,1989
203859,female,1991
203861,female,1987
203889,male,1978
203959,female,1986
203964,female,1985
203971,female,1985
203977,male,1988
203988,female,1990
204002,male,1964
204025,female,1990
204026,male,1984
204038,male,1966
204042,male,1986
204049,female,1977
204055,male,1987
204067,male,1979
204071,female,1988
204072,female,1993
204078,female,1989
204081,female,1984
204147,male,1999
204152,female,1994
204158,female,1989
204164,male,1987
204169,female,1989
204197,female,1989
204208,female,1971
204212,female,1977
204248,female,1989
204268,male,1993
204276,female,1988
204294,female,1990
204315,female,1987
204317,female,1988
204318,female,1991
204350,male,1989
204359,female,1986
204374,female,1991
204413,female,1981
204432,NA,NA
204436,female,1993
204478,male,1989
204479,female,1988
204503,female,1991
204515,female,1989
204516,female,1990
204536,female,1986
204537,female,1988
204538,female,1984
204541,female,1986
204582,female,1991
204584,male,1990
204588,female,1986
204604,female,1969
204613,male,1974
204619,male,1965
204651,female,1981
204692,male,1958
204723,female,NA
204752,female,1972
204777,male,1989
204783,male,1984
204803,male,1991
204810,female,1992
204824,female,1981
204866,male,1992
204868,male,1964
204910,female,1989
204932,female,1996
204939,female,1987
204961,female,1989
204973,female,1989
204974,female,1990
204978,female,1988
204979,male,1987
204981,female,1978
204985,female,1954
204987,female,1990
204998,female,1986
205043,female,1980
205079,female,1972
205137,male,1979
205164,female,1966
205174,female,1986
205204,male,1988
205236,male,1994
205251,female,1954
205254,female,1958
205291,male,1992
205306,female,1963
205308,female,1959
205362,female,1993
205391,female,1994
205407,female,1980
205465,female,1970
205475,female,1990
205514,female,1992
205522,female,1990
205546,female,1987
205549,female,1987
205576,female,1992
205601,female,1991
205615,male,1959
205683,female,1989
205688,female,1969
205739,male,1988
205758,female,1992
205769,male,1984
205771,female,1977
205781,female,1990
205810,male,1975
205841,female,1989
205861,male,1972
205897,female,1990
206027,female,1991
206055,female,1978
206097,female,1987
206124,male,1985
206129,female,1985
