user_id,date,Ag,Co,Ex,Ne,Op
50001,2006-11-11,5.571428571428571,1.2,2,4.5,4.285714285714286
50004,2006-11-11,4.428571428571429,3.6,2.7777777777777777,2.875,4
50006,2006-11-11,4.428571428571429,4.1,2.3333333333333335,2.375,4
50010,2006-11-11,4,3.4,2.7777777777777777,2.2857142857142856,2.7142857142857144
50018,2006-11-11,4.428571428571429,4.4,3.6666666666666665,4.125,4
50019,2006-11-11,4.571428571428571,3,2.75,3.875,4.857142857142857
50045,2006-11-11,3.2857142857142856,2.8,1.8888888888888888,4,3.4285714285714284
50049,2006-11-11,3.857142857142857,2.8,5.222222222222222,3.125,4.285714285714286
50050,2006-11-12,3.4285714285714284,3.6,5.888888888888889,3.125,2.4285714285714284
50056,2006-11-12,4,2.6,2.6666666666666665,5.25,3.4285714285714284
50061,2006-11-12,3.5714285714285716,1.8,4.777777777777778,4.5,4.142857142857143
50064,2006-11-12,5.142857142857143,4,4.555555555555555,1.125,5.714285714285714
50069,2006-11-12,5.428571428571429,1.9,2.6666666666666665,5.125,5.571428571428571
50079,2006-11-12,4.428571428571429,3.1,2.888888888888889,2.625,4
50080,2006-11-12,4,3.4,3.888888888888889,0.625,5.714285714285714
50091,2006-11-12,5.285714285714286,2.2,2.4444444444444446,1.75,5.142857142857143
50096,2006-11-12,4.714285714285714,3.7,3.3333333333333335,1.75,3.7142857142857144
50122,2006-11-12,3.3333333333333335,3.4,2.7777777777777777,3.625,4.142857142857143
50125,2006-11-12,4.285714285714286,4,2.375,3.5,4.166666666666667
50128,2006-11-12,4.285714285714286,4.3,3.888888888888889,2.25,4.285714285714286
50157,2006-11-13,3.1666666666666665,2.3,2.111111111111111,4.75,5.285714285714286
50160,2006-11-13,5.285714285714286,4.1,5.444444444444445,0.875,6
50162,2006-11-13,3.2857142857142856,3.2,1,2.625,4.571428571428571
50170,2006-11-13,3,0,6,NaN,4
50171,2006-11-13,3.2857142857142856,3.3,2.111111111111111,2.5,4.285714285714286
50174,2006-11-13,5.285714285714286,2.3,2,3.375,4
50175,2006-11-13,4.714285714285714,3.3,3.4444444444444446,4.5,5.857142857142857
50179,2006-11-13,2.2857142857142856,3.5,0.8888888888888888,2.25,2.857142857142857
50184,2006-11-13,4,3.4,2.7777777777777777,1.625,2.5714285714285716
50197,2006-11-13,3,3,2.6666666666666665,3.625,3.857142857142857
50203,2006-11-13,4.571428571428571,2.8,1.5555555555555556,3.875,5.142857142857143
50210,2006-11-13,3.4285714285714284,2.9,3.2222222222222223,4.125,5.142857142857143
50255,2006-11-13,2,2.3,1.1111111111111112,4.75,3.142857142857143
50260,2006-11-13,3.4285714285714284,3,3.3333333333333335,3.75,1.7142857142857142
50267,2006-11-13,5,2.2,2.6666666666666665,4,4.142857142857143
50307,2006-11-13,4.285714285714286,1.9,5.333333333333333,2.375,5
50309,2006-11-13,5,3.2,2.888888888888889,1.75,4
50316,2006-11-14,3.4285714285714284,2.4,4.777777777777778,2,4.142857142857143
50318,2006-11-13,4,3,4.222222222222222,3,4.714285714285714
50331,2006-11-14,5,3.8,1.4444444444444444,1.5,5.714285714285714
50332,2006-11-14,3.6666666666666665,2.9,3.5,2.375,3.857142857142857
50343,2006-11-14,5.285714285714286,1.4,2.888888888888889,4.375,4.571428571428571
50359,2006-11-14,3.857142857142857,3.9,3.888888888888889,1.875,3.5714285714285716
50362,2006-11-14,4.428571428571429,4.7,4.111111111111111,2.125,4
50368,2006-11-14,3,3,3,3,3
50401,2006-11-14,5.285714285714286,3.2,4.777777777777778,2,4.714285714285714
50413,2006-11-14,4.857142857142857,5.2,2.888888888888889,1.75,3.4285714285714284
50426,2006-11-14,3.7142857142857144,4.4,1.8888888888888888,3.875,4.142857142857143
50429,2006-11-14,2.2857142857142856,1.8,3.2222222222222223,3,4.285714285714286
50433,2006-11-14,5.571428571428571,4.2,3.7777777777777777,2.125,6
50463,2006-11-15,3.5714285714285716,1.9,3.7777777777777777,1.875,5.428571428571429
50468,2006-11-15,NaN,NaN,NaN,NaN,NaN
50476,2006-11-15,4.571428571428571,4.1,1.7777777777777777,2.75,4.285714285714286
50488,2006-11-15,6,5.1,4.333333333333333,1.25,1.8571428571428572
50501,2006-11-15,4.857142857142857,2.6,1.7777777777777777,4.25,4.142857142857143
50502,2006-11-15,3.2857142857142856,2.1,5.111111111111111,3.375,4
50524,2006-11-15,4,2.8,2.2222222222222223,2.375,3.7142857142857144
50525,2006-11-15,3.2857142857142856,3.2,3,3.125,5.285714285714286
50531,2006-12-12,2.5714285714285716,4.1,3.7777777777777777,2.875,3.7142857142857144
50537,2006-11-15,2.7142857142857144,2.9,5,1.375,4.428571428571429
50550,2006-11-16,4,1.9,2.111111111111111,4.5,5
50586,2006-11-16,5,2.9,4.111111111111111,4.25,3.142857142857143
50589,2006-11-16,4.857142857142857,4.8,3.3333333333333335,1.125,4.285714285714286
50624,2006-11-16,4.714285714285714,3.2,1.7777777777777777,3.5,5
50639,2006-11-16,4.714285714285714,3.5,2.5555555555555554,2.375,5.714285714285714
50650,2006-11-16,4.285714285714286,3.6,2.888888888888889,3.5,3.7142857142857144
50653,2006-11-16,4.857142857142857,3.1,4.375,2.3333333333333335,3.7142857142857144
50657,2006-11-16,5.142857142857143,2.8,5,1.875,4.571428571428571
50677,2006-11-17,2.7142857142857144,2.7,4,5,5.142857142857143
50682,2006-11-17,NaN,5,NaN,NaN,2
50687,2006-11-17,3.142857142857143,4.2,4.555555555555555,2.5,5.857142857142857
50699,2006-11-17,3.857142857142857,3.5,3.4444444444444446,2.5714285714285716,4
50719,2006-11-17,4.571428571428571,4.4,3.4444444444444446,2.25,3.7142857142857144
50721,2006-11-17,4.714285714285714,3.8,4,2.625,4.285714285714286
50726,2006-11-17,3.7142857142857144,2.8,1.7777777777777777,3.5,3.5714285714285716
50733,2006-11-17,4.142857142857143,2.3333333333333335,1.6666666666666667,4.25,4.714285714285714
50736,2006-11-17,4.571428571428571,3.5,4.111111111111111,0.125,4.285714285714286
50739,2006-11-17,4.142857142857143,4,3.111111111111111,2.875,2.7142857142857144
50743,2006-11-17,5,3.25,4.444444444444445,2.75,5.571428571428571
50748,2006-11-17,5.285714285714286,3.2,3.2222222222222223,3.625,5.571428571428571
50749,2006-11-18,3.7142857142857144,2.9,3.888888888888889,2.625,2.5714285714285716
50754,2006-11-17,4.857142857142857,3.6,5,1.5,5.857142857142857
50757,2006-11-18,3.2857142857142856,2.7,3.111111111111111,3.375,4
50764,2006-11-18,5.142857142857143,1.9,2.4444444444444446,3.875,4
50765,2006-11-18,4.142857142857143,3.1,5.222222222222222,2.875,5.142857142857143
50768,2006-11-18,5.857142857142857,4.5,4.666666666666667,1.125,3.5714285714285716
50779,2006-11-18,5.285714285714286,3.6,2.3333333333333335,2.875,4.428571428571429
50782,2006-11-18,3.5714285714285716,1.7777777777777777,4,3.875,5.714285714285714
50788,2006-11-18,3.5714285714285716,3,4.111111111111111,2.625,4.571428571428571
50798,2006-11-18,4.285714285714286,2.6,4.5,2,3.7142857142857144
50812,2006-11-18,4.285714285714286,4.3,5.111111111111111,1.375,5
50818,2006-11-18,4.285714285714286,2.5,2.888888888888889,1.625,3
50825,2006-11-18,3,3.2,1.2222222222222223,4.25,3.5714285714285716
50850,2006-11-19,2.2857142857142856,2.7,3.2222222222222223,2.875,3.4285714285714284
50855,2006-11-19,3.7142857142857144,3.4,3.7777777777777777,4.125,5.857142857142857
50877,2006-11-19,3.857142857142857,3.5555555555555554,4.444444444444445,3.125,5.571428571428571
50882,2006-11-19,3.142857142857143,2.8,2,2,4.571428571428571
50888,2006-11-19,NaN,NaN,NaN,NaN,NaN
50894,2006-11-19,3.7142857142857144,3.4,4.222222222222222,2.625,4.285714285714286
50901,2006-11-20,3,4.5,5,1.125,4.571428571428571
50908,2006-11-19,2.4285714285714284,3.7,3,2.875,3.3333333333333335
50909,2006-11-19,4.142857142857143,3.2222222222222223,4.666666666666667,2,4
50912,2006-11-19,3.4285714285714284,3.9,4.222222222222222,4.5,4
50924,2006-11-20,3.2857142857142856,5.3,3,3.625,5.428571428571429
50927,2006-11-20,4.142857142857143,3.1,2.7777777777777777,3.375,5.857142857142857
50936,2006-11-20,5.142857142857143,1,3.2222222222222223,5.125,5.857142857142857
50938,2006-11-20,3,3.2,3.6666666666666665,2,5.714285714285714
50939,2006-11-20,4.714285714285714,4.2,3.888888888888889,2.5,5.714285714285714
50940,2006-11-20,4,2.9,4.222222222222222,3.125,3.7142857142857144
50951,2006-11-20,5,2.2,2.4444444444444446,2.75,5
50955,2006-11-20,3.2857142857142856,3.3,3.3333333333333335,3.75,4.142857142857143
50956,2006-11-20,4.428571428571429,2.4,3.888888888888889,3.125,4.571428571428571
50969,2006-11-20,2.4285714285714284,3.9,3,3.25,2.857142857142857
50976,2006-11-20,3.5714285714285716,3.6,3.888888888888889,1.375,4.714285714285714
50977,2006-11-20,3,3.7,3,3.75,2.2857142857142856
50979,2006-11-20,3.857142857142857,3.2,2.888888888888889,2,2.7142857142857144
50981,2006-11-20,4.857142857142857,3.5,2.7777777777777777,2.125,2.8333333333333335
50984,2006-11-20,3.857142857142857,2.6,3.888888888888889,4.5,3
50995,2006-11-20,4.142857142857143,3.8,2.4444444444444446,2.125,4.428571428571429
51008,2006-11-20,4.142857142857143,1.9,2.7777777777777777,2.125,2.857142857142857
51028,2006-11-20,5.142857142857143,4,5.111111111111111,2.5,5.714285714285714
51037,2006-11-20,NaN,NaN,2,5,6
51051,2006-11-20,NaN,NaN,NaN,NaN,NaN
51055,2006-11-20,3.142857142857143,2.2,4.333333333333333,3.5,5.857142857142857
51062,2006-11-20,4.571428571428571,2.7,3,1.375,5.285714285714286
51087,2006-11-21,4,2.6,3.111111111111111,3.25,5.142857142857143
51093,2006-11-21,2.142857142857143,2.3,4,2.875,2.857142857142857
51105,2006-11-21,4.571428571428571,3.1,3,2.25,4.857142857142857
51108,2006-11-21,3.142857142857143,2.5,4.222222222222222,2.375,3
51121,2006-11-21,4.142857142857143,3.3,3.888888888888889,2.125,4.142857142857143
51132,2006-11-21,4.714285714285714,4.2,4.777777777777778,2.125,5.857142857142857
51160,2006-11-21,3.3333333333333335,3.3333333333333335,4.5,2.4285714285714284,4
51170,2006-11-21,4.142857142857143,4.4,3.111111111111111,2,4.571428571428571
51190,2006-11-21,4.857142857142857,3.5,5.222222222222222,1.125,5
51204,2006-11-21,5.285714285714286,2.9,4.444444444444445,3,4
51234,2006-11-21,4.714285714285714,3.2,4.555555555555555,3,5.428571428571429
51254,2006-11-21,2.7142857142857144,4.5,2.2222222222222223,4.375,5
51265,2006-11-21,5.857142857142857,2.6,1.7777777777777777,3.625,4.857142857142857
51270,2006-11-21,3.142857142857143,2.3,0.7777777777777778,3.625,3.5714285714285716
51273,2006-11-21,4.714285714285714,3.9,3.3333333333333335,2,4.285714285714286
51275,2006-11-21,NaN,NaN,NaN,NaN,NaN
51282,2006-11-21,4.428571428571429,3.1,4.444444444444445,4.375,5.428571428571429
51285,2006-11-21,4,5,NaN,4,6
51296,2006-11-22,5.142857142857143,4.1,4.444444444444445,1.75,5.714285714285714
51304,2006-11-22,2.4285714285714284,1.2,2.111111111111111,4,2.142857142857143
51305,2006-11-22,4.285714285714286,3.8,3.3333333333333335,2,4.571428571428571
51307,2006-11-22,1.8571428571428572,3.4,4.333333333333333,0.75,6
51313,2006-11-22,5.428571428571429,3.4,1.4444444444444444,3.125,4.857142857142857
51327,2006-11-22,3,3.9,4.444444444444445,3.875,2.7142857142857144
51336,2006-11-22,4.857142857142857,2.4,5.666666666666667,1.25,4.714285714285714
51338,2006-11-22,5,3.1,5.333333333333333,1.25,5.571428571428571
51352,2006-11-22,4.857142857142857,3.1,4.777777777777778,3,4.714285714285714
51355,2006-11-22,4.428571428571429,3.9,3.5555555555555554,1.875,3.7142857142857144
51358,2006-11-22,5.5,3.7,4.111111111111111,1.625,4.714285714285714
51364,2006-11-22,3.857142857142857,2.4,4.888888888888889,3.875,5.857142857142857
51419,2006-11-22,4,3.2,3,3.5,4.285714285714286
51420,2006-11-22,2,3.1,1.8888888888888888,4.5,2.4285714285714284
51424,2006-11-22,4.714285714285714,3.2,4.666666666666667,1.125,5.285714285714286
51427,2006-11-22,4.142857142857143,3.5,5.333333333333333,5.375,5.285714285714286
51453,2006-11-22,4.285714285714286,4.8,3.3333333333333335,0.625,3.5714285714285716
51456,2006-11-22,4,3.2,3.7777777777777777,2.75,5.714285714285714
51468,2006-11-22,3.7142857142857144,3.9,3.888888888888889,1,2.4285714285714284
51477,2006-11-23,4.714285714285714,3.3,5,1.625,5.571428571428571
51479,2006-11-23,4.571428571428571,3,3.4444444444444446,2.5714285714285716,5
51485,2006-11-23,4.857142857142857,4.5,2,2.375,4.714285714285714
51486,2006-11-23,4.857142857142857,4.4,2.3333333333333335,4,5.714285714285714
51489,2006-11-23,4.714285714285714,3.9,3.2222222222222223,1.5,4.714285714285714
51504,2006-12-18,4.285714285714286,3.2,2.3333333333333335,4.625,4.714285714285714
51533,2006-11-23,1.7142857142857142,2.5,2.3333333333333335,3.875,2.857142857142857
51535,2006-11-23,4,3.2,1.7777777777777777,2.5,3.7142857142857144
51545,2007-02-23,4.142857142857143,3,4,2.5,3.857142857142857
51564,2007-03-26,4.857142857142857,3.2,3.4444444444444446,3.75,4
51579,2006-11-23,3.5714285714285716,3.1,3.3333333333333335,2.125,3.142857142857143
51584,2006-11-23,3.4285714285714284,3.8,0.8888888888888888,4,3.142857142857143
51588,2006-11-23,3.142857142857143,4.7,4.444444444444445,2.75,3.2857142857142856
51595,2006-11-23,3.857142857142857,3.2,2.2222222222222223,3.25,3.4285714285714284
51598,2006-11-23,3.857142857142857,2.8,4,4.25,3.5714285714285716
51622,2006-12-05,2.6666666666666665,2,1.75,3.25,5.285714285714286
51625,2006-11-23,2.142857142857143,2,2.111111111111111,3.2857142857142856,3.4285714285714284
51626,2006-11-23,4.714285714285714,2.7,4.333333333333333,1.75,3.857142857142857
51646,2006-11-23,4.142857142857143,3.1,3.888888888888889,3,4.857142857142857
51647,2006-11-23,3,4.9,1.2222222222222223,0.875,5.285714285714286
51666,2006-11-23,2.4285714285714284,2,3.888888888888889,1.125,4
51669,2006-11-23,4.285714285714286,2.3,3.3333333333333335,3.5,4.714285714285714
51673,2006-11-24,2.4285714285714284,4.5,2.2222222222222223,3.875,4
51675,2006-11-24,4.142857142857143,3.7,3.4444444444444446,2.125,5.428571428571429
51691,2006-11-24,4.285714285714286,4.111111111111111,0.7777777777777778,4,4.142857142857143
51700,2006-11-24,3.4285714285714284,1.5,2.2222222222222223,3.125,4.714285714285714
51761,2006-11-24,3.7142857142857144,3,3,2.125,3.5714285714285716
51780,2006-11-24,2.142857142857143,3.5,3.6666666666666665,4.375,5.428571428571429
51782,2006-11-24,3.142857142857143,2.4,2.2222222222222223,1.875,5.142857142857143
51834,2006-11-24,5,3,2,3.625,4.857142857142857
51845,2007-05-06,2.5714285714285716,4.2,2,1.625,4.428571428571429
51856,2006-11-24,3.857142857142857,5.222222222222222,2.6666666666666665,1.5,5.285714285714286
51873,2006-11-24,4.571428571428571,3.6,4,2.125,4.714285714285714
51875,2006-11-24,3.4285714285714284,3.3,3.6666666666666665,2.875,3.2857142857142856
51882,2006-11-24,4.571428571428571,3.1,2.6666666666666665,2.125,5.571428571428571
51883,2006-11-24,4.285714285714286,3.4,4.333333333333333,2.625,4.285714285714286
51888,2006-11-25,3.142857142857143,3.3,2.7777777777777777,3.375,3
51891,2006-11-25,4.428571428571429,3.6,4.777777777777778,1.75,4.857142857142857
51892,2006-11-25,5.428571428571429,4.444444444444445,4.666666666666667,1.5,4.166666666666667
51897,2006-11-25,3.857142857142857,4.1,5.555555555555555,0.75,5.142857142857143
51902,2006-11-25,4.142857142857143,3.5555555555555554,4,0.875,5.571428571428571
51907,2006-11-25,3.857142857142857,3.9,4.444444444444445,3.75,4.571428571428571
51918,2006-11-25,5.142857142857143,3.7,4.666666666666667,1.75,3.4285714285714284
51923,2006-11-27,5.428571428571429,3.2,3.4444444444444446,3.25,4.857142857142857
51924,2006-11-25,3.857142857142857,3.9,4.555555555555555,2.125,3.142857142857143
51933,2006-11-25,4.428571428571429,2.8,4.111111111111111,2.875,4.142857142857143
51939,2006-11-25,4.142857142857143,2.9,3.6666666666666665,3.125,2.5714285714285716
51952,2006-11-25,4.571428571428571,4.2,3.6666666666666665,3.5,4.714285714285714
51955,2006-11-25,4.714285714285714,3.6,4.111111111111111,2,5.571428571428571
51959,2006-11-25,4,2.9,2.6666666666666665,2.875,2.4285714285714284
51964,2006-11-25,3.857142857142857,3.7,4.666666666666667,2.625,4.571428571428571
51966,2006-11-25,3.142857142857143,3.3,3.6666666666666665,3.625,3.2857142857142856
51967,2006-11-25,3.7142857142857144,1.1,3.3333333333333335,1.875,5.714285714285714
51976,2006-11-26,1.7142857142857142,1.7,3.7777777777777777,3.625,3.7142857142857144
51977,2006-11-26,4.285714285714286,3.1,2.7777777777777777,1.75,4
51994,2006-11-26,3,2.4,2.3333333333333335,1.375,3.7142857142857144
52011,2006-11-26,3.142857142857143,1.9,1.8888888888888888,5,5.285714285714286
52017,2006-11-26,3.857142857142857,3,3.6666666666666665,2.25,3.857142857142857
52023,2006-11-26,4.571428571428571,4.1,3.5555555555555554,3.125,4.428571428571429
52026,2006-11-26,5,4.4,2.111111111111111,1.875,3.7142857142857144
52030,2006-11-26,4.285714285714286,4.2,4.555555555555555,1,4.714285714285714
52032,2006-11-26,5.857142857142857,1.3,3.6666666666666665,4.125,6
52035,2006-11-26,4.285714285714286,4.4,5.555555555555555,3.125,3.7142857142857144
52037,2006-11-26,3.857142857142857,3.2,5.666666666666667,0.625,5.571428571428571
52046,2006-11-26,3.2857142857142856,1.4,2.6666666666666665,3.25,4
52058,2006-11-26,4,3.5,2.5555555555555554,2.125,5
52062,2006-11-26,4,4.8,5.333333333333333,1.125,4.714285714285714
52064,2006-11-26,4.142857142857143,4.2,4.333333333333333,1.25,4.571428571428571
52066,2006-11-26,4.857142857142857,3.8,1.7777777777777777,1.5,4.285714285714286
52071,2006-11-26,4.857142857142857,2.2,2.6666666666666665,3.5,4
52074,2006-11-27,3.4285714285714284,1.5,4.333333333333333,2.125,5.714285714285714
52079,2006-11-27,4.428571428571429,2.6666666666666665,2.5555555555555554,3.125,5.714285714285714
52081,2006-11-27,2.5714285714285716,4.8,3.5555555555555554,2.75,4.571428571428571
52085,2006-11-27,3.2857142857142856,3,2.7777777777777777,3.375,3.857142857142857
52089,2006-11-27,5,4.3,3,3.25,3.857142857142857
52092,2006-11-27,4.571428571428571,4.8,4.333333333333333,1.625,4.571428571428571
52101,2006-11-27,4,2.9,2.5555555555555554,1.375,3.7142857142857144
52105,2006-11-27,4.857142857142857,3.2,3.111111111111111,3.125,5.142857142857143
52106,2006-11-27,4.571428571428571,1.7,3.111111111111111,4.375,5.571428571428571
52108,2006-11-27,3.4285714285714284,2.4,4.111111111111111,2.875,4
52117,2006-11-27,4,4.333333333333333,4.777777777777778,4.25,4.857142857142857
52127,2006-11-27,3.857142857142857,1.9,2.5555555555555554,2.857142857142857,5
52128,2006-11-27,5.428571428571429,5.5,1.6666666666666667,2.625,5.571428571428571
52134,2006-11-27,4.714285714285714,3.5,1.1111111111111112,3.25,5
52146,2006-11-27,NaN,NaN,NaN,NaN,NaN
52160,2006-11-27,4.2,4.2,3.5,3,4.428571428571429
52164,2006-11-27,3.5714285714285716,3.2,4,3.75,5.428571428571429
52176,2006-11-28,5.142857142857143,2.1,3.2222222222222223,2.5,5.571428571428571
52178,2006-12-18,3.5714285714285716,3.7,4.555555555555555,2.625,4.714285714285714
52179,2006-11-28,3.2857142857142856,1.9,2.2222222222222223,2.75,5.571428571428571
52189,2006-11-28,4.428571428571429,3.5,4.555555555555555,0.75,5.285714285714286
52213,2006-11-28,2,2.5,4.333333333333333,3.5,4.714285714285714
52241,2006-11-29,4.285714285714286,3.1,4.666666666666667,3.375,4.714285714285714
52245,2006-11-28,4.428571428571429,2.7,5.555555555555555,2.625,3.857142857142857
52251,2006-11-28,4.571428571428571,3.6,5,2.25,3.2857142857142856
52262,2006-11-28,3.142857142857143,2.4,1,3.75,5.857142857142857
52267,2006-11-28,4.285714285714286,4.3,5.333333333333333,2.5,5.142857142857143
52273,2006-11-28,5.142857142857143,4.5,3.4444444444444446,3.125,4.714285714285714
52278,2006-11-28,4.142857142857143,3.5,4.111111111111111,1.5,3.857142857142857
52296,2006-11-28,3.2857142857142856,3.1,5.111111111111111,3.625,3.2857142857142856
52300,2006-11-28,4.571428571428571,2.9,5.111111111111111,1.375,2.857142857142857
52301,2006-11-28,4.857142857142857,4.111111111111111,4.777777777777778,1.875,5.142857142857143
52302,2006-11-28,4.428571428571429,3,5.111111111111111,1.375,1.5714285714285714
52304,2006-11-28,5.666666666666667,2.875,2.7777777777777777,2.375,5
52308,2006-11-28,3.7142857142857144,2,2.7777777777777777,3.25,3
52316,2006-11-28,5.714285714285714,3,3.3333333333333335,5.625,2.7142857142857144
52321,2006-11-29,4.285714285714286,3.8,2.2222222222222223,3.25,1.8571428571428572
52323,2006-11-29,4.428571428571429,3.6,4.333333333333333,2.625,4.142857142857143
52327,2006-11-29,4.571428571428571,2.9,4.666666666666667,4.5,1.8571428571428572
52333,2006-11-29,4.428571428571429,3.7,2.888888888888889,5,6
52335,2006-11-29,4.142857142857143,2.3,1.6666666666666667,3.25,4.285714285714286
52337,2006-11-29,4,2.8,3.111111111111111,3.125,5
52338,2006-11-29,3.857142857142857,2.9,1.8888888888888888,4.375,5.285714285714286
52353,2006-11-29,3.7142857142857144,2.7,2.5555555555555554,3.125,6
52362,2006-11-29,2.142857142857143,2.7,3.111111111111111,4.625,4
52367,2006-11-29,NaN,NaN,NaN,NaN,NaN
52375,2006-11-29,4.285714285714286,2.7,3.2222222222222223,2.5,4.285714285714286
52376,2006-11-30,2.7142857142857144,2.5,3.7777777777777777,1.375,3.2857142857142856
52384,2006-11-29,5,4.4,2.7777777777777777,3.625,4.857142857142857
52399,2006-11-29,4,2.6,3.5555555555555554,1.5,3.5714285714285716
52400,2006-11-29,2.5714285714285716,2.3,3.6666666666666665,4.375,4.571428571428571
52405,2006-11-29,2.857142857142857,2.4,5.111111111111111,4.75,2.2857142857142856
52427,2006-11-29,3.7142857142857144,3.2,2.3333333333333335,1.5,4.285714285714286
52431,2006-11-29,NaN,2,NaN,NaN,NaN
52433,2006-11-30,3.857142857142857,2.4,3.888888888888889,3.875,5.428571428571429
52446,2006-11-30,3.7142857142857144,3.9,4.111111111111111,1.875,3.857142857142857
52448,2006-11-30,4.142857142857143,2.6,1.3333333333333333,4.5,5
52451,2006-11-30,3.857142857142857,2.3,1.5555555555555556,2.125,3.5714285714285716
52465,2006-11-30,3.2857142857142856,3.4,3.3333333333333335,3.25,4.142857142857143
52475,2007-07-16,3.7142857142857144,2.5,3.4444444444444446,2.375,5.428571428571429
52499,2006-11-30,4.142857142857143,2.1,2.6666666666666665,2.75,3.7142857142857144
52504,2006-11-30,3.8333333333333335,2.2,1.7777777777777777,3.25,3.857142857142857
52521,2006-11-30,4,3.2,3.4444444444444446,2.625,4.714285714285714
52533,2006-11-30,4.428571428571429,5.2,3.5,2,3.857142857142857
52540,2006-11-30,3.7142857142857144,3.9,3.7777777777777777,2.25,3.142857142857143
52542,2006-11-30,3.142857142857143,2,5.555555555555555,0.5,4.428571428571429
52544,2006-11-30,4.428571428571429,3.6,4.777777777777778,3,3.857142857142857
52547,2006-11-30,5.142857142857143,2.2,0.3333333333333333,5.125,4.285714285714286
52548,2006-11-30,5,2.888888888888889,2.111111111111111,3.625,5.428571428571429
52549,2006-11-30,2.2857142857142856,3.8,4.777777777777778,2,4.714285714285714
52565,2006-12-01,5.285714285714286,3.1,4.444444444444445,3.75,5
52570,2006-12-01,5,2.7,3.5555555555555554,1,4.428571428571429
52571,2006-12-01,5.571428571428571,3.7,3.5555555555555554,4.625,4.714285714285714
52575,2006-12-01,4.714285714285714,3.5,3.75,1.125,4.857142857142857
52576,2006-12-01,5.571428571428571,4.2,3.888888888888889,1.25,3.2857142857142856
52586,2006-12-01,5,4,3.7777777777777777,3.875,5.714285714285714
52587,2006-12-01,3.5714285714285716,3.1,3,4.5,4.142857142857143
52592,2006-12-01,4.571428571428571,3.6,3.888888888888889,1.5,4
52593,2006-12-01,3.4285714285714284,2.7,3.3333333333333335,1.375,2.7142857142857144
52601,2006-12-01,4.142857142857143,3.4,1.3333333333333333,3,4.714285714285714
52604,2006-12-01,4,3,2,3.5,4
52637,2006-12-01,2.142857142857143,1.8,0.3333333333333333,6,4.714285714285714
52648,2006-12-01,4.285714285714286,2.4,3.7777777777777777,3.125,4.571428571428571
52650,2006-12-02,3,2.3,1.3333333333333333,3.25,4.428571428571429
52656,2006-12-02,NaN,NaN,NaN,NaN,NaN
52666,2006-12-02,NaN,NaN,NaN,NaN,NaN
52668,2006-12-02,3,2.3,1.1111111111111112,2.75,4.571428571428571
52673,2006-12-02,3.2857142857142856,3.5,3,2.5,3.4285714285714284
52674,2006-12-02,3.2857142857142856,2,2.6666666666666665,3,5
52680,2006-12-02,4.142857142857143,4.1,5.333333333333333,1.75,5.285714285714286
52686,2006-12-02,4,2.1,3.6666666666666665,3.125,3.857142857142857
52701,2006-12-04,5,1.6,3.5555555555555554,3.75,2.4285714285714284
52709,2006-12-02,NaN,NaN,NaN,NaN,NaN
52727,2006-12-02,4.142857142857143,3.9,4.777777777777778,1.5,4.571428571428571
52735,2006-12-03,4,4,3.5555555555555554,3.5,4.142857142857143
52737,2006-12-02,4.571428571428571,2.9,4.222222222222222,2.5,5
52742,2006-12-03,3.5,3.9,2.5555555555555554,3.625,5
52755,2006-12-03,2,4.6,5.111111111111111,2.5,5.714285714285714
52756,2006-12-03,5,3.8,4.111111111111111,1.375,3.857142857142857
52757,2006-12-03,5.428571428571429,5.2,5.222222222222222,1.75,6
52781,2006-12-03,3.857142857142857,3.2,2.6666666666666665,1.625,3.7142857142857144
52785,2006-12-03,3.5714285714285716,3.8,4.555555555555555,2.875,4.142857142857143
52793,2006-12-03,4.428571428571429,3.2,1.1111111111111112,2.5,4.428571428571429
52798,2006-12-03,NaN,NaN,NaN,NaN,NaN
52801,2006-12-03,3.142857142857143,3.6,4,2.375,4.857142857142857
52802,2006-12-03,3,2.8,3.2222222222222223,2.4285714285714284,3.857142857142857
52805,2006-12-03,5.857142857142857,5.3,3.5555555555555554,1.375,5.571428571428571
52814,2006-12-03,4.857142857142857,3.7,3.7777777777777777,1.875,5
52817,2006-12-03,4.142857142857143,3.2,3.5555555555555554,1.875,3.5714285714285716
52820,2006-12-03,4.142857142857143,2.7,5,1.5,2
52823,2006-12-03,1.7142857142857142,3.7,4.777777777777778,3.375,6
52827,2006-12-03,4.285714285714286,3.4,3.111111111111111,4.125,5.285714285714286
52846,2006-12-04,3,2.8,3.3333333333333335,4.25,4
52847,2006-12-04,3.4285714285714284,4.3,3.3333333333333335,3,5.714285714285714
52852,2006-12-04,4,1.9,4.222222222222222,3,5.285714285714286
52860,2006-12-04,4,4.6,5.444444444444445,3.25,4.714285714285714
52864,2006-12-04,1.8333333333333333,1.9,4.555555555555555,4.375,5.285714285714286
52872,2006-12-04,6,5.8,4.666666666666667,1.25,5.142857142857143
52874,2006-12-04,3.2857142857142856,2.1,1.5555555555555556,4.375,3.4285714285714284
52878,2006-12-04,6,NaN,NaN,0,0
52880,2006-12-04,3.4285714285714284,3.2222222222222223,2.5555555555555554,3.625,4.857142857142857
52898,2006-12-04,4.285714285714286,3,5.333333333333333,2.25,4.571428571428571
52899,2006-12-04,4.571428571428571,2.7,2.5555555555555554,4.375,4.285714285714286
