user_id,sex,age,id,q2616,q2617,q2618,q2619,q2620,q2621,q2622,q2623,q2624,q2625,q2626,q2627,q2628,q2629,q2630,q2631,q2632,q2633,q2634,q2635,q2636,q2637,q2638,q2639,q2640,starttime,endtime
274144,male,19.8,2749,1,1,4,4,1,1,4,1,4,4,4,4,1,2,4,1,3,1,4,4,1,1,4,1,4,2010-04-10 23:51:25,2010-04-10 23:53:57
274317,female,31.7,2750,4,4,3,2,4,4,3,3,2,2,3,2,4,4,2,4,3,4,3,2,4,4,1,4,2,2010-04-11 08:53:14,2010-04-11 08:57:10
274438,male,17.4,2751,2,4,3,3,2,2,3,2,4,2,4,2,2,2,4,3,2,4,3,1,4,1,1,2,1,2010-04-11 20:27:43,2010-04-11 20:31:06
274697,female,30.0,2752,3,4,3,3,2,2,4,3,3,2,2,4,4,3,3,4,2,3,2,3,1,3,2,1,3,2010-04-12 08:51:59,2010-04-12 08:55:03
274821,female,49.8,2753,3,4,1,3,2,2,4,1,4,3,3,4,2,3,4,3,4,3,2,3,3,1,3,3,3,2010-04-12 18:25:33,2010-04-12 18:27:03
274847,female,27.1,2754,3,4,3,2,4,2,3,2,2,3,2,3,3,2,1,4,3,,3,3,4,3,4,2,3,2010-04-12 20:04:17,2010-04-12 20:06:04
274998,male,17.6,2755,2,3,4,4,1,2,4,1,4,2,3,4,2,3,3,4,3,3,4,2,4,4,1,4,4,2010-04-13 05:14:57,2010-04-13 05:16:34
275084,female,31.7,2756,2,4,3,3,1,1,1,1,1,3,2,4,1,4,4,2,2,1,4,3,3,3,3,1,3,2010-04-13 19:07:01,2010-04-13 19:09:08
275214,male,27.6,2757,1,1,3,2,1,4,4,1,4,3,1,3,1,2,3,4,3,3,4,1,2,4,3,4,1,2010-04-13 22:21:42,2010-04-13 22:24:09
275291,female,,2758,3,4,2,2,3,4,3,1,3,3,1,3,3,4,2,3,2,2,2,2,4,4,2,3,3,2010-04-13 23:36:04,2010-04-13 23:38:57
275031,male,17.4,2759,3,4,2,3,2,4,2,1,2,3,1,1,3,4,3,4,1,2,3,1,4,4,1,2,1,2010-04-14 04:18:26,2010-04-14 04:21:34
275379,female,19.8,2760,4,3,3,2,2,2,3,4,3,3,2,4,4,3,2,3,2,3,2,1,3,4,2,3,3,2010-04-14 05:54:27,2010-04-14 05:57:28
275433,male,21.4,2761,2,3,4,3,1,1,4,1,4,4,1,2,2,1,3,1,4,2,3,3,1,2,4,1,4,2010-04-14 08:12:23,2010-04-14 08:17:14
275526,female,32.5,2762,2,4,2,1,1,2,2,1,3,4,3,3,3,4,3,3,2,2,3,2,3,2,2,2,3,2010-04-14 19:03:11,2010-04-14 19:06:18
272921,female,47.8,2763,1,3,4,3,1,3,4,1,4,3,4,4,1,4,2,1,3,3,1,4,4,3,3,4,3,2010-04-15 16:57:51,2010-04-15 17:04:55
275995,male,20.8,2764,1,3,4,3,1,2,3,1,3,3,4,4,2,2,3,1,2,3,4,2,3,3,4,1,4,2010-04-15 23:43:35,2010-04-15 23:49:44
276042,female,14.0,2765,2,4,3,4,2,1,4,1,4,4,4,4,2,2,2,3,4,3,4,4,1,1,2,1,4,2010-04-16 20:27:52,2010-04-16 20:30:03
276272,male,29.5,2766,2,3,2,3,2,3,3,1,3,2,2,4,1,3,2,,3,3,3,3,3,2,3,2,2,2010-04-17 00:34:14,2010-04-17 00:37:43
276328,male,36.0,2767,3,3,4,4,2,2,4,1,4,4,1,3,3,1,3,2,1,3,3,3,3,2,3,3,3,2010-04-17 05:49:24,2010-04-17 05:51:52
276391,male,29.3,2768,2,2,3,1,1,3,4,2,4,4,2,4,2,3,3,3,2,3,2,2,3,2,3,2,3,2010-04-17 16:20:51,2010-04-17 16:27:14
267109,female,46.1,2769,4,3,1,1,3,4,4,3,4,2,4,4,4,4,2,4,2,2,2,1,4,4,1,2,4,2010-04-20 01:22:38,2010-04-20 01:24:37
277134,female,24.5,2770,4,4,3,4,2,2,4,3,4,3,4,3,4,3,4,2,4,4,4,3,4,1,1,1,1,2010-04-20 09:13:52,2010-04-20 09:21:21
277144,female,26.3,2771,2,2,3,4,1,2,4,1,4,3,4,4,2,3,3,3,3,2,1,2,2,1,2,1,3,2010-04-20 09:31:30,2010-04-20 09:33:30
275149,female,19.1,2772,2,4,3,3,2,2,4,2,3,4,3,4,3,2,4,2,3,2,3,3,2,2,3,1,3,2010-04-20 15:52:51,2010-04-20 15:54:53
277303,female,18.8,2773,2,2,3,4,1,2,4,1,4,3,1,4,2,2,2,3,3,2,4,3,2,3,3,2,4,2010-04-21 01:37:02,2010-04-21 01:39:13
277534,female,23.3,2774,2,4,3,2,3,3,3,1,3,2,2,2,2,3,3,4,1,2,4,3,3,4,1,2,3,2010-04-22 05:12:21,2010-04-22 05:14:57
277537,male,23.9,2775,4,2,4,3,2,3,4,2,4,4,3,4,1,1,2,1,3,3,3,2,3,1,3,3,4,2010-04-23 08:51:46,2010-04-23 08:54:44
277777,female,18.2,2776,3,4,1,3,4,4,4,2,4,4,2,4,4,4,3,4,4,4,4,2,1,4,2,1,1,2010-04-25 07:19:31,2010-04-25 07:22:25
278067,female,15.9,2777,3,4,1,2,3,4,1,1,3,3,3,3,1,3,2,4,2,4,3,2,2,3,1,2,2,2010-04-25 16:45:40,2010-04-25 16:50:21
278579,female,29.4,2778,1,3,3,1,2,4,1,1,4,1,3,2,4,4,2,4,1,1,2,1,4,2,1,3,1,2010-04-28 01:51:50,2010-04-28 01:53:44
278859,female,27.1,2779,2,4,3,3,2,3,4,1,4,4,3,3,2,3,4,2,2,1,1,4,1,2,3,1,3,2010-04-29 08:45:11,2010-04-29 08:47:40
278926,female,26.9,2780,3,4,,2,2,4,4,1,4,2,3,4,3,4,3,4,2,4,4,1,2,2,1,3,3,2010-04-29 16:33:40,2010-04-29 16:36:19
279000,female,23.3,2781,2,3,2,2,3,2,2,4,2,3,1,4,3,4,2,3,1,2,3,3,2,4,3,1,3,2010-04-30 15:18:28,2010-04-30 15:26:54
279083,male,49.0,2782,2,2,3,1,1,1,4,1,4,3,4,4,1,1,3,1,4,2,4,4,2,1,3,2,4,2010-04-30 15:27:55,2010-04-30 15:29:29
279260,female,22.1,2783,1,3,3,3,1,1,3,2,2,3,2,4,2,4,3,3,3,1,1,3,4,2,3,1,3,2010-05-01 07:20:51,2010-05-01 07:23:16
279486,male,20.1,2784,3,4,4,3,2,1,4,2,1,3,1,1,3,3,2,2,3,2,4,4,2,4,3,2,4,2010-05-02 20:48:18,2010-05-02 20:52:56
279665,male,26.0,2785,1,1,2,3,1,1,3,1,4,3,4,4,1,1,2,2,3,1,4,4,2,1,4,1,4,2010-05-03 13:29:18,2010-05-03 13:32:48
279830,female,20.6,2786,2,3,3,2,2,2,3,1,3,3,1,4,2,2,3,2,3,2,3,2,2,4,3,3,4,2010-05-04 06:49:29,2010-05-04 06:54:43
280178,female,22.3,2788,2,4,2,2,3,3,3,1,2,4,1,4,2,3,4,3,4,4,1,1,4,3,1,4,2,2010-05-05 07:13:35,2010-05-05 07:16:19
280491,female,22.2,2789,2,2,3,3,1,2,3,2,4,4,3,4,2,2,3,3,2,3,4,2,2,4,4,1,4,2010-05-06 08:50:45,2010-05-06 08:53:41
280502,female,23.1,2790,1,4,2,4,2,4,4,1,4,3,4,3,2,2,4,3,3,3,3,2,3,3,3,4,3,2010-05-06 10:55:44,2010-05-06 11:00:39
279448,male,44.5,2791,3,4,4,4,1,4,4,1,4,2,1,4,1,4,1,4,1,4,3,2,4,4,1,2,4,2010-05-06 13:58:57,2010-05-06 14:02:19
280393,female,19.9,2792,2,4,2,1,3,2,2,4,2,4,3,4,3,3,2,4,1,3,3,1,2,3,1,2,2,2010-05-07 18:07:45,2010-05-07 18:10:21
281007,male,25.2,2793,1,2,2,3,2,2,3,1,3,3,3,4,2,2,3,3,3,2,3,2,3,2,3,3,3,2010-05-10 17:06:03,2010-05-10 17:09:33
281417,male,29.5,2794,1,2,4,4,1,2,4,1,4,4,4,4,1,3,3,1,4,1,3,4,1,1,3,1,4,2010-05-12 12:05:47,2010-05-12 12:07:32
281437,female,22.8,2795,1,4,2,3,3,3,3,1,4,4,4,4,3,4,3,4,3,2,2,1,3,1,2,4,2,2010-05-12 15:01:10,2010-05-12 15:10:28
281590,male,42.5,2796,1,2,4,4,1,2,4,1,4,4,3,4,1,2,2,1,3,1,4,4,1,1,2,1,3,2010-05-13 05:53:33,2010-05-13 05:55:44
281671,male,27.0,2797,1,2,4,3,2,2,3,1,3,4,2,4,2,2,3,2,2,1,4,3,2,2,3,2,3,2010-05-13 17:47:23,2010-05-13 17:50:43
281798,male,16.7,2798,4,4,3,2,4,4,1,3,2,1,2,1,4,4,1,4,1,4,2,2,4,4,1,4,2,2010-05-14 21:46:07,2010-05-14 21:47:46
282033,female,16.5,2799,1,4,3,2,1,4,3,3,4,4,3,4,3,2,2,2,3,2,4,4,2,2,4,1,4,2010-05-15 06:27:16,2010-05-15 06:32:17
282335,male,19.6,2800,2,1,4,2,1,2,4,1,4,4,3,4,1,3,4,1,3,1,3,3,3,2,4,4,4,2010-05-16 10:40:32,2010-05-16 10:43:06
282463,female,18.3,2801,1,4,3,3,2,2,3,,3,3,4,4,2,2,1,4,3,2,1,2,2,2,1,2,4,2010-05-16 23:45:46,2010-05-16 23:49:23
282136,male,24.9,2802,1,3,4,3,1,1,4,1,2,2,1,4,1,2,3,2,1,3,1,2,3,3,2,3,4,2010-05-17 02:08:26,2010-05-17 02:10:31
282507,female,36.7,2803,1,4,2,2,2,4,2,3,3,4,3,4,3,4,3,4,3,2,2,2,2,2,2,2,1,2010-05-17 04:45:53,2010-05-17 04:48:27
282495,female,16.6,2804,3,4,1,2,2,2,4,1,4,4,4,3,3,3,3,3,3,2,4,2,4,1,2,3,3,2010-05-17 08:37:52,2010-05-17 08:39:59
282322,female,44.3,2805,2,4,3,4,3,4,4,1,2,2,2,4,1,3,2,4,2,3,3,2,4,4,3,3,3,2010-05-17 16:37:34,2010-05-17 16:41:10
282600,female,17.8,2806,3,2,4,4,3,3,4,3,4,4,3,4,3,1,3,1,4,1,3,4,1,1,4,1,4,2010-05-18 05:23:03,2010-05-18 05:25:03
282741,female,30.3,2807,1,3,1,2,2,4,3,1,2,2,3,3,1,3,2,2,3,3,4,1,3,4,1,4,2,2010-05-18 05:34:03,2010-05-18 05:36:46
282909,male,34.8,2808,4,3,1,4,2,2,4,1,4,4,4,4,4,2,3,2,4,1,3,4,3,1,4,1,4,2010-05-19 00:01:03,2010-05-19 00:02:53
283181,male,24.4,2809,1,1,4,4,1,1,4,1,4,4,4,4,1,1,4,1,4,1,1,4,2,1,3,1,4,2010-05-20 03:36:16,2010-05-20 03:52:37
283253,male,37.2,2810,2,1,4,4,1,1,3,1,4,4,2,4,1,1,3,2,4,3,4,3,2,3,4,2,4,2010-05-20 13:32:48,2010-05-20 13:35:51
283295,female,21.7,2811,2,3,3,2,2,1,4,1,4,3,3,4,2,2,4,2,3,2,3,3,2,3,3,2,4,2010-05-20 18:38:44,2010-05-20 18:47:09
283303,female,20.7,2812,2,4,1,2,4,4,2,2,2,2,2,2,4,3,1,3,3,4,3,3,3,4,1,3,1,2010-05-20 19:44:18,2010-05-20 19:47:23
283345,male,19.9,2813,4,4,1,1,4,4,1,4,,1,4,1,4,1,1,,1,1,4,4,1,1,4,1,1,2010-05-21 00:26:45,2010-05-21 00:29:25
283345,male,19.9,2814,4,4,1,1,4,4,1,4,,1,4,1,4,1,1,,1,1,4,4,1,1,4,1,1,2010-05-21 00:26:45,2010-05-21 00:29:26
283391,female,17.2,2815,4,4,1,3,4,4,4,4,4,1,2,1,3,3,1,4,4,4,1,1,4,4,1,4,1,2010-05-21 04:20:03,2010-05-21 04:22:11
283317,female,18.7,2816,4,4,1,1,3,4,1,4,1,3,1,1,4,4,4,4,1,4,2,4,4,4,1,4,2,2010-05-21 04:47:46,2010-05-21 04:50:44
283730,female,40.1,2817,1,2,3,2,2,4,2,2,3,3,4,4,3,2,2,3,3,3,3,2,4,3,1,3,3,2010-05-23 08:31:09,2010-05-23 08:35:02
283752,female,15.1,2818,2,4,2,4,3,3,4,3,3,3,1,3,3,2,2,3,2,3,3,1,3,3,2,4,1,2010-05-23 11:16:14,2010-05-23 11:17:59
284029,male,37.2,2819,1,3,1,1,2,2,2,1,3,3,2,4,2,4,3,1,3,1,3,3,1,4,4,2,2,2010-05-24 22:29:59,2010-05-24 22:33:44
284001,male,19.3,2820,2,4,3,4,1,1,4,1,2,2,3,4,4,3,3,3,1,4,3,3,2,4,3,2,1,2010-05-24 23:20:13,2010-05-24 23:22:31
285007,female,15.0,2821,4,3,2,3,2,4,2,4,3,3,3,1,4,3,2,4,1,2,3,1,4,4,1,4,3,2010-05-30 21:06:52,2010-05-30 21:10:17
283508,female,25.1,2822,4,4,4,3,4,4,4,4,4,1,1,1,4,4,3,4,1,3,1,4,3,4,1,4,1,2010-06-03 21:45:32,2010-06-03 21:47:11
285984,female,29.4,2823,2,2,2,3,1,1,3,2,4,3,4,1,2,3,2,2,4,2,2,4,2,1,4,2,2,2010-06-06 03:29:13,2010-06-06 03:32:29
286205,female,17.7,2824,2,4,2,3,2,2,2,3,4,2,2,4,4,3,2,3,2,2,4,1,2,4,3,2,3,2010-06-08 03:48:34,2010-06-08 03:54:49
286235,female,25.4,2825,3,3,3,1,2,2,4,1,4,4,4,4,3,3,3,3,4,4,4,1,3,2,4,2,3,2010-06-08 08:14:15,2010-06-08 08:17:27
143098,male,23.9,2826,2,3,3,4,1,1,4,1,1,3,1,3,3,3,3,2,3,2,2,2,2,3,3,2,4,2010-06-08 12:23:46,2010-06-08 12:26:22
286329,female,48.4,2827,4,4,4,2,2,4,3,1,2,1,2,4,3,3,2,2,3,2,1,2,3,2,3,2,2,2010-06-10 05:43:37,2010-06-10 05:46:03
84622,male,36.7,2828,1,1,4,4,2,2,4,1,4,3,4,4,1,1,3,3,4,3,4,4,2,1,3,2,4,2010-06-13 09:52:56,2010-06-13 09:55:54
287218,male,18.0,2829,2,2,4,3,2,4,3,1,3,2,3,2,3,2,2,2,3,2,4,1,3,2,2,3,4,2010-06-15 20:33:30,2010-06-15 20:35:45
287279,male,38.4,2830,2,4,2,1,2,4,2,2,2,1,1,3,2,3,1,3,2,4,2,2,3,4,1,1,1,2010-06-16 03:33:01,2010-06-16 03:37:55
287604,female,15.0,2831,1,4,1,1,1,3,3,3,4,4,1,3,3,2,2,1,4,1,4,3,3,4,3,1,4,2010-06-17 22:09:53,2010-06-17 22:12:04
287892,female,24.6,2832,1,3,3,2,1,2,3,1,3,4,3,4,2,3,3,2,2,2,3,3,2,3,3,3,3,2010-06-19 23:50:16,2010-06-19 23:52:55
288174,female,24.4,2833,3,4,3,3,4,4,1,4,1,2,2,3,4,1,3,3,1,4,1,1,4,4,1,4,1,2010-06-21 20:29:37,2010-06-21 20:34:55
288324,male,16.5,2834,1,2,4,4,1,3,4,1,3,4,3,4,2,2,4,1,3,2,4,3,2,3,3,2,4,2010-06-22 10:10:40,2010-06-22 10:13:42
288445,female,27.0,2835,2,1,2,4,1,1,4,2,4,2,4,4,3,1,1,3,2,4,4,4,1,1,3,1,3,2010-06-22 22:49:43,2010-06-22 22:52:33
288070,female,35.0,2836,2,4,1,3,4,2,3,1,4,2,3,3,3,3,2,4,2,4,2,1,4,4,1,4,1,2010-06-26 21:54:30,2010-06-26 21:58:45
289045,female,14.3,2837,2,4,4,2,3,2,3,2,2,2,2,4,3,2,2,2,2,2,3,2,3,3,2,2,3,2010-06-27 05:48:36,2010-06-27 05:51:49
289225,female,47.5,2838,2,2,3,2,1,4,4,3,4,3,2,4,2,2,3,3,3,3,3,3,2,2,3,3,3,2010-06-27 14:51:09,2010-06-27 14:53:51
289420,female,20.8,2839,2,3,4,2,2,3,2,1,3,2,2,3,2,4,2,3,1,2,4,4,2,3,2,2,4,2010-06-28 20:02:11,2010-06-28 20:04:48
289570,female,52.1,2840,1,4,3,2,4,4,1,2,1,4,4,4,4,1,1,1,4,2,4,1,4,4,2,2,1,2010-06-29 16:10:20,2010-06-29 16:12:18
289840,male,23.3,2841,1,3,4,4,1,1,4,1,4,3,2,4,1,1,2,1,4,1,4,3,1,2,4,1,4,2010-07-01 02:58:01,2010-07-01 03:00:15
290349,male,20.2,2842,3,4,1,4,4,4,3,4,,3,3,4,2,2,1,4,1,4,4,1,4,4,4,2,1,2010-07-04 06:16:10,2010-07-04 06:19:33
290353,female,26.2,2843,3,4,3,3,4,4,3,3,3,3,3,3,4,4,3,4,3,4,3,2,3,3,1,4,1,2010-07-04 06:57:37,2010-07-04 07:00:44
290541,female,19.1,2844,1,4,1,1,1,3,4,1,4,4,2,4,2,2,3,2,3,2,2,3,3,3,3,3,1,2010-07-05 11:41:42,2010-07-05 11:46:03
290587,male,15.6,2845,1,2,4,4,1,1,4,1,4,4,4,4,1,1,3,1,4,1,4,4,1,,4,1,4,2010-07-05 19:27:36,2010-07-05 19:30:17
290870,male,14.1,2846,1,2,3,4,1,2,3,2,4,2,3,4,4,2,3,3,2,3,3,4,3,2,3,1,2,2010-07-07 15:01:11,2010-07-07 15:04:06
291069,female,20.9,2847,4,4,3,1,4,2,4,1,1,1,1,2,3,2,3,4,4,4,1,1,4,4,1,4,4,2010-07-08 06:13:31,2010-07-08 06:15:40
291105,female,26.7,2849,3,3,1,3,3,4,3,1,3,3,3,2,3,4,1,3,1,4,3,2,4,3,1,4,1,2010-07-08 17:40:00,2010-07-08 17:43:28
291190,female,52.3,2850,3,4,3,2,3,3,3,2,4,3,3,4,3,3,1,2,4,3,4,4,3,2,3,2,3,2010-07-09 00:36:33,2010-07-09 00:38:50
291232,female,45.0,2851,1,3,3,3,2,2,3,1,4,2,4,4,3,3,1,4,2,3,4,4,4,1,2,1,2,2010-07-09 04:45:17,2010-07-09 04:46:51
291254,male,29.1,2852,2,2,1,4,1,2,4,1,4,3,4,1,1,1,2,3,2,1,4,4,1,2,4,1,4,2010-07-09 06:04:53,2010-07-09 06:06:21
291005,female,28.4,2853,3,4,1,2,4,4,2,2,4,2,3,4,3,4,2,4,3,4,3,4,4,4,1,2,3,2010-07-09 10:50:26,2010-07-09 10:53:30
291292,male,56.0,2854,1,1,4,2,1,1,4,1,4,4,4,1,1,3,3,1,4,4,4,2,3,1,1,3,3,2010-07-09 12:30:44,2010-07-09 12:36:26
291444,male,21.0,2855,1,3,3,1,1,1,4,1,4,3,3,1,1,4,4,1,3,2,4,4,1,2,4,3,3,2010-07-09 22:28:21,2010-07-09 22:31:01
291459,female,16.7,2856,1,3,4,3,1,2,4,1,3,2,1,4,1,2,3,2,3,1,4,2,3,3,3,2,4,2010-07-10 00:14:58,2010-07-10 00:17:01
291316,female,32.5,2857,1,4,4,4,1,1,4,1,4,4,4,4,1,1,4,2,4,1,4,4,2,2,4,2,4,2010-07-10 00:29:48,2010-07-10 00:33:42
290214,female,18.3,2858,2,4,2,3,3,2,4,1,4,3,3,3,2,2,3,3,2,1,3,3,4,2,3,2,2,2010-07-10 20:29:02,2010-07-10 20:32:34
291751,male,41.2,2859,1,1,3,4,1,1,4,1,4,4,4,4,1,1,4,1,4,1,4,4,3,1,4,1,4,2010-07-11 17:39:53,2010-07-11 17:43:04
291883,male,24.6,2860,1,2,4,4,1,2,4,1,4,3,1,1,1,2,2,1,3,1,3,3,1,1,4,1,4,2010-07-12 14:23:58,2010-07-12 14:25:55
291981,female,19.9,2861,3,4,3,4,1,3,3,2,4,3,3,4,3,2,3,3,3,2,4,2,4,3,3,3,3,2010-07-13 03:49:35,2010-07-13 03:51:32
292176,female,18.0,2862,1,3,4,4,2,3,4,1,4,2,3,4,2,2,2,3,2,3,4,2,3,2,2,2,4,2010-07-14 04:47:14,2010-07-14 05:02:18
292322,female,17.1,2863,2,4,3,4,3,4,3,1,2,3,3,4,1,3,3,4,3,4,4,3,4,3,3,4,3,2010-07-15 02:40:11,2010-07-15 02:51:43
292404,female,17.7,2864,4,4,2,1,4,4,2,4,2,2,3,3,2,4,1,3,1,4,2,2,4,4,1,4,1,2010-07-15 19:36:54,2010-07-15 19:39:01
292453,female,19.7,2865,3,4,1,4,2,2,4,1,3,1,4,4,3,1,4,2,2,1,1,3,4,2,3,1,2,2010-07-16 13:42:50,2010-07-16 13:44:52
292554,female,28.5,2866,1,1,3,4,2,2,4,1,4,4,3,4,1,3,4,1,2,3,4,2,3,2,3,4,3,2010-07-16 13:45:04,2010-07-16 13:49:02
292674,female,31.0,2867,2,4,4,2,1,3,3,3,3,2,3,2,4,3,3,4,,4,1,2,4,,1,2,3,2010-07-17 15:01:57,2010-07-17 15:03:51
287514,female,59.8,2868,1,4,4,4,2,1,4,1,4,4,2,4,1,2,3,3,4,2,4,4,2,2,3,2,3,2010-07-18 21:58:35,2010-07-18 22:01:45
293255,female,15.5,2869,2,4,3,3,3,3,3,2,3,3,3,2,2,3,3,3,4,2,3,2,4,3,1,3,3,2010-07-21 14:22:36,2010-07-21 14:33:03
293389,male,22.3,2870,1,4,4,4,1,3,4,1,4,1,2,4,1,1,4,1,4,1,4,4,1,3,4,1,3,2010-07-22 10:15:00,2010-07-22 10:18:18
293515,male,20.9,2871,2,2,3,4,2,2,4,1,4,4,3,4,2,2,3,3,3,1,2,3,2,3,3,2,4,2010-07-23 07:01:34,2010-07-23 07:04:52
293964,female,31.8,2872,1,4,4,3,2,1,4,1,4,2,3,4,1,1,3,3,2,2,4,2,3,3,3,3,4,2010-07-28 12:31:31,2010-07-28 12:36:50
293980,female,19.9,2873,2,4,2,3,2,1,4,1,4,3,3,2,2,2,4,3,3,2,3,2,3,2,3,3,3,2010-07-29 02:15:23,2010-07-29 02:17:40
294215,female,20.0,2874,1,3,3,4,2,2,4,2,4,3,4,4,1,1,4,3,2,3,4,3,2,1,3,3,3,2010-07-29 21:55:10,2010-07-29 21:57:06
294231,male,23.1,2875,4,2,4,4,1,1,4,1,4,4,3,4,2,1,3,4,3,3,4,3,3,1,3,2,4,2010-07-29 23:44:00,2010-07-29 23:48:40
294551,male,32.7,2876,2,3,3,4,2,4,4,2,4,4,2,4,2,1,3,2,4,2,4,3,2,2,3,3,3,2010-07-31 23:22:31,2010-07-31 23:24:24
294921,female,29.1,2877,3,4,4,3,4,4,4,1,4,1,2,4,1,4,3,4,2,3,4,2,3,4,1,,1,2010-08-02 22:20:05,2010-08-02 22:22:55
294958,female,17.3,2878,1,3,2,3,1,1,3,2,3,2,3,3,2,4,3,3,1,2,4,4,4,4,3,3,3,2010-08-03 01:32:09,2010-08-03 01:34:15
295338,female,25.7,2879,2,4,2,4,4,4,3,2,4,2,3,4,3,2,2,4,2,3,3,1,3,2,2,3,2,2010-08-05 10:29:17,2010-08-05 10:31:16
295714,male,19.7,2880,1,4,4,4,2,2,3,1,2,4,4,4,2,1,3,2,4,1,4,4,2,1,4,3,4,2010-08-07 22:09:54,2010-08-07 22:12:09
272709,female,19.2,2881,2,4,3,3,3,1,3,1,3,2,2,4,1,3,3,3,3,3,3,4,2,3,2,2,2,2010-08-08 05:52:46,2010-08-08 05:54:28
295775,female,19.7,2882,2,4,3,4,2,1,4,1,3,2,2,3,3,4,3,2,3,3,4,3,3,2,3,2,4,2010-08-08 08:55:57,2010-08-08 08:57:57
296068,female,22.4,2883,2,4,2,4,3,3,3,2,3,3,2,3,4,3,2,4,2,4,1,3,4,3,1,3,1,2010-08-10 17:52:25,2010-08-10 17:56:01
296046,female,22.7,2884,1,4,1,4,1,4,4,3,4,4,4,4,3,4,3,1,1,1,4,2,3,1,2,1,3,2010-08-11 00:06:09,2010-08-11 00:08:42
296113,female,24.9,2885,2,4,3,2,4,4,3,3,3,1,3,3,4,4,2,4,2,2,3,2,2,4,3,3,2,2010-08-11 12:16:33,2010-08-11 12:26:17
296422,female,16.3,2886,4,4,1,4,3,3,3,1,4,1,4,2,1,2,3,4,2,2,4,3,3,4,1,4,3,2010-08-12 02:20:39,2010-08-12 02:23:07
296618,female,23.9,2887,3,4,3,3,2,3,4,2,4,2,2,3,3,2,3,3,3,4,3,2,3,4,3,2,2,2010-08-12 21:41:07,2010-08-12 21:43:02
296794,female,18.3,2888,1,4,4,1,2,1,4,2,2,3,1,4,3,2,3,1,4,1,4,4,1,1,1,1,4,2010-08-14 03:05:07,2010-08-14 03:06:58
296756,female,19.9,2889,3,3,3,3,2,4,4,2,3,3,3,4,2,4,4,4,2,4,3,1,4,2,1,4,2,2010-08-14 14:40:56,2010-08-14 14:45:05
297221,female,46.4,2890,1,2,3,3,2,,4,1,4,4,3,4,1,2,4,2,4,1,4,3,1,1,3,1,3,2010-08-16 23:52:31,2010-08-16 23:54:13
297941,male,19.2,2891,1,2,3,1,1,4,1,1,4,3,3,1,1,2,4,2,2,2,2,2,2,2,1,4,2,2010-08-24 14:52:58,2010-08-24 14:57:20
298584,female,18.1,2892,3,4,2,3,2,3,3,3,2,2,1,4,2,3,3,,2,3,2,3,2,4,2,2,3,2010-08-26 03:36:52,2010-08-26 03:39:08
298925,female,33.6,2893,4,4,2,3,4,3,3,3,3,3,3,3,3,3,2,2,3,3,2,2,3,2,3,3,3,2010-08-28 10:01:15,2010-08-28 10:06:35
299079,female,22.4,2894,1,2,3,4,1,4,3,1,1,4,1,4,2,4,4,2,3,1,3,4,1,4,3,1,3,2010-08-29 09:51:51,2010-08-29 09:53:27
299204,female,50.2,2895,1,4,4,1,4,4,1,2,4,4,4,4,3,4,3,1,3,1,3,4,1,1,2,1,2,2010-08-30 03:55:11,2010-08-30 03:57:14
299008,female,19.1,2896,2,3,2,3,2,3,3,3,3,2,2,3,3,3,2,3,3,2,2,3,2,3,3,3,4,2010-08-30 16:16:52,2010-08-30 16:20:13
299440,female,28.3,2897,1,2,3,3,2,1,4,1,2,4,3,4,1,3,3,1,4,2,3,3,2,3,3,2,3,2010-08-31 18:52:11,2010-08-31 18:54:27
270608,female,25.5,2898,1,3,2,2,2,1,4,1,3,3,2,1,1,3,4,3,4,4,4,1,4,3,1,4,3,2010-09-02 13:26:25,2010-09-02 13:30:12
300342,male,20.4,2899,4,3,4,4,1,1,4,1,4,3,4,4,2,1,4,3,4,1,4,4,1,1,4,1,4,2010-09-05 23:49:58,2010-09-05 23:52:49
300750,female,20.3,2900,3,3,1,2,1,3,4,4,4,3,4,3,4,3,3,3,2,2,3,1,3,2,2,2,1,2010-09-08 07:59:45,2010-09-08 08:01:27
300729,male,28.4,2901,4,2,2,4,2,4,4,3,4,4,4,4,3,2,3,2,2,2,4,3,3,3,2,2,2,2010-09-08 16:30:15,2010-09-08 16:32:33
300794,female,42.3,2902,1,3,4,4,2,4,4,1,2,3,3,3,3,2,3,2,2,4,4,1,3,1,1,2,3,2010-09-08 16:48:51,2010-09-08 16:52:28
300751,female,20.4,2903,4,4,3,3,2,3,2,1,3,2,1,3,3,2,1,3,1,4,4,3,4,4,4,2,3,2010-09-09 05:00:27,2010-09-09 05:02:21
301430,male,22.6,2904,1,2,3,4,1,1,3,1,3,2,3,3,2,2,3,2,2,3,2,2,1,1,4,1,3,2010-09-12 04:07:15,2010-09-12 04:10:03
301583,female,15.6,2905,1,3,4,4,1,2,4,2,2,3,3,4,3,2,2,4,2,3,4,3,4,2,1,3,3,2010-09-13 00:43:37,2010-09-13 00:46:03
213579,male,19.0,2906,2,4,4,2,2,2,4,1,2,2,3,4,1,2,3,2,3,1,2,4,1,1,3,2,4,2010-09-14 14:58:21,2010-09-14 15:01:36
302103,male,28.5,2907,1,4,3,4,3,2,4,1,4,3,4,4,2,1,3,1,4,3,3,4,1,1,4,1,4,2010-09-15 20:12:50,2010-09-15 20:14:56
